work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
figaro	1896-01-01	1	2	Page1_Block4	1686	805	144	253	ait comme en-tête ! ■ e/ personnages poli- leur' voie ou ievur in? „~*tf de panama,. xit ensuite des noms, mièrs ligne était ainsi libellée : . 6ene. ?■—a reçu **<•«« pour c ces votes. euxième feuille contenait une nou- iérie de noms, commençant par ie et finissant, par neveu. } . •, la troisième feuille était égale- tiplie de noms dont le premier à de m- vernière. elle se termi- trois noms de membres dé la ■ jd opération terminée, m. espinas .jaandé à m. denis et à mme vitrac s reconnaissaient l'écriture pour être le de vitrac. ... .. . *1* denis a répondu que les très cour- i relations qu'il avait, eues avec lui ne .ai permettaient aucune affirmation à cq 'sujet. '' ■ ! — c'est bien' celle de mon fils, a dé claré mrpe vitrac. ii.n'y a aucune erreur possible; v f mme vitrac n'a pu dire au juge, qui l'a interpellée à . ce propos, de qui son fils pouvait tenir cette liste ae noms. — : tout ce que je sais, c'est qu'il me l'a envoyée de belgique en ifte priant de ja porter, à m. denis. a quatre heures et demie, m. pierre pénis et mme vitrac quittaient le palais. ' et maintenant, à titre d'intéressant document^ nous laissons la parole à m. pierre denis, qui a bien voulu écrire pôur nous le récit de ses relations avec vitrac-desroziersi et l'odyssée de'la liste dont on parle tant depuis quelques jours.	pénis	1	1
journal	1896-01-01	1	1	PAG_00000001_TB000027	635	1034	311	8642	des journées voluptueuses et douces passées dans l'intimité de claudette. il se rappelait les heures de rendez-vous, à la nuit, dans les sentes touffues qui se perdaient au bord de la rivière, et, pendant les absences du mari, les heures, plus délicieuses encore, lorsqu'il se glissait dans la petite maison des palatries, où demeurait claudette. comme elle savait aimer ! et avec quelle cœur, quelle tendresse, quels emportements suivis de naïfs remords!.	voluptueuses	1	1
debats	1896-01-02	1	1	P1_TB00040	2476	909	4098	5465	savoir que la conduite de la plupart des jeunes hommes dans les classes éclairées était irréprochable autant que celle des jeunes filles. la froideur du tempérament septentrional opposé à notre sensualité latine, l'obsession des affaires, la fermeté des principes, la réprobation qui s'attache aux mauvais sujets, et traite les demi-mondaines en parias, une certaine hypocrisie sociale, peut-être assez salutaire, qui ne veut pas croire au mal et s'efforce de l'atténuer un le niant, militent en faveur de cette légende. / ne croyez pas, d'ailleurs, qu'une fois mariée l'américaine va s'enfermer dans son intérieur : souvent même le ménage n'a pas d'intérieur, il vit à la pension, à l'hôtel. la femme se crée une existence indépendante, elle mène aussi sa vie de club. l'ouvrière elle-même exige de son mari qu'il, s'occupe du baby : elle a peu de goût pour l'épargne. sous le « nom de science domestique », des femmes sensées cherchent à relever en amérique, sans beaucoup de succès, les modestes et utiles occupations féminines, si chères au bonhomme chrysale. beaucoup de jeunes filles ne se soucient plus de se marier; en fait de conquêtes, elles visent à l'indépendance. chez nous, la demoiselle qui a coiffé sainte catherine garde, dans le. monde, .une position fausse: elle n'est ni chair ni poisson. l'eglise, seule, lui ofîro un refuge où elle trouve à satisfaire ses instincts d'amour et de dévouement. les vierges d'amérique accomplissent . librement les mêmes devoirs sociaux, puissamment aidées en cela par les dollars que les millionnaires prodiguent à leurs oeuvres. : mariées ou non, laides ou jolies, riches ou pauvres, elles s'adonnent aux poursuites les plus variées, prêchent dans les églises, éditent des magazines , construisent de? maisons, travaillent dans les bureaux du gouvernement, se font dans le sud planteurs, horticulteurs, éleveurs, s'occupent des nègres et des peaux- rouges, dirigent des bateaux à vapeur. les moins fortunées ne veulent plus être servantes* aides comme on dit, elles abandonnent aux irlandaises, aux italiennes ces tâches serviles, elles deviennent employées de commerce, ou se consacrent à la cuisine du journalisme, parfois plus rebutante pourtant que celle du pot au feu. plus elles se sentent émancipées, plus elles veulent l'être. elles ont fondé l'importante ligue pour le suffrage des femmes et la participation entière à tous les emplois publics, qui prend chaque jour plus d'extension et a déjà	sensualité	1	1
echodeparis	1896-01-03	1	1	Page1_Block28	3423	814	4223	1426	actualités lucien doucet c'est le nom d'un peintre qui bat niort hier, qu'on enterre aujourd'hui, et de qui l'on parlera très peu. et cependant si jamais, peintre se vit, dès ses pre miers poils au menton, promis- au talent et à la gloire, ce fut lui. l'histoire de sa banqueroute est même instructive. elle est pour consoler les talents pénibles à se faire jour dans, l'opinion et qui sa rongent de cette peine. qu'ils considèrent que lu- ■ cien doucet dis son prix de rome, fut prophétisé grand peintre. les élèves de l'ecole des beaux-arts allaient contempler son tableau qui avait rem porté le prix de rome, pour se mettre' bien dans les yeux ce qu'il fallait faire pour arriver. de fait, il n'y a pas mieux que ce morceau. pas une maladresse. pas une gaucherie. pas de sur charge. pas de rature visible. c'est dessiné. c'est peint. c'ést composé. c'est parfait. dans la salle où les prix de rome sont exposés, le sien est la plus flatteur, le plus caressant. donc, lucien dou cet fait son séjour à rome. il en rapporte des co pies— qui sont à l'ecole .des beaux-arts— mer veilleuses de souplesse. on disait de lui : « quel métier ! c'est un prodige ! ce garçon fera ca qu'il voudra ! il est doué pour toutes les pein tures. il n'a qu'à poindre. et c'est excellent. » ce disant, l'on jugeait juste. et cependant l'on jugeait faux. lucien doucet peignait ce qu'il vou lait et il peignait avec souplesse, avec grâce. seu lement ça ne voulait rien dire. il peignait une personne nue,' couchée sur une peau d'ours, una femme voluptueuse de formes et de posture. et ; cette femme.voluptueuse, sinueuse, ne sortait de rien' • faire,n'allait rien, faire de voluptueux.- elle était li;. elle posait pour le plaisir des yeux, trop jolie, trop sucrée, pour qu'on crûit que c'était sérieux et qu'elle existait. il peignait un^christ couchè.un christ en- -dolori, saigné martyrisé comme il faut,un christ de noblé nudité. quel savoir de la structure humaine, idans ce corps de christ!.seulement ce christ n« nous-touchait pas. c'était un christ mort. eh bien! ilest mort! et voilà. puis lucien doucet peignit des portraits d'hommes, des portraits de femmes, des portraits d'enfants. et ils étaient ressemblants,; présentés avec goût, sans prétention; naturellement observés. seulement ils ne vivaient pas. ils étaient morts sur la toile. ils étaient figés, ancrés. ici j'entends m. lirunetiére qui veut qu'on explique par a -j- b la raison de toutes choses, j'entends ■m. brunetière dire : « mais enfin que manquait-il à lucien doucet pour que, impeccablement figurées, les images réelles représentées par son pinceau manquassent de celte illusion de la réalité sans laquelleiln'vapat d'art durable?»est-ceque je sais ce qui lui manquait! quile sait, dans le fond? personne, car ce n'est pas lo savoir que d'écrire qu'il man quait de tempérament, de personnalité, d'émotion. ce sont là termes vagues. en somme, lucien doucet n'avait rien à dise à ses contemporains. mais comment expliquer que, n'ayant rien à dire, il eût reçu le don de si bien parler ? comment ex pliquer qu'avec tant de charmes de couleur joints à tant de savoir, d'instruction picturale, d'érudi tion même, charmes ennoblis par l'ambition des plus hauts, des plu3 difficile.* sujets de tableaux, lucien doucet soit resté un peintre sans conviction devant la nature, sans passion, sans préférence, aussi indifférent devant une femme nue que devant un christ ? ce fut dom mage ; sa froideur. sa froideur fit tout le mal. il fut la victime d'une espèce de frigidité d'esprit. la maladie dontil souffrait depuis dos années l'acheva. des malheurs domestiques le découragèrent. quelle, tristesse !' lucien doucet c'est un ratage de la na ture qui avait youlu faire un grand peintre, mais qui, parmi toutes les conditions qu'il faut pout celte rareté, en avait oublié quelqu'une. c'étaii ■raté. il avait à poine quarante ans. il était un fami lier delà princesse mathilde. a la dernière exposi tion des pastellistes, il avait exposénn portrait d'elle. c'était- un homme du monde que doucet. le monde lui ayant été favorable, il' en avait adopté les timidités et les opinions convenues, si bien que dans ces derniers temps il était impossible de cau ser avec lui de certaines hardiesses de la peinture. il repoussait les novateurs et ne sa faisait pas faute d'en faire confidence aux élèves de l'ecolo ' polytechnique, au cours des leçons de dessin qu'en qualité de professeur il leur donnait. edouard conte.	frigidité, voluptueuse	3	2
liberte	1896-01-03	1	3	PAG_3_TB000064	305	989	2306	800	; m-, polailion présente aussi des pièces provenant de deux femmes auxquelles il a enlevé les organes sexuels du bassin ; l'état de ces derniers prouve que sans intervention les deux malades n'auraient pas guéri. ces faits gonfiriîr&nt le travail de lvj:, jaylé dont nous parlons plus haut.	sexuels	1	1
echodeparis	1896-01-04	1	2	Page1_Block29	1115	787	169	6067	première partie (soite) impressions d'une sensualité infini ment délicate et rare : la tiédeur soyeuse des doigts de noèle où le poli des on gles évoquait une présence de pierres précieuses, les jeux souples, les capri ces adoucis de la lumière dans les verts cendrés des eucalyptus, dans les verts sourds des chênes, dans les verts lus trés des pins,, et ces grands rochers blancs, là-bas, atténués d'oinbres violettes, tant de sérénité et tant de douceur... et koèle, là, noèle glorifiant tout de sa beauté. oui, cette main fine, abandonnée, la garder éternellement dans la sienne, se laisser guider par elle, toujours, toujours, vers les édens de bonheur, de prospérité, d'amour ! et, des lèvres de tristan, un cantique d'actions te grâces fleurissait, une imploration muette dans une pléni tude d'orgueil et de joie. la maison disparaissait so.us une fron daison échevelée de vigne vierge; elle s'ac crochait aux balcons nendait du toit en	sensualité	1	1
journal	1896-01-04	1	2	PAG_00000002_TB000170	1409	1052	4702	1671	mentir, et diseuse agréable, et chanteuse à la voix juste, avec mlte laporte, comédienne tout à fait digne d'un grand théâtre de genre, si imaginative, si personnelle ; avec la délicieuse, perverse, endiablée mue sidley, si troublante qu'aucun homme auprès d'elle, bien qu'elle soit, par instants, aphone, ne saurait jamais être afaune; avec l'amusante scène initiale, où un moderne mangin, au lieu de crayons d'or, vend des mines d'or ;malgré une scène dans la salle, plaisante, d'abord,' puis fastidieuse et si longue, quoique très courte ; avec la belle humeur remuante, bien rieuse et pas grossière, de m. regnard; malgré que toutes les jeunes personnes aux maillots roses ne soient pas, aussi remarquablement jolies et grasses que le pourrait souhaiter notre expert libertinage ; avec les jupes lumineuses selon un truc inventé par loïe fuller dans salo/né, à la comédie-parisienne, et. la divertissante satire de la politesse au régiment, et la drôlerie des quatre gentlemen vêtus de pardessus gris, qui ne sont pas des	libertinage	1	1
journal	1896-01-04	1	2	PAG_00000002_TB000270	992	1025	3625	8081	et pierre resta silencieux un instant, devant cette grande figure qui se dressait. a lourdes, il n'avait vu que l'humanité souffrante se ruer à la guérison du corps et à la consolation de l'âme. ici, c'était le croyant intellectuel, l'esprit qui a besoin de certitude, qui se satisfait, en goûtant la haute jouissance de ne plus douter. jamais encore il n'avait entendu un tel cri de joie, à vivre dans l'obéissance, sans inquiétude sur le lendemain de la mort. il savait que boccanera avait eu une jeunesse un peu vive, avec des crises de sensualité où flambait le sang rouge des ancêtres ; et il s'émerveillait de la majesté calme que la foi avait fini par mettre chez cet homme de race si violente, dont l'orgueil était resté l'unique passion.	sensualité	1	1
lanterne	1896-01-07	2	4	PAG_00000004_TB000071	120	1023	2537	6272	la sensualité est normale et assez modérée. bonne aventure, 279. — c'est une belle intelligence au point de vue de l'activité prin-	sensualité	1	1
lanterne	1896-01-07	2	4	PAG_00000004_TB000075	77	1037	3638	5086	la sensualité est forte sans être pourtant, exclusivement matérielle.	sensualité	1	1
