work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
journal	1905-01-03	1	3	PAG_00000003_TB000006	1032	1080	186	2278	lorsque je veux me souvenir de la cause de ma petite chute, je n'en trouve pas d'autre qu'une lecture trop passionnée, — et quelle lecture !. ni plus ni moins que la jane eyre, de charlotte broute, ce livre si parfaitement pur, ce livre de dévouement, de tendresse ardente, il est vra.i, mais où la sensualité est partout absente, où l'amour ne revêt que les apparences de la plus généreuse, de la plus chaste union, où, enfin, c'est la laideur et l'infirmité qui font entre elles le pacte sacré du mariage. qu'un tel livre agite les âmes, c'est ce qu'ont prouvé des générations de lecteurs à peu près dans tous les pays du monde, — et c'est tout de m'êmo oe que vous comprendrez peut-être mal, parce qu'ils n'agite que des créatures 7 d'une certaine sorte. je suis de celles-la.	sensualité	1	1
lanterne	1905-01-05	2	1	PAG_00000001_TB000138	409	1039	2372	8328	alors, quoi ? en thèse générale, les notions du bien et du mal se fondent uniquement sur les préférences et les antipathies des foules. et, si la majorité de nos contemporains se complaît aux voluptueuses splendeurs des chairs épanouies, aux apothéoses des revues, — l'exhibition des gorges. opulentes, des croupes alliciantes et des cuisses superbes est morale ?	voluptueuses	1	1
lanterne	1905-01-05	2	3	PAG_00000003_TB000145	354	1020	4481	2641	lorsque chez ..u.jl, syphilitique, la vessie devient paresseuse, les érections faibles, l'é- iaculation trop rapide, on peut être certain qu.e c'est là l'œuvre de destruction de la présageant la paralysie totale à brève échéance, si on ne la soigne pas par les moyens thérapeutiques dont nous sommes armés.	érections	1	1
debats	1905-01-08	1	2	P2_TB00028	2522	917	4946	295	■ à une grande ctosidéraïioiî id'artilierie, prend la réshlutioè-'d-écriré un livré a qui sortîtdè la route ordinaire, qui fît du bruit; et qui retentît encore sur la terre après qu'il y avait passé». on sait de reste comment il se-tint promesse, et avec quelle impassibilité et quelle vigueur pénétrante il a peint la furieuse vanité de ses héros, portraituré ses contemporains, démontré la méchanceté humaine. malgré quelques passages licencieux, d'ailleurs voilés, il a écrit un livre grave, il a dénoncé, selon l'ekpression de m. emile dard, « dans une société qui s'était enfermée dans ses salons pour s'occuper d'amour,les ravages mortels d'une vanité monstrueuse ». il a fait pour l'ancien régime l'étude cruelle que stendhal fera pour le nouveau, en étudiant le déplacement de la vanité qui, de valmont passa dans julien sorel. si le livre de laclos a conservé un renom d'immoralité outrageante, c'est qu'il s'est attaqué au cœur humain sans aucun ménagement, sans faire de réserve, c'est qu'il a paru insulter tous les hommes, toutes les femmes et l'amour même. mais l'auteur, « l'infernal auteur », comme on disait, était-il si méchant homme ? en vérité, quand on met l'histoire de sa vie en regardée son livre, on se persuade que son., livre a étrangement calomnié sa vie. l'étude de m. emile dard a le mérite de faire paraître à nos yeux un portrait de laclos agréable et vraisemblable. ce fut un ambitieux intelligent qui ne réussit pas. il avait le cœur de saint-preux,, bonhomme, sermonneur, enflammé, et l'imagination ingénieuse des hommes du dix-huitième siècle épris de science. il y avait en lui de l'âme sensible à la façon de rousseau, et de l'inventeur. on demeure étonné du nombre de sensations et d'idées qu'il a comprises et exprimées. le même homme a noté dans un roman toutes les nuances de l'amour, de la cruauté et du libertinage ; rivalisé avec dumouriez, joué son rôle dans la révolution, imaginé le plébiscite, proposé le divorce, inventé l'obus, projeté avant bonaparte d'attaquer les anglais aux indes. c'était un esprit merveilleusement varié et souple. mais il a toujours agi dans la coulisse, et il n'a pas eu le je ne sais quoi qui,d'un comparse, fait un premier rôle. ce qui lui a surtout fait défaut, c'est le succès. la destinée, après avoir été sévère à son existence, l'a poursuivi jusque dans sa réputation, qui est mauvaise.et qu'il ne mérite pas tout, à fait. c'est un bel exemple d'homme intelligent et ambitieux à qui il n'a manqué qu'un peu de chance : il reste qu'il'a eu du talent. andré ciiaumeix.	libertinage	1	1
temps	1905-01-09	1	1	Page1_Block32	2229	945	1178	5646	sins trop étroits, de , lire . les journaux' à la lueur d’unquinquet mourant; on s’use les yeux, on ébauche ün somme rythmé par les coups de piston de la machine, cent fois interrompu par de stridents appels de sifflets, et peuplé de cau- chemards ; on avale de la fumée et do la poussière. et l’on est heureux ; car on vient de s’évader ; on a laissé derrière soi la chaîne du devoir quotidien ; on jouit de la liberté pour un instant reconquise... c’est ainsi que je montai dans le sud-express et m’en allai, droit devant moi, à l'aventure... comme j’approchais de bordeaux, une certaine lettre que j’en avais reçue il. y à quelques mois me revint à la mémoire. elle émanait de . m. grandey, directeur, du théâtre des arts ; cet imprésario me donnait des détails intéressants sur son entreprise et m’exposait les difficultés qu’il avait à vaincre pour en maintenir la prospérité. l’occasion était bonne d’étudier sur place l’organisation d’une scène de province. je consultai le programme des spectacles et vis qu’on représentait ce soir-là lysistrata de maurice donnay. je m’y rendis aussitôt.' la salle n’était qu’à moitié remplie. elle est vaste, propre, aérée, moderne d’aspect, munie dé dégagements'spacieux. l’ouvrage me sembla agréablement monté, avec un luxe très suffisant de décors et de costumes, interprété par des acteurs fort zélés èt qui ne m’étaient pas tous in,connus. j’eus plaisir à' retrouver dans le nombre mlle jeanne (brindeau et cinq ou six transfuges du gymnase oü de l’odéôn. l’étoile de la troupe,' mme madeleine gautier, est une ' sûre comédienne, qui assume la. charge des grands rôles du répertoire ancien et moderne, depuis phèdre jusqu’à denise et francillon. elle faisait lysistrata et y déployait, ma foi, une grâce piquante. ses camarades la secondaient ' de leur mieux et «jouaient d’ensemble» en gens accoutumés à besoigner de compagnie d’un bout à l’autre de l’année. il me parût que les spectateurs les écoutaient d’un air un peu morne, soit qu’ils n’appréciassent pas à sa valeur la voluptueuse ironie du dialogue ou simplement qu ils fussent trop rares — rien n’étant plus froid qu’un auditoire clairsemé. pendant l’entr’acte, le directeur me vint rejoindre et m’entraîna dan? son cabinet. — nous n’avons pas grand monde, dit-il, mais tantôt, avec vartésienne, nous avons encaissé- le maximum. lysistrata est une jolie pièce, aimée des lettrés ; la foule én savouré 1 moins les fin esses. et (puis nos petits bbürr j	voluptueuse	1	1
aurore	1905-01-10	1	2	PAG_00000002_TB000032	81	537	91	3509	« eh bien ! non, il parait que je suis un naïf et que les excès de sensualité y sont plus répandus que je ne pensais.	sensualité	1	1
aurore	1905-01-10	1	2	PAG_00000002_TB000117	199	541	1784	635	il est à remarquer que quelques-uns do nos interlocuteurs : mm. paul adam, rené boylesve et mirbeau, qui tiennent du reste sur le fond de la question des avis diffé- rents, ont voulu protester contre l'impor- tance peut-être exagérée que l'opinion pu- blique a attachée aux excès de sensualité de m. syveton.	sensualité	1	1
lanterne	1905-01-10	2	1	PAG_00000001_TB000030	210	1019	292	3140	'ce roman passionnel, où toute la gamme des caresses frissonne et chante, est une des œuvres les plus chaudes, les plus voluptueuses que l'on ait écrites.	voluptueuses	1	1
lanterne	1905-01-10	2	2	PAG_00000002_TB000173	156	1024	4621	5179	les poètes ont chanté de tout temps les splendeurs voluptueuses d'antinoë, l'antique ville des bords du nil où fleurissait l'oranger. dont on cueillait les fleurs sitôt écloses.	voluptueuses	1	1
lanterne	1905-01-10	2	2	PAG_00000002_TB000235	1338	1034	1381	7332	dana un décor de désolation, au milieu de roches fantômes et de blêmes montagnes de cendres, sous le jour funèbre des rampes ëclairées au bleu, elle personnifiait l'âme du sabbat ; et, voluptueuse et morbide, tantôt avec des grâces exténuées et d'infinie,s lassitudes elle semblait traîner le poids d'une beauté coupable, d'une beauté chargée de tous les péchés des peuples; et elle tombait et retombait sur ses jambes, pliante, et semblait remorquer plus- qu'elle ne les esquissait.- les gestes symboliques de ses beaux bras morts. puis, le vertige du gouffre la reprenait et comme une possédée, elle pointait sur elle-même, dressée de l'orteil à la nuque, tel un épi de ténèbres et de chair. ses bras tout à' l'heure accablés menaçaient et. démoniaque, hardie, tordue comme une vis, elle tourbillonnait, tel un crible, non, tel un grand lis surpris par l'orage, clownesque et macabre, les lèvres écartées sur une lueur de nacre. oh f ce cruel et sardonique sourire et les deux profondeurs de ses terribles yeux.	voluptueuse	1	1
