work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
gil_blas	1912-01-01	2	1	PAG_00000001_TB000156	203	1025	4634	4167	au milieu de la salle, on danse. oh! rien des chorégraphies savantes et des voluptueuses pantomimes : des danses aux noms évocateurs de basses étreintes.	voluptueuses	1	1
journal	1912-01-01	1	18	PAG_00000018_TB000262	337	1047	5654	6817	vous plaît de le prendre dans la chambre ?.une voluptueuse invite souriait dans ses paroles. elle cravacha le chouan dans son amoureuse impatience. • mais comprenant, sans doute, que l'heure n'était point pour lui aux aimables sacrifices à vénus, il se raidit, calma son ardeur et répondit. :	voluptueuse	1	1
gaulois	1912-01-02	1	1	P1_TB00014	1828	904	1230	5233	mais le temps passe, les façades à pilastres de l'architecte louis perdent peu à peu le vêtement d'or mouvant dont les couvrait le jour. des ombres légères et douces annoncent et installent la nuit. c'est l'heure de regagner le balcon qui longe le dernier étage des bâtiments. de là, sans les troubler par le bruit de nos pas trop sonores, nous assisterons aux promenades mystérieuses et confuses que font les fantômes. les grilles sont fermées. de toute la nuit, nul vivant n'entrera plus ici. l'ombre aide à l'illusion : jamais le jardin fût-il si rempli ? dans le désordre de cette fôule bigarrée, grimm salue théophile gautier ; musset accompagné mme tallien ; zamore, l'ancien nègre de mme du barry, porte la traîne de là femme au collier de velours. lamartine est près de rétif de la bretonne. andré chénier parle de la grèce à lord byron. voici blucher et rostopchine ; ils mènent les alliés vers les « merveilleuses » : bersi la mulâtresse, l'ltalienne, la blonde élancée, la sultane, l'orange ; et, ces « merveilleuses », c'est théroigne qui les conduit... maintenant, la lune monte sur le jardin. sa clarté blanche est encore trop vive pour les yeux de tous ces revenants. un à un, ils s'effacent et disparaissent. « le vieillard dodu et rose qui passe pour avoir promené dans paris la tête de mme de lamballe », brave un instant l'astre rond comme un chef coupé, puis il se délite à son tour. le jardin paraît être tout à fait vide ; on n'entend rien, sinon le bruit apaisé que fait, au milieu du bassin, le jet d'eau presque mort. mais c'est au bord de ce bassin que nos regards découvrent tout à coup deux fantômes attardés ; l'un est assis et dessine moelleusement sur un papier qui a la couleur du ciel nocturne ; l'autre pose devant l'artiste et montre ses bras de nymphe, baignés par les rayons. dans la poésie voluptueuse et triste de cette heure, comment ne pas les deviner, les reconnaître ? au cœur d'un palais-royal de vapeurs et de songes, prud'hon fait le portrait de manon lescaut. jean-louis vaudoyer	voluptueuse	1	1
lanterne	1912-01-02	2	1	PAG_00000001_TB000031	409	1017	318	3551	noèlie, avait été la plus jolie fllle de toute la ville. voluptueuse et faible, elle accueillait les compliments comme une chose naturelle due à sa beauté. elle avait la folie de l'amour comme d'autres ont la passion des toilettes, et elle mettait un point d'honneur à faire succomber les hommes.	voluptueuse	1	1
gaulois	1912-01-03	1	1	P1_TB00009	2565	912	177	2075	deux des membres de l'académie avaient pris à la seconde phase de la révolution une part décidée, et s'ils n'avaient point été appelés à des grandes places dans le nouveau régime, l'un d'eux avait exercé une influence qui passait de loin celle qu'il eût pu prendre d'un ministère : c'était condorcet. , il était entré à l'académie en 1782, par un de ces miracles auxquels daignent parfois s'exercer les philosophes et où il n'était point douteux qu'excellât d'alembert. mais alors que celui-ci avait cru désigner ainsi son héritier et lui léguer son sceptre, on avait vu succéder à la période où l'encyclopédie s'était rendue maîtresse de la majorité et écartait presque à son gré ses adversaires, une période assez terne ou beaucoup de grands seigneurs étaient venus prendre siège près de savants comme baiuy ou vicq d'azyr, de prédicateurs comme 1 abbé maury, d'avocats comme target, d'historiens comme rulhière, de poètes comme florian et boufflers, d'auteurs dramatiques comme sedaine et d'antiquaires comme l'abbé de barthélémy, tous ou presque assez médiocrement atteints du délire philosophique : l'élection de mm. de choiseul-gouffier, de montesquiou- fezensac, de guibert, d'aguesseau, d'harcourt, de nicolaï, prêtait alors à l'académie un carac-. tère d'aristocratie plus affirmé qu'il n'avait jamais été puisqu'il s'y trouvait contre vingt hommes de lettres dix-huit à dix-neuf très grands seigneurs, dont trois cardinaux, deux à trois évêques et quatre ducs, le reste marquis ou comtes. le parti des ducs en ces temps-la pouvait passer pour une réalité. l'on ne se battait donc plus à l'académie sur la philosophie, mais la bataille continuait ailleurs et avec bien plus d'âpreté : l'un des théâtres de cette bataille était le salon de mme de condorcet, née grouchy. m. de condorcet, qui cumulait aux fonctions de secrétaire perpétuel de l'académie des sciences celles d'inspecteur des monnaies aux appointements de 5,000 livres, et qui, moyennant ce titre, logeait à 1 hôtel du quai conti, outre son ménage, sa mère et un de ses oncles, s'était embusqué là pour tirer sur l'ancien régime. ce n'est rien que sa brochure sur les assemblées provinciales, mais les avertissements dont il orne, dans l'édition de kehl, les ouvrages de voltaire, donnent quelque idée de l'espèce de fanatisme qu'il éprouve pour le patriarche de ferney. ainsi la pucëlle devient-eller « un ouvrage destiné à donner des leçons de raison et de sagesse sous le voile de la volupté et de la folie », et « le mélange de dévotion, de libertinage et de férocité guerrière » étalé dans ce même poème est l'image naïve des mœurs du temps. que ne devait-il pas, il est vrai, à celui qui, lui écrivant, mettait sur l'adresse de ses lettres : « a mon'sieur plus que fontenelle; a monsieur plus que pascal ! » mais sait-on quand voltaire cesse de se moquer ou même qu'il commence ?	libertinage	1	1
journal	1912-01-03	1	8	PAG_00000008_TB000404	81	1017	5762	6437	maladies sexuelles uommes.tfemml:l	sexuelles	1	1
comoedia	1912-01-04	1	3	PAG_00000003_TB000102	803	1053	1171	2761	m. magnard a voulu faire de sa bérénice une sensuelle, avant tout. — j'aime, dit-elle, comme on aime quand on a vu le jour en nos pays de flamme. ici, encore, je suis obligé de dire que cette déformation me choque et enlève beaucoup à mon émotion. chacun aime comme il l'entende nous le savons; avouons au surplus que le parti adopté par m. magnard convient assez bien à la race juive; mais tout d'abord ce parti est en opposition absolue avec l'idée de douceur enveloppante que vous avions de bérénice ; et ensuite, et surtout, la sensualité de l'héroïne refondue par m. magnard s'exprime d'une manière si quelconque, si barnale, si usée, qu'elle ne saurait nous imposer une conception nouvelle et inattendue ; elle manque trop de vigueur dans l'expression, de trouvailles bril-	sensualité	1	1
comoedia	1912-01-04	1	3	PAG_00000003_TB000107	752	1064	1163	4448	se contente pas d'une sensualité banale ; elle nous montre parfois des sentiments d'une mesquinerie qui la transforme en une méchante petite princesse orgueilleuse. elle voudrait voir pendre ou crucifier des hommes du peuple qui la chansonnent fort dans la rue, et elle rappelle avec regret le temps où, lorsqu'on l'insultait, on était battu de verges et mis à mort. je sais bien que la passion l'égaré, quelle a des réticences, qu'elle ne décide pas du sort des insulteurs, de»chanteurs de - reframs malsonnants parce quelle redoute l'effet de sa colère. je sais fort bien aussi que bérénice n'est pas de notre temps, .qu'historiquement les sentiments que lui donne le compositeur sont peut-être plus exacts que iceux créés par racine, mais que voulez-vous ?	sensualité	1	1
figaro	1912-01-04	1	6	Page1_Block36	2081	815	2442	4882	en valeur ces dons natifs. avec les peintres de l'empire, le goût de la vie antique s'est réveillé dans tous les sa lons de l'europe. cette seconde renais sance, moins sincère peut-être mais plus savante que la première, fait surgir partout des formes élégantes, des sculp tures voluptueuses et des parures molles et troublantes. ici, dans çe cadre de la grecque antipolis, cette floraison inat tendue se trouve tout naturellement à sa place. tout est antique sur ce rivage, i tout respire la langueur du rêve païen, tout chante la nostalgique et inoubliable chanson du passé. lucrécia, vêtue d'une cyclas brodée de perles, tenant son jeune fils par la main, se promène à pas lents dans les allées de lentisques et de myrtes ; elle s'est fait construire sur la presqu'île de la garoupe, qui pro longe la plage d'antibés, une villa do style ionien, avec des portiques, des jardins suspendus et des fontaines. l'enfant boit par tous ses pores ces en chantements; la goutte d'eau verdâtre qui est au fond de ses yeux bleus s'élar git, et ses cils recourbés se mouillent d'une émotion dont la cause lui est in connue; sa petite main tremble dans celle de sa mère, et la cyclas de perles, que la brise fait palpiter sur sa joue, lui semble une caresse.de la blonde cypris, chargée d'aphrodisiaques odeurs. car il connaît par leurs noms toutes' les divinités de l'olympe. il voit chaque, matin leurs statues de marbre qui s'eri-. gent sous le péristyle de la villa et que caresse le soleil levant ; des rosiers grimpent autour sur les colonnettes lé gères, et une frange de clématites vio lettes retombe de l'architrave où court une fresque qui les représente encore animées et agissantes, et peintes des couleurs de la vie. a chaque instant, la magie de la lumière leur donne un relief nouveau. il s'est habitué les considé rer comme des êtres supérieurs à lui, mais réels, et qui font partie de l'orga nisation du monde. s'il ne leur x-end aucun culte, c'est que sa mère ne lui a jamais montré d« l'idée divice que les côtés sensibles et humains. lucrécia est	voluptueuses	1	1
gaulois	1912-01-04	1	2	P2_TB00001	2623	915	301	425	on l'eût fait il y a vingt ans, m. copeau y taille les allées de versailles. voulant faire passer un chef-d'œuvre du russe en français, il ne s'est pas contenté de traduire les mots d'une langue dans l'autre, il a introduit dans la conduite du drame une préoccupation toute française : le souci de l'intelligibilité. c'est un signe des temps ! car non seulement dans les écoles, dans les cénacles, vous constaterez cette renaissance du sentiment national, cet appétit de discipline, mais vous discernerez la même tendance, chez les jeunes écrivains les plus jaloux de leur indépendance ; chez ceux qui se .sont isolés pour mieux exprimer leur chant personnel. ce charmant jean-louis vaudoyer ne reflète-t-il pas ayec un rare bonheur certains aspects, les nuances les plus ténues et si difficilement saisissables de notre esprit? le.poète délicat des mains jointes , françois mauriac, ne met-il pas d'accord la .sensibilité la plus fine, la plus déliée avec l'instinct des humbles, de ces humbles qui forment comme le subconscient d'un peuple ? en recensant les écrivains qui font profession de croire que la soumission aux directions héritées est la base de leur propre perfectionnement, n'avons-nous pas accompli le tour de tout ce que compte de talents, de promesses, la jeune littérature ? mais ce n'est pas seulement dans les lettres qu'il nous est loisible de constater ce sursaut du goût national, cette conspiration réfléchie .contre le jargon de l'étranger. m. r. de passillé a entrepris dans le monde des arts une enquête sur les jardins. elle a paru dans une revue spéciale : la vie à la campagne. elle semblait devoir demeurer étrangère à toute question d'éthique. cependant, les artistes consultés, qu'ils s'appellent rodin, j.-e. blanche, pierre' roche ou lobre, qu'ils soient sculpteurs, peintres ou esthéticiens, ont fait entendre un concert unanime. « assez d'anarchie, assez de libertinage ! il existe une discipline française, un goût français, nous devons nous y rattacher sous peine de nous perdre. nous possédons le plus bel héritage, nous avons la volonté de continuer à le faire valoir ! » bien plus ! adressez-vous à des savants. vous verrez que la vieille formule : « la science n'a pas de patrie », a, elle-même, fait son temps. m. qûinton vous démontrera que ce n'est point fiar un coup de fortune ou de hasard que toutes es sciences de la vie ont été créées par des français, mais que tout dans le génie de notre race nécessitait cette éclosion incomparable. dans toute la nation, dans téut le peuple, il y aun grand mouvement d'amour pour nos divinités tutelaires, un soulèvement indigné contre les étrangers qui travaillent sourdement ou ostensiblement à nous soumettre. une jeunesse passionnée se montre prête à abdiquer toutes ses tendances individualistes, ses préférences. c'est par de tels sacrifices qu'une nation prouve sa force et son droit à l'existence... lucien corpechot	libertinage	1	1
