work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
echo_feuilletons	1858-01-01	1	513	513	NA	NA	NA	NA	490 le comte de vermandois devant la balustrade qui formait la ruelle ou l alcôve  il tournait ainsi le clos à la raisin qui se divertissait de la situation au lieu de s en épouvanter et qui par moments allongeait la tête entre les rideaux en faisant la moue au dauphin que cette espèce de bravade mettait hors de lui  sire je vous conjure de partir sans moi répondit le prince dont l émotion allait croissant je vous aurai bientôt rejoint  non monsieur reprit le roi avec un redoublement d obstination je n entends pas que vous paraissiez seul avant que vous ayez eu justice de l offense du comte de vermandois il ne faut pas qu on puisse supposer que je vous abandonne ou que je néglige de maintenir envers et contre tous les prérogatives de la majesté royale  mais sire dit le dauphin qui essaya d un prétexte assez peu convenable pour obtenir de ne point accompagner le roi  quoi que voulezvous dire par là répliqua louis xiv qui exigeait toujours des explications catégoriques et qui ne daignait pas abaisser sa dignité jusqu à paraître comprendre à demimot même avec l aide de la pantomine la plus expressive  sire murmura le prince qui rougissait d être contraint de sortir des réticences j ai pris suivant votre ordre une furieuse médecine cet aveu dépouillé d artifice n avait rien que de naturel et d ordinaire à la cour de louis xiv où la pudeur du langage et de l imagination n atteignait pas encore ces menus détails de la vie privée mais ce prétexte trivial que le prince avait inventé pour faire sortir le roi parut si plaisant à la raisin qu elle ne put s empêcher d éclater de rire louis xiv resta comme interdit de ce qu on avait osé rire en sa présence avant de savoir qui riait ainsi le dauphin désespéré de la découverte qui allait avoir lieu demeurait abasourdi les yeux fixés sur le rideau qu il voyait s agiter et dont les plis accusaient les formes d une personne cachée il eût voulu pouvoir s enfoncer sous terre pour se dérober à la colère de louis xiy xiy a ri  s écria le roi en se levant d un bond et en brandissant sa canne ainsi qu une épée on rit encore  sire dit le dauphin qui cherchait une excuse pour son propre compte  il faut que quelqu un se soit caché dans cette chambre  assurément reprit le roi qui désignait l endroit d où partaient encore quelques murmures de rire n estce point un guetapens  votre majesté est seule sans gardes et sans suite nous ferions mieux de nous en aller hors d ici  non il n y a point de danger car m est avis les gens malintentionnés ne rient pas  qui va là criatil d un accent impératif  sire votre majesté appelle dit le duc de noailles qui accourut à la vok du roi  monsieur de noailles voyez donc s il n y a pas quelqu un derrière ce rideau la raisin n attendit pas que le capitaine des gardes vînt la débusquer de sa cachette elle en sortit d ellemême et elle alla se jeter aux pieds du roi louis xiv lança à son fils un coup d oeil foudroyant après avoir examiné cette petite personne qui tout agenouillée qu elle était ne se recommandait guère par la décence et l honnêteté de son maintien la comédienne se montrait à visage découvert  quelle est cette femme demanda d un ton sévère louis xiv qui interrogeaitdu regard le dauphin tremblant devant lui  sire répondit le prince à qui la présence d esprit faisait défaut complètement j ignorais je vous jure que cette demoiselle monsieur s écria le roi avec emportement auriezvous des maîtresses vivezvousdans le libertinage comme m de vermandois  sire répondit le dauphin à qui le nom du comte de vermandois suggéra tout à coup un prétexte d excuse c est m de vermandois qui m a fait intercéder par cette demoiselle  intercéder interrompit le roi qui se sentait porté à mettre le dauphin hors de cause et qui ne cherchait qu à faire retomber son ressentiment sur le comte de vermandois pourquoi cette intercession  sire je suis comédienne dans la troupe des comédiens ordinaires de votre majesté répondit la raisin que l aspect de louis xiv n avait pas frappée de stupeur et qui conservait toutes les ressources de son esprit votre majesté	libertinage	1	1
echo_feuilletons	1858-01-01	2	108	108	NA	NA	NA	NA	la victorieuse 95 moment favorable pour s approcher de gaston et lui glisser à l oreille   ce soir à neuf heures dans le massif d orangers du bout de la terrasse  j ai à vous parler quelque rapide et habile qu eût été l action de la jeune fille le capitaine l avait remarquée et quoique ces paroles eussent été insufflées plutôt que dites il avait entendu et compris  j y serai murmuratil en s éloignant a l époque où commence ce récit hyères et ses environs n offraient pas à l oeil ce charmant panorama de palais de villas de maisons élégantes et coquettes que l on découvre aujourd hui en longeant la côte a l exception de la propriété du baron de ravilliers on ne remarquait que de modestes habitations et quelques misérables huttes de pêcheurs qui contrastaient singulièrement avec la nature luxuriante de cet eldorado a droite de la longue et belle avenue qui conduisait à la maison du baron s étendait une magnifique terrasse garnie de lauriers roses de citronniers et d orangers ces derniers surtout étaient en si grande quantité qu ils formaient un massif des plus épais à l une des extrémités de la terrasse de ce point la vue pouvait se promener sur la méditerranée cette immense nappe d azur dont les plis onduleux vont se perdre à l horizon c est de cette partie de la terrasse que des anfractuosités de terrain conduisaient sur la plage à cette espèce de crique d où le baron partait jadis pour ses excursions nautiques mais depuis sno malencontreux accident il avait renoncé à ses promenades sur le perfide élément et la petite rade construite par la nature était abandonnée le jour n était déjà plus et cependant les ombres de la nuit permettaient encore de distinguer les objets à la capricieuse lueur crépusculaire d un côté la mer c estàdire le vide l infini  de l autre une nature riche éclatante avec ses charmantes harmonies ses reflets bizarres ses teintes diaprées ses images fantastiques ici un solennel et majestueux silence qui n est troublé que par le murmure des vagues et par le cri de quelques goëlands qui voltigent joyeusement dans l espace et viennent parfois tremper leurs ailes dans les flocons de neige de l onde agitée  là des bruits confus des échos lointains de délicieux gazouillements que font entendre d invisibles virtuoses nocturnes qui n a pas admiré le soleil couchant le soir au bord de la mer dans ces splendides contrées où le ciel est toujours bleu et scintillant d étoiles ou l atmosphère est embaumée ne connaît rien des poésies de la nature des charmes de la rêverie depuis quelques instants mlle de ravilliers attendait gaston elle était silencieusement assise sur un banc de gazon la tête penchée sur sa poitrine dans une attitude méditative ce qui ne l empêchait pas d être attentive au moindre bruit par moment ses larges et voluptueuses paupières se relevaient lentement et ses regards se portaient complaisamment sur l imposant spectacle qui l environnait elle aspirait avec délices les parfums enivrants que lui apportait la brise et au milieu de cette solitude son âme s ouvrait à toutes les douces et fraîches émotions que fait éclore dans les imaginations rêveuses une nature féconde en inspirations poétiques telle était la puissance de ses impressions que tes minutes s écoulaient sans qu elle s en aperçût tant son extase était profonde l isolement dans lequel elle se trouvait la témérité de sa démarche le départ même de gaston tout était oublié comme toutes lès natures privilégiées elle vivait beaucoup plus par l âme que par le corps et ses pensées l emportaient dans un monde de fantaisie et d amour qui l enlevait à la vie réelle à ce triste positivisme qui pèse incessamment de tout son poids sur les coeurs secs et les imaginations stériles un léger bruit du côté de la mer la fit tressaillir elle tira de son sein une montré lilliputienne véritable chefd oeuvre d art et à la pâle clarté de la lune qui blanchissait à peine la cîme des arbres elle remarqua que l heure du rendezvous était passée de quelques minutés  enfin c est lui  murmuratelle en faisant une petite moue charmante et en se promettant bien de gronder le chevalier sur son peu d empressement néanmoins un doux frémissement lui parcourut tout le corps et un furtif incarnat qui allait se perdre sous les boucles	voluptueuses	1	1
echo_feuilletons	1858-01-01	2	559	559	NA	NA	NA	NA	510 le neveu d un connétable dussarina pour savoir ce qui leur restait à aire celleci monta alors sur l escabeau qui lui avait été approché et là se penchant sur jacques moulu sa figure perpendiculaire à la sienne elle lui dit avec une sorte de sensualité  jacques tu as cru n estce pas toi cumuleur de professions  toi à la fois géomancien alchimiste exorciste nécromancien et tourmenteurjuré tu as cru que je pouvais être entré tes doigts un de ces jouets que l on brise après s en être longtemps amusé  tu as cru cela n estce pas le front du magicien se couvrit de gouttelettes cristallines  si quand tu me l as proposé poursuivitelle j ai accepté une guerre impitoyable c est que je savais que tu devais nécessairement y succomber la sueur glaciale qui était venue perler sur le front de jacques moulu s étendit sur son crâne en petites lames congelées  goldussarina dit l alchimiste je n aime que toi poursuivit jacques moulu  les efforts dé ma science ne tendaient qu à te rendre heureuse  si je cherchais à faire de l or c était pour toi  c était pour toi que je vivais seul loin de lafoule et du bruit ta pensée me suivait m accompagnait partout elle peuplait ma solitude  ah  tu n aimes que moi jacques ditelle à l alchimiste en se penchant tellement sur lui que leurs souffles se confondirent jacques moulu reprit   laissemoi vivre afin que j aie le temps de te rendre en bonheur tout ce que jeté devrai  vrai  je le jure sur l évangile dit jacques moulu  et tu n aimeras jamais que moi  je le jure sur la tête de mon père   bâtard dit avec explosion goldussarina et un épouvantable ricanement s échappa de sa poitrine ses yeux qui exprimaient depuis un moment l ivresse du plaisir devinrent subitement terribles jacques moulu essaya de crier comme jeanne d oisy avait essayé de crier la veille  ces murs étouffent la voix jacques tu as donc la mémoire bien courte que tu ne te souviens pas de l avoir dit toimême la huit dernière se tournant ensuite vers l un des deux  hommes elle lui dit en lui désignant une étagère du bout de son doigt   voistu bien  francis cette rangée de fioles noires  oui fit le truand  prendsen deux et apporteles moi elle était obéie avant d avoir achevé de formuler sa demande alors un tremblement d épileptique s empara de jacques moulu toujours verticalement penchée sur lui goldussarina lui dit en s emparant au hazard de l un des deux flacons  tu parais souffrir mon jacques ta gorge te brûle bois donc mon jacques pour assouvir ta soif bois de cette liqueur  bienfaisante que tu savais si bien préparer et que tu vendais à si hautprix et elle introduisit entre les lèvres de l ai  chimiste l orifice de la fiole et en versa l entiér contenu dans sa bouche en le regardant avec une fixité opiniâtre comme si elle eût voulu ne pas échapper une seule expression de ses douleurs presque instantanément l épiderme du tourmenteurjuré se rida sous des boursouflures mobiles comme si son sangétait en travail d ébulition ses yeux devinrent secs et vitreux  ses lèvres bleuïrent  on le vit lutter d énergie avec des souffrances atroces cuisantes inouïes le poison n agissait pas rapidement mais avec lenteur comme si son effet eut été cal culé pour qu on pût voir longuement mourir la victime c était chose incroyable que l animation imprimée sur les traits de cette femme peu à peu le corps de jacques moulu se raidit  ses yeux s injectèrent de sang puis devinrent atones  sa respiration saccadée sembla enfin s arrêter goldussarina descendit silencieusement de son piédestal appuya la main à l endroit ou battait encore le coeur de jacques moulu	sensualité	1	1
revue_paris2	1858-01-01	1	40	40	NA	NA	NA	NA	des douceurs aux fraiches lavandières qui se moquaient bien de ses belles paroles mais lorsqu il voulut sans doute par vengeance embrasser la plus fraîche de la bande alors ce furent des cris perçants des éclats de rire un tumulte incroyable toutes fondirent sur lui en l éclaboussant à grands coups de battoir et de linge humide malgré cette attaque violente le gaillard ne lâchait pas la petite il l embrassait sur le cou sur la nuque sur les joues et criait d un air joyeux  oh que c est bon oh tapez tapez toujours je m en moque oh que j aime ça et tout le monde se mettait aux fenêtres et l on riait et les vieilles femmes criaient et les chiens aboyaient et coucou peter tout rouge tout mouillé tout essouffle répétait encore un petit baiser pour l amour de la pérégrination des âmes ah le coquin disait matliéus quel drôle de disciple j ai là enfin voyant tous les paysans accourir avec leurs bâtons il enfourcha bruno sauta pardessus l auge et entra dans l écurie en criant elles sont jolies les filles d obeivbronn oh dieu c est doux à la bouche comme des cerises c est croquant comme des noisettes puis il voulut tirer le verrou car les garçons étaient furieux par malheur le fils du garde champêtre ludwig spengler dont il avait embrassé la maîtresse arriva presque aussitôt que lui et mit son bâton entre le mur et la porte alors tous les autres se précipitèrent dans l écurie et mon coucou peter qui criait comme un beau diable disant se mes amis mes chers amis c était une farce une petite farce pour rire  fut étrillé de la bonne manière on l entraina dehors et les coups de bâton pleuvaient dru comme grêle c est doux comme des cerises disait l un c est croquant comme des noisettes disait l autre  oh que j aime ça criait ludwig spengler en frappant à tour de bras mathéus témoin île l affaire criait du haut de la fenêtre courage coucou peter accepte cette épreuve anthropozoologique avec la résignation d un philosophe remercie même ces jeunes gens de ce qu ils travaillent à ton perfectionnement moral depuis longtemps j ai remarqué que tu appartenais à la famille des bouvreuils espèce voluptueuse qui se nourrit du bourgeon des fleurs et des fruits les plus délicats liais encore quelques leçons comme celleci et j espère te voir renoncer à ces principes sensuels le pauvre coucou peter courbait les reins et regardait son maître d un œil piteux comme pour dire je voudrais bien te voir à ma place avec tes principes anthropozoologiques 1	voluptueuse	1	1
siecle	1858-01-06	1	1	Page1_Block372	1884	811	3463	5101	la critique la plus rigoureuse il paraît sport- man consommé, il est d'une rare érudition sur toutes choses, il a les manières d'un homme du meilleur monde, et, si sot que soit le jeune beau, il est forcé de s'avouer que wolfrang est doué d'un esprit très original, et,-.de plus,, musicien de premier ordre; ce dont il fait preuve en ce moment, exécutant sur le piano, selon le désir de sylvia, comme préambule au duo, l'ouvcr-*/ turo de l'opéra d 'euryanthe, h la surprise et à l'admiration des auditeurs. , antonine joardan est surtout captivé'o ; son' aimable figure révèle un enthousiasme crois sant, et, l'oreille avide, la respiration suspendue, elle dit à demi voix, avec uuo sorte de stupeur; faisant allusion au merveilleux talent d'exécu tion de wolfrang — mais, c'est lùtz pour la puissance, thal- berg pour le perlé de la méthode, chopin pour la grâce; ou plutôt non, c'est un talent original, sans pareil ; il réunit toutes les qualités des grands maîtres et n'a aucune de leurs imper fections. , . puis, joignant les mains avec un geste d'ad miration naïve,^la jeune artiste no peut s'empê cher de murmurer 1: — filais,.c'est admirable! . cette exclamation involontaire d'autoriine jourdan est la signal d'une explosion d'applau- dissemens difficilement contenus jusqu'alors, bien que l'exécution de l'ouverture ne soit, pas terminée. la duchesse délia sorga, musicienne née, comme presque toutes les italiennes, 'applaudit entre autres avec transport et, si cela se pout dire, avec une sorte de sensualité particulière à certaines natures méridionales ;'ses narines se dilatent, et son grand œil noir, ardeçimeût at taché sur wolfrang, étincelle et s'alaûguit tour à tour.- f -r- la duchesse m'a jeté tout à l'heure ces mots à l'oreille': a je vais me .promener tous les raa- » tins dans le parc de msnceaux, » ^-pensait m. de£,uxeuil...—c'est unie entrevue ! pauvre fem me ! je l'ai fascinée, et maintenant le volcan fait irruption où'il peut ét comme il peut. '; , vf	sensualité	1	1
siecle	1858-01-06	1	3	Page1_Block14	6794	820	1786	228	personnages puissans. le roland furieux, imité de l'ârioste, lui sembla convenir au caractère violent, frénétique de charles ix ; la mort .dp rodomont, où il maltraite l'amiral de coligny, lué sous le ministère de villeroy, fut présentée à ce ministre; enfin les amours d'angélique et de médor lui parurent une offrande propre à charmer la- voluptueuse mollesse du duc d'an- 'jou, qui fut depuis henri iii (î). charles ix tut avec enthousiasme la mort de rodçmont, le contempteur des dieux, qui fit trembler, vivant, l'air, la terre et les cieux ; qui fit rougir de sang les campagnes de france,, grand de corps, grand de force et plus grand d'arro gance. - il se-chargea même de récompenser l'auteur, quoiqu'il ne' lui eût pas fait homniage du travail, et lui donna huit cents couronnes d'or, plus d'une couronne par vers, car le poëme n'eû contient que sept cent vingt-deux. nous avons à v cet égard un témoignage contemporain qui ne permet pas le-plus léger doute : claude garnier tenait le fait de desportes. mais l'admiration ne fut peut-être pas la seule cayse de cette libéralité. le poëte avait servi le roi dans ses amours, et lés complai sances qui flattent les passions vives, réndent les hommes généreux. dès les premiers temps de son admission au louvre, charles ix lui avait demandé des stances pour se réconcilier avec la belle marie touchet, la seule maîtresse qu'il ait eue. le ritneur lui donne la nom fictif de calli- rée. il semble, d'après ce morceau, que le jeune prince avait voulu se détacher d'elle; mais, ses efforts ayant échoué, il brûlait d'obtenir sa grâce. je confesse avoir fait, d'un rebelle courage, tout ce que peut un prince ennemi du servage; le repos «citus en travail j'ai mué, j'ai comblé, mon esprit de soucis et d'affaires, et forcé pour un temps mes regards volontaires, les privant à regret ie ceux qui m'ont tué. j'ai mille jours entiers, au cliaud, à la gèlée, erré, la trompe au col, par mont et par vallée, ardent, impatient, crié, couru, fetc. l'intorvqntion du ppëta no fut pas inutile : la belle offensée rendit-au monarque ses ambu- reux privilèges, et il en résulta un fils, auquel desportes aurait bien 'dû servir de parrain. cet enfant de. 1 l'amour, charles de valois, fut d'abord comte d'auvergne, puis duc d'angou lème. sa mère, charmante c t gracieuse per sonne d'ailfeurs, était née à orléans, d'une as sez bonne famille, en 1649 :-son p^re exerçait les fonctions de lieutenant du bailliage et siége présidial. elle survécut soixante -quatre ans au prince qui avait désarmé sa colère par l'en i tremise de desportes, et quand elle eut essuyé ses larmes, quand son chagrin fut un peu . calmé, elle lui donna tout naturellement des successeurs. elle eut bientôt une fille, hen riette de balzac d'entragues, qui suivit l'exem ple de sa mère. henri iv la prit pour maîtresse et lui témoigna une vive passion; nommée marquise de verneuil, elle exerça une puissante influence. le ciel lui accorda une héritière de ses vertus : mlle d'entragues devint célèbre par - son intimité avec bassompierre. en contribuant à installer marié touchet dans le boudoir do, charles ix, desportes avait donc bien mérité de plusieurs générations et préparé d'illustres a- mours; qu on essaye de nier ensuite l'influence du la poésie i l'auteur courtisan rima bientôt une oeuvre plus singulière : on v voit exposcedans tous ses détails la première aventure galante du jeune, duc d'anpu, qui devint henri iif. il avait dé buté comme on débuté ordinairement, par être timide et. embarrassé avec les femmes. son .hàut rang, son âge, sa gloire militaire (il avait gagné à vingt ans les batailles de jarnac et de moncontour), sa bonne mine enfin lui attiraient de nombreuses provocations: il s'y montra d'a bord indiffèrent, lui qui devait plus taril suc comber aux moindres agaceries. un jour ce pendant il fut troublé par je regard d'une iemme.: marie de clèves, princesse de condé, avait enfin ému ce cœur insensible. le roi fu tur, de son côté, avait fait sur elle une vive impression. mais un obstacle grave les empê chait de se voir librement : le mari de la prin- cesse était jaloux, la surveillait sans relâche. le puiëte nous la représente donc dans le lit conjugal, méditant sur les périls de sa passion, pleurant même de ne pouvoir la satisfaire. elle en causait pendant le jour avec margue rite de valois, sœur de son amant, et luitémoi- , gnait une hésitation feiijte ou sincère à goûter au fruit défendu. marguerite, plus savante aux effets de l'amoureuse flamme, lui conseillait de bannir- les scrupules, de ne pas perdre une si belle occasion. c'était agir en bonne sœur que de travailler ainsi pour son frère. elle détermina la princesse, qui don na rendez-vous au duc dans une salle retirée du vieux palais, une sorte de boudoir tombé on dis grâce, mais orné de peintures voluptueuses re présentant le paradis des amans fortunés. la voûte figurait un ciel que parsemaient des nuées d'aîgept. nous omettons les détails' do leur ren contre, détails si singuliers qu'il nous serait im possible de les reproduire. la princesse de condé n'enchaîna pas long temps le duc d'anjou. une triomphante rivale lui disputa, lui enleva le cœur du prince. g'était une blonde ravissante, d'une illustre maison de bretagne, rénée do riéux, dite la belle château- neuf. elle avait alors une vingtaine d'années. ello folâtrait autour do catherine de méjicis, parmi cet essaim de gracieuses personnes que la vieille reine entretenait à bon escient, et qu'elle nommait ses filles d'honneur pour qu'elles eus sent un titre. on la regardait comme la plus parfaite beauté de la cour : pendant longtemps, on ne crut pouvoir mieux louer une femme qu'en la comparant avec elle. son abondante cheve lure, qui lui faisait une couronno d'or, excitait l'admiration générale. le duc d'anjou ne put la voir sans la désirer, ne put la desirer sans cher cher à l'obtenir. pour lui plaire, il réclama les bons offices de desportes. le chantre voluptueux prit aussitôt sa plume, et rima sonnet sur son net. une partie de-ceux qui forment les amours de diane furent alors composés. deux de ces opuscules ravirent surtout le prince. l'un com mence par le vers suivant : beaux nœuds crêpés etblonds, nonchalamment épars. l'autre par ces mots : ' cheveux, présent fatal de ma douce ennemie... ^ ce ne sont pas assurément les meilleurs, et l'enthousiasme du duc no prouvej>oint. en fa veur de son goût. on dit qu'il lut maintes fois, qu'il ne pouvait se lasser d'entendre le premier. l'accueil fait à ces deux morceaux contribua ! peut-être beaucoup au ravissement du prince. (i) du iladi-jr drju siguolu iuùub.--~ h*- • quelle les sujets du premier et du dernier ouvrage : -sont adaptés «ux caractères 4eç deux princes.	voluptueuse, voluptueuses	2	2
debats	1858-01-20	1	2	P2_TB00028	1985	809	4345	2580	« marie reynier, femme guilliny, habitait avec son mari et sa fille eléonore, âgée de douze ans, une grange située sur te territoire de la commune de montbrun. cette grange, éloignée de g ou 600 mètres au nord du village, est placée à mi-côte, dans un bas-fond, audessous de la maison du sieur cliapon, qui eu est distante de 40 mètres environ. elle est séparée de celte du sieur pascal par un intervalle de 80 à 100 mètres.- 'si » au rez-de-chaussée se trouvent la cuisine et l'écurie; au-dessus delà cuisine, la chambre du sieur guilliny, à laquelle on accède par une porte extérieure du côté du nord; au-dessus de l'écurie et au levant existe :un grenier à foin dont la porte est de plain-pied' avec j°aire à battre-le blé. » guilliny jouissait d'une modeste aisance; ses affaires étaient dans' une situation assez prospère; il était dans la force de l'âge, .d'une constitution saine et vigoureuse. il avait épousé contre le gré de sa famille marie-madeleine reynier, avec laquelle il avait vécu deux ans, qui avait eu antérieurement une conduite très déréglée. cette femme, d'un caractère violent et 'irascible, accablait son mari de propos injurieux, de menaces et de mauvais irailemens. elle avait fini par lui inspirer une certaine terreur, et comme elle pressentait d'ailleurs les reproches qui pouvaient lui être adressés, guilliny était réduit à-souffrir sans oser se plaindre trop ouvertement. sa femme entretenait depuis quelque temps des relations coupables avec le nommé estève, dit mathieu, q ui vivait luimôme en concubinage avec rose tiran, femme reynaud, séparée de son jnari, et dont il avait eu deux enfans. estève allait habituellement chez la femme guilliny quand son. mari était absent. celle-ci se rendait aussi fréquemment chez mathieu, où se réunissaient également des femmes d'une immoralité notoire. marie reynier ne dissimulait pas du reste l'aversion q'u'elle avait pour son mari et le peu de cas qu'elle faisait de son autorité. elle disait un jour à ta fémme truphemus : « ce coït quin, ce voleur me fait passer de bien mau» vais jours; s'il mourait, j'en éprouverais » bien peu de peine. « dans une circonstance où guilliny asait vendu un porc au sieur ,bonnet pour le compte d'un -sieur gilibert, sa femnie irouva que le marché n'était pas assez avantageux, et quand lès acquéreurs se présentèrent, elle les menaça d'un grand couteau et les çontraîgni t à prendre là fuite. eu même temps elle s'arma d'un bâton et en frappa violemment son mari.	coït	1	1
debats	1858-01-21	1	3	P3_TB00013	4537	819	4257	213	de la faculté de médecine, pour y faire inscrire jacques-pierre lecœur ;. » 4° lecœur, turcas et la femme damamm, de s'être rendus coupables du crime d'usage du faux certificat dont il s'agit, tel que ce crime est ci-devant spécifié, soit en provoquant, par dons ou promesses, l'auteur d.c ce crime àle commettre, soit en lui donnant des r instructions pour le commettre, soit* en l'aidant ou l'assistant avec connaissance dans les faits qui ont préparé, facilité ou consommé ce même crime; . * ' . » 5° lecœur, d'avoir à'paris, en décembre 1834, l'ait usage de ce même faux certificat,, sachant qu'il était faux, en se présentant a l'aide de ce certificat devant le jury médical de la seine, afin d'être admis à subir les examens nécessaires pour sa réception d'officier de santé. » une foule compacte remplit la vaste salie des assises. quelques magistrats, de hauts fonctionnaires se placent sur des sièges réservés derrière la cour. le barreau est au complet. les bancs des témoins sont envahis par les jurés épargnés par le sort et par un certain nombre d'intrus. les tribunes regorgent de spectateurs et de spectatrices, quelques unes en toilettes élégantes. dans le fond de la salle s'engouffre, avec un bruit d'ouragan, une multitude bruyante et avide de contempler les accusés. .. legrand, se disant journaliste à paris, est un assez beau jeune homme de vingt-huit ans ; sa ligure est brune et régulière ; son costume simple, mais convenable. il s'exprime avec aisance et fermeté. son attitude, son langage ne trahissent pas d'émotion, pas assez peutêtre, car on aimerait à lui voir moins d'aisance suri ce banc où du reste il ne comparait pas pour la première fois. il a été condamné pqur eseroquerie par le tribunal correctionnel de'la- seine; mais, sur son appel, la cour le déchargea de toute peine. il a pour défenseur m= chevreuil. , c> lecœur est un vieillard de' soixante-dix ans, modestçment vêtu d'un costume demi-bourgeois , demi-paysan. sa figure est fatiguée et sans expression. il paraît la plupart du temps > insensible à ce qui l'entoure. dans son attitude; contrite, dans la psalmodie de sa voix on retrouve quelque chose de ses anciennes fonctions. sacerdotales. des faits de l'immoral-ité . la plus révoltante l'ont, fait interdire depuis longtemps. il a même été poursuivi à raison de plusieurs infanticides dont les tristes fruits de son libertinage auraient été victimes. il est défendu par u e baudry. turcas a cinquante-sept ans. c'est un ancien avoué près la cour d'aix, au geste et à l'accent méridional. il a éprouvé de nombreux revers de fortune. sa ligure trahit de la finesse, trop de finesse même. ses explications en offrent beaucoup moins. il hésite et se reprend souvent. 11 est défendu par m 0 delabouiie, dubarreau de paris, ancien représentant. la femme dàmamm cache sous un long* voile .' des traits assez communs; elle accuse quarante ans ; soii attitude est humble et triste au milieu de ce débat dans lequel elle ne joue du reste qu'un rôle très secondaire. elle est née à aix et a gardé l'accent du terroir. elle est défendue par m° léon de barthélémy, du barreau de paris. après l'accomplissement des formalités ordinaires, m. le président procède à l'interrogatoire des accusés. legrand se défend d'avoir en rien contribué à. la fabrication ou à l'emploi du faux certificat. tout son rôle aurait consisté à mettre lecœur et turcas en rapport avec le président du jury médical, afin d'obtenir pour lecœtir la : permission de subir ses examens après les délais fixés pour s'inscrire. il l'aurait fait gratuitement et par pure obligeance. il explique une lettre qu'il a adressée au juge d'instruction, et dans laquelle il exprimait le regret d'avoir commis une faute en cédant aux conseils d'un homme plus âgé que lui et. à qui il avait de grandes obligations (turcas), par la terreur que lui inspira le mandat d'arrêt lancé contre lui. l'interrogatoire de lecœur ayant eu lieu à miis clos à cause des motifs de science et de moralité qui ne permettaient pas de livrer à la publicité certains noms et certains détails horribles de sa vie sacerdotale,, nous n'en pouvons reproduire le sommaire. turcas proteste de son innocence. 11 déclare : n'avoir pas connu la nature dé la pièce nécessaire à lecœur pour subir ses examens. 11 s'est borné à le mettre en rapport avec legrand. legrand aurait reçu 1,100 fr. pour ses bons offices. lui-même aurait touché pour ses démarches 4 ou 500 fr. cette somme lui fut offerte. il n'avait pas lixé déchiffré: £sla femme damamm avoue avoir reçu 500 fr. elle n'a pas sn qu'il fût question d'un faux certilicat. elle a cru qu'il ne s'agissait que de démarches ou de pièces de complaisance. on passe à l'audition des témoins. séjourne , pâtissier à paris : en septembre 1854, je conduisis lecœur, mon ancien ami, chez le docteur pilliot, qui le dissuada de donner- suite à ses projets. lecœur logeait chez moi. il y a eu des entrevues avec turcas mais je n'y ai pris aucune part et je n'ai même pas prêté attention à ce qu'ils ont pu dire ou faire. je ne me souviens pas si le nom de legrand l'ut prononcé entre eux: je le crois cependant. j'eus le tort de donner à lecœur un certificat de,résidence à paris. je prêtai en outre à lecœur les 3,200 it. qui furent employés à le faire recevoir, mais j'ignore de quelle manière ils le furent. collin, pâtissier à paris : lecœur, mon compatriote, et avec qui j'avais de bons rapport® a rencontré v chez moi, en septembre 1854 la femme damamm. elle le mit en rapport avec	libertinage	1	1
debats	1858-01-23	1	4	P4_TB00002	669	817	167	530	lèbreelles populations qui l'habitent? ecoutons l'évèque d'àvranches. « cyrus ayant » subjugué ces populations, les loniens de» vinrent la plus voluptueuse nation du » monde. ils raffinèrent sur les plaisirs de la » table, ils y ajoutèrent les fleurs et les par» fums ; ils trouvèrent de nouveaux orne)> mens pour les bâtimens ; les lames les plus » fines et les plus belles tapisseries du monde «venaientde chez eux; ils furent auteurs » d'une danse lascive que l'on nomma ionii> que, et ils se signalèrent si bien parleur » mollesse, qu'elle passa en proverbe; mais, « entre eux, lesmilésiens l'emportèrent en la » science des plaisirs et en délicatesse. ce	voluptueuse	1	1
debats	1858-01-24	1	3	P3_TB00015	1399	799	2722	2603	là-dessus ou répond : « cela ne se peut ; l'homme est trop complexe; une formule ne suffit pas à l'exprimer. si vous saisissez en lui deux ou trois grands traits, vous en omettez cinquante. dans une civilisation comme dans un individu il y a cent mille nuances ; vous les confondez en line seule couleur. « une aristocratie de courtisans qui font salon, et le goût de ces idées générales moyennes qu'on peut agiter dans un salon, voilà les deux circonstances primitives et dominatrices auxquelles vous réduisez notre dix-septième siècle. ne renferme-t-il point autre chose? sans chercher bien loin, on y verrait l'imitation de l'espagne, le respect des classiques, des restes de grossièreté féodale, une veine de libertinage demi-cachée, l'avant-goût de la régence, le commencement des idées humanitaires, un peu de mysticisme, et je né sais combien d'autres traits qu'on ne peut supprimer sans altérer la physionomie. réduire' ainsi, c'est détruire, et vos résumés sont des mutilations. « historien orateur : vous renfermez dans ces deux mots-tout tile-live; j'ai bien peur qu'il n'y soit étouffé. tous les romains sont orateurs, et néanmoins chacun d'eux se distingue des autres. celui-ci est patricien, patriote, religieux, honnête homme; il est plus sobre que cicéron, plus régulier que salluste, plus simple nue tacite. il a des qualités, des défauts, dès sentimens qui ne conviennent qu'au temps où il a vécu, aux circonstances qui l'ont façonné, au tour d'esprit qui lui est propre. sans doute il suffit d'un trait pour former une figure.de géométrie; mais il faut mille traits infiniment croisés et plies pour former une figure humaine. vous croyez dessiner un visage; vous n'avez tracé qu'un rond ou un carré. »	libertinage	1	1
