work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
echo_feuilletons	1857-01-01	1	389	389	NA	NA	NA	NA	372 la cape et l epee donc enfant fuyons viens c est l heure des fugitifs et des proscrits la main de raphaël était crispée sur sa dague  oh murmuraitil je hais cet homme je le hais  cet homme articula lentement la duchesse sera bientôt ton roi mais ajoutatelle je n ai point le courage mon pauvre enfant de t arracher un dernier et suprême bonheur je veux q ue tu la voies une fois encore  raphaël éprouva une sensation terrible et chancela  viens continua m d ëtampes qui commençait à pressentir la victoire et tentait un suprême effort  viens je vais te conduire aux pieds de catherine de catherine l épouse de l heureux dauphin  raphaël était sombre et pâle comme ces hommes que le remords poursuit et qui cependant se laissent conduire par la main sanglante du crime  mme d ëtampes avait trop vécu parmi les hommes de cour lesquels dissimulent assez bien leurs sensations pour n avoir point deviné d un seul coup d oeil l étrange révolution qui s opérait en raphaël coeur simple et droit accessible à tous les orages de la passion elle comprit que la haine du jeune homme pour le dauphin arriverait à son paroxysme lorsqu il aurait vu catherine et se serait mis à ses genoux  alors le démon reparaîtrait et remplacerait la mère résignée à la fuite  le démon parlerait de meurtre de vengeance  viens lui ditelle elle est seule à cette heure elle t attend m d ëtampes avait en effet en quittant le petit hôtel du marquis couru chez la dauphine lui annonçant l arrivée de raphaël à paris raphaël suivit sa mère en chancelant mille pensées confuses incohérentes se heurtaient dans son cerveau  il croyait être le jouet d un rêvé et son coeur ne battait plus la duchesse l entraîna par les corridors déserts du louvre  elle lui fit traverser successivement plusieurs salles vides et silencieuses  puis elle poussa une petite porte et raphaël éprouva une sensation semblable à celle qu il avait éprouvé une heure auparavant quand le négrillon avait ouvert la porte de cet oratoire où la duchesse l attendait un flot de lumière l avait ébloui  puis sa mère l avait poussé doucement au milieu d une petite salle comme il n y en avait de pareille que dans le splendide palais des médicis à florence déforme ovale toute mignonne cette pièce était déserte les parfums délicats et pleins d ivresse d une serrechaude attenante et dont les portes étaient ouvertes y pénétraient et l embaumaient un tapis oriental couvrait le sol  des étoffes de même origine tendaient les murs et se drapaient çà et là en plis moelleux autour des cadres d or des glaces vénitiennes raphaël demeura fasciné au milieu de cette salle et il chercha des yeux la fée d un pareil séjour la fée était absente et la duchesse ellemême dans les plans de laquelle entrait sans doute l intention de ne point assister à l entrevue des deux amants la duchesse s était retirée laissant raphaël tout seul cette tiède atmosphère ces parfums enivrants cette clarté de plusieurs bougies dont l éclat adouci par de discrets abatjour allait se refléter dans les glaces de venise toutes ces choses enfin qui lui rappelaient la voluptueuse italie qu il venait de quitter produisirent sur raphaël une sensation étrange son coeur glacé naguère se reprit à battre avec violence son front courbé se redressa  l angoisse qui l étreignait fit place à une sorte de joie secrète la joie de l espérance l espérance du rêve qui va se réaliser enfin il se prit à aspirer avec une acre volupté ces senteurs mystérieuses qui trahissaient la présence habituelle d une femme jeune et belle et il oublia quelle distance le séparait d elle pour ne songer qu à l immense bonheur de la revoir et pendant les quelques minutes qui s écoulèrent pour lui encet isolement raphaël se sentit si altier et si fort le sang qui cou	voluptueuse	1	1
debats	1857-01-06	1	4	P4_TB00026	2590	4950	193	4557	, i©. il bictboknaire s»k b.a eabi.e, ou mythologie grecque, latine, celtique, persane, syriaque, indienne, chinoise, mahomélane, scandinave, iconologique, etc. quatrième édition, revue, corrigée et augmentée, par m. noël. deux forts vol. m-b°. au lieu de . 9-1 fr., 15 fr. bbctiowiïaiui! critique, historique, anecdotique littéraire, contenant an choix d'archaïsmes, de néologismes, d'expressions figurées ou poétiques, de tours hardis, d'heureuses al-, liances de mots, de solutions grammaticales, etc., pour servir à l'histoire de la langue française,; par m. fit. noël et m. l.-j. caupentier. deux ' forts vol. in-8 d ,,petit-texte et nonpareille à deux col. au lieu de 24 fr., 15fr. abké«e »e ï.a 'te'steïoiogbe ïsivi:stbeï,i,is, ou dictionnaire de la fable; par m. noël. on vol. in-12 de 650 pages, imprimé en petit-texte sur deux colonnes, broché. au lieu de 5 fr., 2 fr. 50 c. mictioa'srasatjs gtnokïmsffre »e ia ia!» - «b!e ffraxçaïsiî, contenant, 1° les mots et les locutions de cette langue qui ont quelques rapports de ressemblance avec le sens; 2° l'explication de ces rapports avec des exemples tirés des auteurs classiques ; 3° l'indication du ciioix qu'on doit faire des uns et des autres dans les différentes circonstances, 4° la critique d'un grand nombre d'explications synonymiquos, par les principaux synonymistes, etc.; par j.-cii. laveaux. deux vol. in-8° en un seul. au lieu de 10 fr., 6 fr. bibstwsbe awcmssrxe, d'après «oie, s s, contenant l'histoire des des carthaginois, des assyriens, des mèdes et des perses, des perses et des grecs, etc., jusqu'il la bataille d'actium ; par j.-c. royoe. troisième édition. quatre vol. iu-b°. au lieu de 24 fr., 12 fr. et delà paix de westpbalie, par m.-c. l. de woltemann. ouvrages traduits de l'allemand, et accompagnés de notes par m. a. mailiier de chassat. deux volumes in-8. au lieu de 15 fr., 7 fr. 50 c. leçoas axei.aîsks de littérature et de morale, sur le plan dos leçons françaises et des leçons latines; par mm. noël et ciiapsal. deuxième édition. deux vol. in-b°. au lieu de.l 2 fr., . 8 fr. on vend séparément le tome i' r , prose, édition de 1527. in-s, 4 fr. leçoks omecrtsues de littérature et de morale; par mm. noël et de la. place, h l'usage des classes de seconde et de rhétorique. deux vol. in-b°. au lieu de 12 fr., 8 fr> mïstosre; «««aïs®, depuis la fondation de rome jusqu'au règne par le même. deuxième édition. quatre gros vol. in-b°. au lieu de 24 fr., , 12 fr. i,eçovb btaibekoïes de littérature et de morale, sur le plan des leçons françaises ; par m. noël. deux vol. in-b°. au lieu de 12 fr., 8 fr. bictboibisabbe ibbbtokï4îee »es peusosxases ceï.ebbe» de i'axtboa'sti;, priuces, généraux, philosophes, poètes, artistes, etc.; des dieux, héros de la fable; des villes, tleuves , etc., etc., avec et la valeur de leurs noms et surnoms; précédé d'un essai sur les - noms propres chez les peuples anciens et modernes ; par fr. noël, deuxième édition, revue, corrigée et augmentée. en vol. iii-s 0 de 580 pages, petit-texte h deux colonnes. an lieu de 6 fr., 4 fr. msstoihse x>s;s i:mp»;aei'rs noxaasîss, depuis auguste jusqu'il constance chlore, père de constantin; par le même. deuxième édition. quatre volumes' in-s°. au lieu de 24 fr.,  12 fr. i.eçoxis latbsies vîobersi'ea de littérature et de morale, ou recueil en prose et en vers des plus beaux morceaux des auteurs les plus estimés qui ont écrit en celte langue depuis la renaissance des lettres ; par mm. noël et de la place. deuxième édition. deux vol. in-b*. au lieu de 12 fr., 8 fr. baxstoïiik dk fiiasce, depuis pharamond jusqu'au règne de louis xylll ; parle même. six volumes in-b°. au lieu de 24 fr., 12 fr. ïsss-ïoiïsk ï»e ,k.a «sbjeisïse eîe tkektu aks, par scnilleu, œuvres de vbsicibik, traduction nouvelle, par rene binet, ancien proviseur, et recteur de l'eniversilé de paris. cinquième édition, revue par 31. noël. quatre vol. in-12. au lieu de 12 fr., 7 fr. .50 c. partbcbtiarbtés et observatbows sur les ministres des de france les plus célèbres depuis 1660 jusqu'en 1701, par m. de on vol. in-b°. 6 fr, 2»s:cßtikkcaïes su» i. a vbe et les eckbts b'bïomère. de l'anglais, de thomas blackwell ; par qoatremere de roissy. paris, 1798. en vol. in-8' broché. au lieu de 6 fr. 3 fr. keiatbos b'biw sôot'k a aiber, contenant des observations sur l'état actuel de celte régence, les rapports des etats barbaresques avec les puissances chrétiennes, et l'importance pour celles-ci de les subjuguer. en très gros vol. in-b°, avec unevued'alger, prise de la mer. aulieu de 6 fr.,3fr, e-aisoss (les), poème de tïïovsbsov, traduction nouvelle, avec des notes, par m. fremin-beaemont. paris, 1807. en vol. in-b°. au lieu de 6 fr., 4 fr, tïo'atke i»e i'or/;»a-eo:wbqee, ou r'ecueil des pièces restées à ce théâtre, pour faire suite aux théâtres du premier et du second ordre, avec des notices sui chaque auteur, le titre de leurs pièces, et la date des représentations.'huit vol. in-18. au lieu de 9 fr., . 5 fr. yovaob i>c ciievaiber cieakobn en perse et autres lieilx de enrichis d'un grand nombre de belles figures en taille-douce, les antiquités et les choses les plus remarquables du pays. nouvelle édition soigneusement conférée sur les trois éditions originales, etc., par l. langees. dix volumes in-8° dt uu allas grand in-lolio de 85 planches. au lieu de 120 fr. garantie : 4mtas&w li, ex-cou • ï&ne ménax*s, 3. nie administrateers. henri ïbottss«biib, banquier. i«.-b.,s;eista5»ss, ancien banquier, propriétaire. benjamin he.b.kshert, ancien banquier. sébast. arcmbeacow, agent de change honor. frédéric mobcai, négociant. mm. jacques b.ebeïîvssbî, régent de la banque le baron james k»e b©tsïiseëïbi», banquier. le comte a. ue i,a pavoise, propriétaire. henri s»avbii.ier, manufacturier. genseors. a.obîkr, banquier, rëgentdelaßanq. de fravce, de france, président ou conseil. jos. i>ébieb, régent dé la banque de france. a. maiiet (de la maison âlallet.frères et c), banq. le comte sje «ik.vsa gouv r ducrédil foncier. le comte ptiiki-wii.l, banquier, régent de directebr. h. i.aettsis», régent de la banque de france. _ auguste bvvssbeb, banquier. . ernest a.vbre, ancien banquier, propriétaire. ciaitbse, ancien notaire k paris. la banque <le france. » félix de viiie, propriétaire. asserances de capitaex payables aex deces des asserés, donnant droit à moitié des bénéfices de ia compagnie. rentes viageres aux taux les ples avantagebx. sociétés mutuelles tontinières d'accroissement de capital, entre personnes de tous âges, dont les versement s'élèvent (1855) à 34 millions 967,681 fr., et kssouscriptions à 49 millions 281,175 fr. contre-assurances :i a compagnie rembourse,en cas de décès des assurés, les versemens effectués dans une société tontiniôre quelconque. prospectus et renseignemena gratuits «ons les jours, bue méniaks, s. cette garantie est entièrement distincte de celle de la nationale, compagnie d'assurances contre l'lncendie, avec laquelle il n'existe aucune solidarité. henri sbottskbsiib, banquier. b».-p. ; b;esta5*ss, ancien banquier, propriétaire. benjamin »eb.essemt, aneien banquier. sébast. arcmbéaiow, agent de change honor. le baron james sttn b©'eîïisefiïbi», banquier. le comte a. ije b.a exsatsii, propriétaire. henri bavbiiiebb, manufacturier. censeers. jos. i>érieb, régent dé la banque de france. a. maiiet (de la maison mailet.frères et (>), banq. le comte sje »ek.vsa »v, gouv r ducrédil foncier. le comte peiiet-wbii, banquier, régent de j auguste ii vàbzeit, banquier. - ernest abobé, ancien banquier, propriétaire. ciabsse, ancien notaire k paris. la banque de france. » i li eau îiergeiî» si en peu d'instans vous n'obteriezpas couleur primitive, souplesse et brillant. (les fait pousser.) c'est la seule bonne, vous diront 1,200 coiffeurs en france. a paris, cbei i.sîoaï pï3i.,i«esïay, 17, rue croix-des- svitts-cliarops, .a 3 e , « bcf li fil. véro-itat. sahai /. tuait». entrées part. ït. 6 ets. i mil i il 1 if li v donne s «ci paouykna gue l'kac de lob n'arrête pas la chute des 29 ou de succès. le meilleur sirop dépuratif connu pour ir, ddhedbs, dartres, taches, boutons, virus, altérations (la sang.— fi. 5 l par la piélhou. de ciuble, inéd. ph., r. in. consulu au lel corrcsp. bien décrire sa maladie. ph's de « oj'.xsiit. en 4 jours cuérlson par le citrare de fer chame, des maladies sexuelles, pertes et flueurs hanchej. fl 5 f. envois en remboursement. a varsovie, chez m. sokolowski. ph irmacirn. (]u g. saisie de 200 caisses ; condamnation da contrefacteur à l'emprisonnement, etc. , s'adresser, pour les reßiseigiießueus, moiïmaktke, g, ffl.ksffls b>u pixcm-i»akoïaes, au dépôt du vin de champagne du dec de montebello. avis gratuits. l'oenvî-e des familles. présidé© par m. tarcbevéaoe de paris, demande des emplois el du travail pour ses nombreux s'adresser tous les jours, de 8 à 10 heures du matin, ô m. déuark. mcoihre du coosoii supérieur, ruo sst. <arrancb*r.) fabrique d'instrumeiys aratoires de quentin! durand, ingénieur-mécanicien et constructeur, rue tïee petlts-£sôtels, 1? (place lafayette). ceke maison fait texportation et fabrique sur eomtnande. ss j9kijx fllu'sît.ï.ïîs sïïa!¥b-bso.ai!î2î. indiquaiit : chemins de fer'avec les stations rtnites, ehemins de grande communication, canaux, rivières, bureaux de poste, relais avec les distances intermédiaires en chiffres. et chez le concierge de l'administration des postes. -- prix : 6 fr. chez l. sniansan, géographe des postes, 9, rue loubert,	sexuelles	1	1
constitutionnel	1857-01-08	1	4	Page1_Block74	276	748	4429	3304	29 an» de succès. — le meilleur, sirop dépuratif connu pour gué rir, hcme8hs, bikthes.tiches, boctovl, tibg8, altérations du baho .—fi; s t. par la méthode de ghable, méd. nb., r. vivien ne, ss. caïuulu au l* r et corretp. oita décrit* aa maladie. pus w copakc. en h joare kaérison par le citrate 1 de («r cbabta, des tnahuoes sexuelles , perte* et (lueurs uwsliea.—fl s l — eavoif en remboursement.	sexuelles	1	1
presse_litteraire	1857-01-11	1	8	8	NA	NA	NA	NA	40  jeanlouis de nogaret de la valette baron d épernon n était pas non plus sans brillantes qualités a sa vigueur et à son adresse nenri fut dans la suite redevable de la conservation de son trône et peutêtre pourraiton le considérer comme l auteur de la chute finale des guise qu il haïssait mortellement et auxquels il fut toujours opposé d épernon portait encore des vêtements noirs en mémoire de son frère d armes saintmégrin assassiné on le supposait par ordre du duc de mayenne sur le soupçon d un amour avec sa bellesoeur la duchesse de guise son deuil toutefois était des plus riches et son manteau noir était brodé avec la croix du saintesprit en velours orange passementée d or ordre nouvellement institué dont il avait été fait aussi bien que son compagnon chevalier commandeur joyeuse était radieux vêtu de satin orange et de velours des plus éblouissantes nuances sien de plus splendide que son costume si ce n était peutêtre celui de rené de villequier aussi chevalier commandeur du saintesprit et qui s était en cette occasion paré de tous les ornements que comportait l ordre le pourpoint et les chausses de tissu d argent et le long manteau à queue de velours noir bordé de fleurs de lys d or et de langues de feu entremêlées du chiffre royal au cou de chacun des trois attachée à un ruban bleu pendait la décoration du grade inférieur une croix d argent et une colombe artistement ciselés nous ne devons pas omettre de dire que dans ce groupe on voyait l abbé de brantôme et le poète ronsard brantôme avait un oeil perçant un visage maigre et un nez légèrement aquilin d immenses moustaches couvraient sa longue lèvre supérieure mais son front élevé était presque entièrement dégarni de cheveux il y avait beaucoup du courtisan dans ses manières mais son sourire était sarcastique et une nuance d ironie se découvrait même dans ses compliments les plus fleuris une expression moqueuse était habituelle à ses lèvres et ses yeux quoique pleins et vifs étaient enfermés dans des paupières d une couleur rosée et d une expression terne qui indiquait assez le libertinage de son caractère son costume était celui de la cour son pourpoint était bleu foncé à crevés blancs les couleurs de marguerite de valois dont il portait la miniature suspendue à une chaîne de médaillons il portait aussi l ordre de saintmichel en grand discrédit alors et appelé le collier à toute bête l abbé de brantôme était à cette époque un homme d âge moyen quelque peu sur le retour et son corps paraissait subir prématurément les atteintes de la décrépitude  ses épaulés étaient voûtées et ses jambes racornies dans ses chausses son regard était dur soupçonneux pénétrant et sa physionomie générale celle d un rusé et profond observateur l âge et peutêtre la vie de sensualité bien connue qu il avait menée avaient vraiment fait de tristes ravages sur la personne autrefois si favorisée de la nature du poète ronsard ce n était plus ce beau page qui avait fasciné jacques d ecosse et peutêtre sa reine il n était plus ce qu il chantait de luimême quand vers sa quarantième année il disait   trente et sept ans passez et encore n aije atteint d ans ni de maladie et en toutes les sortes mes nerfs sont bien tendus et mes veines bien fortes  et si j ai le teint pâle et le cheveu grison  mes membres toutefois sont hors de saison  il se plaignait alors tout à la fois de la maladie et des ans les cheveux qui lui restaient étaient devenus d un  gris argenté sa peau était d un teint mat et d une pâleur mortelle et il était si violemment torturé par sa vieille ennemie la goutte qu il était obligé du moins dans la présente occasion de s appuyer sur une béquille néanmoins quoique rude et commun de sa personne la figure du poète était belle et intelligente et excepté lorsqu une douleur aiguë la contractait exprimait un grand fonds de bonne humeur  je crois mon cher seigneur abbé dit ronsard regardant autour de lui avec quelque inquiétude et s adressant à brantôme qu il n est guère sage d avoir rassemblé ce tumultueux cortége pendant que notre césar serait couronné au capitole nous pourrions bien être sacrifiés à son ovation je connais trop bien la valeur des paroles du poète monstrari digito et dicier   hic est  valeur que m ont prouvée à l occasion les étudiants pour désirer une nouvelle preuve de leur habileté à mes propres dépens  vous avez changé de ton depuis la réception de votre dernière comédie frère poète dit chicot qui s était glissé sans être aperçu au milieu d eux ces mômes étudiants s il m en souvient bien étaient alors les seuls patrons des muses maintenant ils ne sont plus en faveur mais ne vous donnez pas tant de trouble  vous passerez cette fois sans être remarqué je vous en réponds compère moimême qui suis une merveille vous le voyez j ai échappé à leur attention  alors je me mettrai sous ton escorte dit le poète saisissant le bras du bouffon c est l abandon de la folie qui m a fait tomber en discrédit ta m aideras à m amender mais qu estce qui t a amené dans les domaines de la sagesse mon joyeux compère   la sagesse et la folie sont plus proches parenies que vous ne le supposez répondit chicot  et des fous qui se sont élevés à une hauteur à laquelle je ne pourrai jamais aspirer ont été attrapés dans ces juchoirs de hibous j aime un beau spectacle comme tout le monde et quoique je me soucie fort peu d être éclaboussé pur une averse d an et d utrum et d assister à une séance de douze heures de rhétorique et de philosophie pendant laquelle si un homme ne peut toujours avoir la parole il fait du moins tout ce qu il peut pour réduire les autres au silence j éprouve bien du plai	libertinage, sensualité	2	2
siecle	1857-01-12	1	3	Page1_Block14	6776	864	2556	226	» prend fléchier ; on les contraint pour des » intérêts domestiques, on leur ôte par des » menaces la liberté de refuser ; et les mères » les sacrifient avec tant d'autorité, qu'elles » sont forcées de subir: la coup sans se plain- » dre- » si les gens éclairés du dix-septième siècle ne croient plus au diable, ils pensent qu'il est de bonne politique d'y laisser croirè les âu- tres. m. de novion ne serait peut-être pas fâ ché quequelque procès en magie et sorcelle-: rie vint brocher- sur le fonds un peu mono- tsne de ses occupations judiciaires. toujours pendre, décapiter, exiler, confisquer, muïcter, cela devient fatigant à la longue ; si l'on pou vait {jiire brûler quelqu'un i le président des grands jours touche au moment de voir ce souhait réalisé. l'intendant d'aurillac fait arrêter un président à l'élection de brioude, qu'on accusé do sorcellerie.un de ses valets vient déposer qu'il lui a donné un-grimoire au moyen duquel il pouvait, lorsqu'il était à l'église, s'élever de terre en. présence de tout le monde, et planer dans les airs commeyun oiseau. interrogé sur ce fait, le président volant s'emporte furieusement et supplie qu'on ne le presse pas davantage, promettant de con fesser le lendemain tous les dérèglemensdesâ vie. on le met donc aux mains de quatre es- tafiers, mais, soit par le secours du diable son compère, soit autremént, le président s'é chappe et se jette dans les bois, où on essaye en vain de le poursuivre : « voilà comme le » diable est de bonne foi et d'amitié pour ceux » qui l'aiment, et comme il trompe même les : d intendans. j'eus bien, du regret qu'on eût s> perdu cette occasion d'apprendre des nou- » velles du sabbat, et de savoir l'art-des ca- » ractères ; peut-être quelque bon ange en- » nemi du démon le livrera encore à la jus- » tice. » on voit que fléchier est assez sceptique à l'endroit du diable, néanmoins nous croyons que le président à l'élection de bfioude fit sagement de mettre l'épaisseur des bois de l'auvergne entre ses juges et lui, et de ne leur point venir donner des nouvelles du sabbat, qu'ils désiraient tant (l'apprendre ; il lui en eût peut-être coûté cher de satisfaire leur cu riosité. cependant!!. talon, <r cet homme redouta ble à tous les états,. » ayant représenté les abus de l'état ecclésiastique, le libertinage des mo nastères, le désordre et scandale des religieu ses de campagné, messieurs des grands jours: nomment des délégués tirés du sein de là cour, qui procèderpnt d'urgence à la réforme. cette ordonnance fait jeter les hauts cris aux per sonnes vraiment pieuses. fléchier parle d'un gentilhomme qui s'offre de mettre la iriara au feu pour confirmer l'in faillibilité du pape, et croit absolument qu'elle ne brûlerait pas. line parle que de massacrer tous les ennemis de l'infaillibilité, et tient les juges des grands jours pour hérétiques, parce qu'ils ont ordonné qu'il y aurait des marguil liers dans chaque-paroisse, ce qui est, à son avis, entreprendre sur la juridiction spiri tuelle, et miner de fond en comble la dpctriue de molina. '* il est pourtant une réforme plus urgente que l'éloquent talon ne put*emporter. l'e glise possédait des esclave$, de véritables es claves de corps et de -biens. ces malheureux s'adressèrent à la justice des grands jours pour obtenir la liberté que leur refusaient les cha noines réguliers de saint-augustin, leurs propriétaires. m. talon prononça une longue harangue* et dit les plus belles choses du monde-sur la liberté ; mais la cause fut ap pointée , c'est-à-djre -indéfiniment ajournée. ce procès-là ne devait être vidé complètement que par la révolution. le jour des morts, fléchier visite les égli ses. de clermont: r je ne vis jamais dévotion # plus tumultueuse que celle que 1 usage a » introduite et que la prudence devrait abo- » lir. on voit plus de vingt cordelier divisas d par bandes de deux à deux, qui se promè- » nent jusque dans le sanctuaire avec un » visage.serein, et qui se rangent dans tous- » les coins de l'église, attendant qu'on le? » emploie à chanter les prières funèbres . » qu'on a recueillies de l'ecriture pour exci- » ter la piété envers les morts. les bonnes d dames selon la rencontre s'adressent à eux, * et leur recommandent l'âme de leurs pères » ou de leurs maris, et d'abord les deux re- » ligieux qu'on emploie entonnent,-d'une » voix à remplir toute la nef, des de prof un it dis ^t des libéra. a peine ceux-là ont-ils s commencé en se promenant que d'autres » sont priés de l'autre côté, et font comme d un écho déambulatoire qui répond aux pre- » miers. , ■ p cependant, deux voix sortent d'un autre » endroit, et l'on n'entend que chant lugu- b bre par toute l'église. les premiers achè- b vent lorsque les derniers commencent ; il y b en a de plus ou de moins avancés, et cela b fait à la vérité un peu de confusion. ce que » j'admire, c'est que ces bons pères sont si b préparés à cela qu'à la moindre aumône b qu'on leur présente, au moindre signe b qu'on leur fait, ils entonnent leurs prières b décommandé à qui mieuxmieux, cependant b que les autels sont, chargés d'offrandes de » pain et de vin. ce qui m'étonna davantage, b ce fut de voir un bon frère, au milieu de b l'église, qui vendait du vin aux bonnes b femmes pour leurs oblatiôns, et qui faisait b un trafic de vendre et d'acheter que l'evan- b gile n'approuve pas. » ce tableau d'intérieur d'église est complet; ony voit ce qu'était déjà la diévotion pratique à cette époque : une. espèce de commerce. aux psaimodies gagées des moines, se joignent les importunités des petits enfans et des'petites filles qui courent après les gens, les interrom pent dans leurs exercices pieux, et leur de mandent un sou en échange d'un de pro/un- dis ou des sept psaumes de la pénitence. on peut avoir, comme on voit, des prières au ra bais, et faire tourner bien des feuillets pour six blancs. fléchier est excédé de ce tapage : « j'en avais la tête si rompue, qu'après » avoir dîné chez mme de brion-et passé quèl- » temps en conversation, 1 je partis pour ef- » fiât, qui est une belle maison, où j'avais a appris que mme de caumartin s'était arrê- » tée après son retour de vichy. » homme d'eglise, racontant tout ce que nous venons de dire sans étonnement, sans < émotion, entremêlant son récit de réflexions légères, d'anecdotes galantes, de mots préten tieux, de descriptions de fêtes et de comédies, fléchier complète sans s'en douter 1 la physio nomie des grands jours, et achève de donner iiïie idée du clergé au dis-septième siècle. il représente le prêtre bel esprit. nous parlerons,	libertinage	1	1
canadien	1857-01-16	1	2	30	NA	NA	NA	NA	des avantiges que le pays et la providence parrean à ladermiee assemblés des exam ue ï si 5 so es tale pue ve 6 complimentpre les travaux de cette vuie ferrée entre montre d es de rallie pénis de liens pourront leur offrir plus tard appinadiseements lead n pe ee min jr ah et a leà à 1 ur se mnintenir t roster toujours ce le to et 1 se av à not teçal des avocats qui pinlerrugéiens 14 messi p p à le tumps et l’espace que nous avous à notre dise tet bytowo mais cela doit muet d'enseignement qu'elle doit étre tout ce que vous faites me pa position x tu hi à has ro sas de meut lieu de protendre äune belle positioi partià m cauchon aussi bien qu'à d'autres il peut ruit tendre évidemment à ce but et vous me pere rapporter toute los lédhes sie si pa et si res confrères mavec nous méditer celte réflexion c'est qu'en mettréz surtout de vous féliciter sur le choixque sunsées qui ons ont été dites en ce moment et m baby a étudié sous m drummond et supposant praticable aujourd'hui le chemin de fer y ne f de	pénis	1	1
courrier_des_hyacinthes	1857-01-20	1	4	0	NA	NA	NA	NA	zi oovttmznaaint hyaoin the.dejohn chamard i le souligné vient de recevoir de quéfoee et offre en rente les poissons ni vrnnie go sô morue verte.petitedodo en quart.saumon rharengs supérieur du labrador.dudolu baie st george.xv oa'ose.flottant.anguilles salées.sarjine en tinettes pour ibmillee.neaux do morue.nnçorr f.n rn moment son aussi assoktüikxt d’aitome.reçu par les derniers steamers voithamerican et anndian de liverpool son un des plu consi ît rah es ofiet en cette ville.a oitmient ordinaire dec p 5 j jj coutellerie quincaillerie f e r ho n n e rie c kc.thés verts et noir café vert rôti etmoulu sucres de toute espèce mêlasse etsyropsf riisin noirs et amandes impor­st hvnr inthe 29 novembre 1s.v tation de coït automne s ivons en grande 1variété chandede de suif a damant ir belmont b une de baleine marina e essences v oidre pour la pâte saler tti empoie et pierre bleue tabac en var été c'ouprose lu i g epices biscuits crakers fleur extra super frie.v1 cuivre bêches et p ëîes fourches pentures couplet serrures v s cr cbets tnrgot t as limes haches se:es godendardsscie de lore poudre i tirer poudre à mi­ner p mbs à t or po tc fusce pèiins fouets	coït	1	1
canadien	1857-01-21	1	3	16	NA	NA	NA	NA	a us agis vemnnt d reçus par le es 4nr où dassin quéue s l a vendre par s hm_ où pour attacher davantage lours subordontleur cause ont voulu jes fixer au sol par le wnria mquébec 21 janvier 1857 g mountain informe le publie qu'ayae de beancoup p.e p calendrise e et la proprié lis ont distribué selon les rdfréne te rate dun les principales habitations de andelles de sperme à patente 1 fo 5 a ue as la ville eux soldats venus de krouang si c du hou inant d'été toonus der le ch de fs cs plus disurs ie ui pour y aonang et leur ont fait épouser à chacuu une v ga téouo ç pur le hemin de fer à it se miel t à faire à ordre dioci e de québecdes nombreuses jeunes filles tumbées en leur puu mg mouxtain ee rer tout article de ce genre à des prix mo d que c voit er nvier 1457 deres à pour l'année la joie de ces noces quelque grande où aflec p be p continue aussi àtée qu'elle ait pu être a dù s'assombrir bien des sucre rafliné ec jou entfois à la vue des	sperme	1	1
minerve	1857-01-21	1	1	2	NA	NA	NA	NA	fisent le 17 418 compagnie laissera son quai comme suit d nt îls disent qu'ici has surcambe més je gémirai car voici un premier mes le 16 avril le 15 mai le gouvernement pro dis à island aides nn tout ce qui fut brillant un jour mais d’un autre côté les patnotcs de jos sager qui entre et qui me dit visoire esclave du peuple foi dé n8 poar et is liste des dames qu'au cercubil l'homme en poudre tomba selin ot de pioërme imitant ceux de vannes seigneur votre fils michel qui eom jer avec qu’au jour où l’aseetnblée fond afrétant à toutes b ex que le marbre de le tom botait rp ses ste a nn is qui les avait fait avertir s6 préparaient lait vers le no’d vient de pénis les at nationale füt réunie ni pers beauchamp délima dile beauchamp marguerite disparait son sait on 4 entrer en campagne mes à le min le gouvernement isoire fe je pour portiaud bos neauchamp dame veuve dis que seil supérieur de rosv el en voiei ur second qui entre x qui parle h'avait d'autre force ton et les stations sur la ss 5 à a k de les	pénis	1	1
canadien	1857-01-23	1	3	5	NA	NA	NA	NA	a hue présent avis qu'a lavarlement ils feront appliy'incorporation pour jupot de ducks et quai ter des avec pouvoir d'as docks à niveau fixe et àn f belleau w h anderson j w léaycraft he j nuad h n jonesf x paradisthomas c leeinuvier in57n de quebec.aqueduc.is les pro une pasfaye x qui àwshordichegérout à 4d poulin e bijouterie 3 rue saintjean québec.infcp.e p.dernier ses moyen plus maià déee n b p.e p cele commerce et to:avec propreté et exquébec 19 janvier ir de bijouter les services d'ur rme qu'ayantienté v'areret quexcelleut ou nteuant prêt à faire à ordreà des prix m0 s de genre tinue aussi à travailler jqu'il recevra sera exécuté6ssucre de porto rico.oucautschemina 60 bk 3 québecvenant d'être21 janvier 1857 reçus par leand tronc varm mountainchandelles de sperme à patente ve d'être reçues par le chemin de fergrand troncm g mountain.québec 21 janvier 1875 qsucreuarts suer bouteill raftiné.ré mut rislatm mountain.g1 janvier 1857 es à vin.daniers de 1 grosse chaque.a veudre parm g mountain se janvier 1857 thés frais old et ye 150neure ete ete ele.à vendre paranistres thés frniaextra breakfast soucho rennut hyson de qualité supéhysou lwaukay m g mountain québec 91 janvier 1857 mélasse de	sperme	1	1
