work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
supplement_petitparisien	1893-01-01	1	84	PAG_00000084_TB000095	445	548	679	2411	1 sues dans un marais, à quinze ans, bigarreau n'ignorait et ne respectait plus rieu. ; pourtant, la vue de norine endormie et court vêtue n'éveillait eu lui ni sensation mal- i saine ni brutales convoitises. l'émotion qu'il i éprouvait avait quelque chose d'instinctivement respectueux et de doucement étonné: l'admiration d'un sauvage devant une belle chose inconnue. ce vagabond, qui avait grandi parmi de précoces vauriens cyniquement dépravés, avait d'un coup la révélation de la grâce féminine et du charme virginal. el celte perception nouvelle, jointe à un sentiment de reconnaissance et de tendresse, le jetait dans «ne extase à ja fois voluptueuse et chaste.íl contemplait noriue avec admiralion, el cette contemplation admirativo et recuellie suffisait à le rendre hereux.	voluptueuse	1	1
supplement_petitparisien	1893-01-01	1	270	PAG_00000270_TB000037	152	539	699	522	il l'avait aimée, celle-là, de touto l'ardeur de ses vingt-cinq ans, et encore maintenant, en pensant à sa thérèse, il revoyait son profil de madone, sa démarche voluptueuse et l'ébloui s semen t de jeunesse répandu sur ses traits divins.	voluptueuse	1	1
matin	1893-01-01	2	4	P4_TB00111	1233	1581	885	5597	paris, 17 & 19, rue drouot et 15 & 17, rne de provence, paris <&a plus grande et la plus importante du <monde j. faquicrnon, fropribtairb-pirecteor fooßnisseuii de l'assistance pwuque, des bomtaux et des chantiers ije r.'ltaî atrcl/rjb succursale soins assidus prix modérés produits de ler1 er choix tel est le programme absolu de ta maison médailles aux expositions (bronze, argent, vermeil, or) indispensables à z.a ville et à la campagwb modèles à : 25, 40, 60, 80 100 150, 180 kt 300 > bancs. -pharmacies oe poche a de chasse .fei.fersoum qui n'iniaicnt pas reçu le catalogua de cetta aînés sont priées de le demander. oïl l'envoie franco. :-tr#ltédud r g.-duvlvießvl^,rétréci* semeat.impuisspnce onanisme jet ses suites, okcct. secrètes, eiu. gui nson et pièservation. ê ï 600 i>*g. 200 flg. 3 fr. — 2a4h. et par correspondance. 7, sëbastûpol f ■	onanisme	1	1
debats	1893-01-02	1	2	P2_TB00003	1774	794	1789	5130	tôt presque attendri, qui est bien près d'être une opérette (il ne s'en faut que de 1 quelques couplets) ; qui est en somme de la môme famille que la belle hélène ; qui s'en rapproche très souvent par la qualité de la parodie ; qui s'en distingue par un style plus « écrit » et par ceci, que la poé sie de la belle hélène est surtout dans la musique d'offenbach, et que la poésie de lyristrata est quelquefois dans le texte même. je ne reprocherai pas, comme on l'a fait, à m. maurice donnay d'avoir altéré le caractère de l'héroïne d'aristophane. gela m'est tout à fait égal. il donne un amant à cette athénienne. pourquoi non? elle a ainsi deux raisons pour une de se refuser à son mari, le lourd capitaine cinésias, et de l'envoyer rejoindre sur la place publique, au clair de lune qui argente délicieusement l'acropole, les autres maris repoussés par i leurs femmes. ' or, voici que le beau général agathos (c'est lui l'amant de la dame) rencontre ,la bande inquiète des maris insatisfaits. charitable, il leur conseille d'aller finir leur nuit chez salabacca, la bonne hétaïre, puis il frappe à la porte de lysistrata. mais lysistrata, qui est consciencieuse, oppose à son ami les mêmes refus que tout à l'heure à son époux. les mêmes ? pas tout à fait : les premiers étaient plus énergiques. elle mollit peu à peu aux supplications du beau militaire. et le dialogue, comique et un peu libertin d'abord, devient peu à peu très tendrement amoureux, et, par une transition de prose curieusement rythmée, s'épanouit enfin en belles et voluptueuses strophes lyriques... cependant, il y a presse dans la maison	voluptueuses	1	1
liberte	1893-01-05	1	4	PAG_4_TB000146	68	1883	2712	3239	traité dndr o.-dcvivier^.rétrécifgement.impnlbsanee, onanisme » uijjo	onanisme	1	1
matin	1893-01-05	1	4	P4_TB00096	736	1580	1775	5375	i • .nu'i! ru <s.-i)uvlvleîuss,*ë'trèt i semen>,impuissance onanisme « eît suites, aït'ict. sociétés-. etc. gu iifcß et •» tfop 400 800 fijf. 3 fr. -*• 2 a ah, et pat corw.jioctinivce. 7. b d sébastopo! s « e année 116, piaoe. lafayette, paris t& imites intis ses bshnienehea fr. 1 par m l'a ni de l'epargne est indispensable, pat les indications et tes renseignements qu'il fournit, à tous ceux qui gèrent et font fructifier leur fortune sjns s'occuper de spéculation. 11 publie, chaque '.ni ai ne, des études sur toutes ies valeurs à l'ordre du jour : les convocations et les nés assemblées o'actionnaikes, la date db paiement et le peu de tous les coupons,tous les tirages financiers, etc.. etc. o s' -bonne sans frais dans tous /es bureaux de poste. — envoi geatuit .d'un numéro spécimen	onanisme	1	1
temps	1893-01-05	1	3	Page1_Block54	7775	976	2979	293	foi ont été dressées cette réforme dont ils se vantent ne les contenterait guère; et, pour ■dire franchement ce que je pense, elle ne leur inspirerait que du mépris. j’entends faire voir dans toutes ces disputes le vice initial de la doctrine, la corruption nécessaire de l’hérésie et, en un mot, révéler la honte de tous ces à ceux qui se glorifient de les avoir pour prédécesseurs ». l’œuvre ainsi conçue est une œuvre de ; la controverse y prend la forme ;. mais les méthodes qu’y emploie sont celles de la controverse plutôt que celles de l’histoire proprement dite. m. gabriel monod l’a parfaitement indiqué dans la revue historique : m. rébelliau le reconnaît aussi ; ses conclusions corrigent même ce qu’il y a, je crois, d’excessif dans le corps de son ouvrage. il n’exagère point, d’ailleurs, lorsqu’il démontre comment bossuet a su tirer parti de l’histoire pure et a déployé toutes ses admirables qualités d’historien, toutes les fois que l’histoire pure lui a paru servir et fortifier sa discussion : telles, par exemple, ces vues très originales sur les vaudois et maint épisode de l’histoire de nos guerres de religion. m. rébelliau a fort habilement distingué ces chapitres et ces morceaux générale, dont est semée l'histoire des : il les discute, il les vérifie; il en prouve la mais, dans ces parties mêmes, où il semon- tre purement historien, bossuet imprime à le caractère qu’il a donné à tous ces et qui fait de lui le génie même du siècle de louis xiv. ce génie, en histoire, est fort de celui de notre temps. nous nous tout aussi loin du dix-septième siècle par la façon dont nous concevons la conduite des affaires humaines que par celle dont nous cette conduite dans le passé-publiciste, prédicateur, théologien, philosophe, historien, quelque matière qu’il aborde, bossuet y apporte avec la même fermeté, la même grandeur, la même majesté de bon sens, une conception du monde qui fait à la fois la solidité de sa doctrine et la limite de ses : c’est que l’bistoire du monde n’a qu’une raison d’être : le triomphe de la vraie foi ; que l’histoire de france n’a qu'un dessein : le triomphe de la monarchie de louis xiv. une grande cause finale pègle ainsi, dirige, arrête et fixe toutes ces pensées,, et règle les jugements qu’il porte sur les celles de l’antiquité ont eu leur objet : elles préparaient l’avènement du christianisme et, par là, elles rentraient dans l’ordre de la ; celles des temps modernes n’ont plus ni cet objet là ni aucun autre; elles vont contre l’ordre, elles ne méritent plus le nom de n’étant plus destinées à redresser la face du monde et à oùvrir les voies divines ; elles ne sont plus que des aberrations et des révoltes criminelles, des tempêtes passagères, des crises tout humaines, vaines dans leurs tentatives, coupables dans leurs défenses : il faut en réfuter le sophisme et le condamner; il faut en et en réfréner les entreprises. cette s’accommode parfaitement avec le plan de l’histoire des variations, et cette manière de juger les contre-coups de la réforme dans la n’est pas pour diminuer le mépris où bossuet tient et où il veut jeter, devant le public, les sectateurs de la réforme. il ne faut point lui demander de chercher dans l’etat, dans l’eglise, dans la' société dans les institutions et dans les mœurs des causes profondes et générales à la réforme. il n’en voit que de particulières, tout intéressées, toutes passionnées et, partant, inépuisables. pour faire honte aux réformés de leur réforme, il. y rapetisse tout, èt l’abaisse : les idées, ce ne sont que querelles sur les mots, erreurs sur les textes infidèlement rapportés ou détorqués de leur sens, déguisements, fourbe, ’ sophismes, subtilités, détours, équivoques, de langage et abus dé l’esprit humain ; les hommes, l'orgueil seul et la sensualité les animent; l’appétit déréglé de l'intelligence pour les nouveautés, l’arrogance, la l’ostentation, la curiosité vaine des choses interdites, l’impatience de la règle,.par dessus tout l’ambition d’« esprits superbes, pleins de chagrin et d’aigreur », voilà ce qui les « pousse à tout remuer pour se faire distinguer des »; voilà « la dépravation.profondequi lés jusqu’à la moelle des os ri. h'histoire des variations est sous ce rapport une sorte de vivant du traité de la concupiscence. bossuet en tire toutes ces grandes! leçons de misère humaine où il excelle. les caractères y sont merveilleusement dessinés et, nulle part, personne n’a mieux montré, ainsi que nisard l’a si bien dit, « comment l’intérêt se mêle aux opinions spéculatives, et la passion aux-vues de l’intelligence ; comment les hommes de parti exploitent leurs doctrines et en sont dupes ». mais dans ce cadre de théologie et de rhistoire demeure toute psychologique; tous les mouvements st' y réduisent à des dans la pensée, à des intrigues et à des cabales dans l’action. bossuet ne , s’y donne pas le spectacle des grandes affaires humaines ; il ne considère, dans les troubles sociaux et politiques qui la réforme et qui l’accompagnent, que les éternels effets de l’insubordination des égarés par des factieux. lès événements dont il a été le témoin ou dont il a recueilli directe éclairent et dirigent ses vues sur le passé. il est sous le coup de la fronde et encore ému do la révolution d’angleterre. il juge, par la fronde, de la révolution ; par lune et l’autre, des révolutions du quinzième et de celles du seizième siècle. relisez parallèlement avec l 'histoire des variations, les oraisons funèbres et, en particulier celles de la reine d’angleterre et de michel le tellier ; les grands portraits : elisabeth, calvin, melanclithon, le plus étudié, le plus nuancé, le plus caressé, pourrait-on dire, et le plus sym.-: pathique, luther, si largement dessiné .et, toute l’horreur de l’hérésie et de l’apostasie, si puissant, si humain, si ému et si entraînant même par passages ; comparez ce luther au fameux cromwell des oraisons funèbres et; voyez si ce n’est pas, avec la même touche dé génie dans le style, le même regard d’historien, ramenant au même orgueil de la vie, ces dupes de l’amour-propre devenues de grands trompeurs.de multitudes. si bossuet en décide de la sorte, ce n’est point d’ailleurs et uniquement parce qn’il fait de la controverse, parce qu’il est évêque et qu’il se sent toujoürs, même en écrivant rhistoire, de consciences; en aucune façon. quant il traite d’histoire, dans le livre des variations ou dans les oraisons funèbres, il en traite à la façon des hommes de son siècle, et il le fait de plus haut qu’aucun d’eux. il y porte toujours le grand souffle du discours sur l'histoire ; mais, dans cette. histoire universelle même, dans la partie tout humaine, la plus achevée, celle de rome, il ne s’éloigne pas dans les notions dés révolutions politiques des idées acquises en son temps. sa conception de ma- rius, de sylla, de césar ne diffère pas de celle qu’un saint-evrémond ou un retz se faisaient d’eux-mêmes et de leurs contemporains : « les gracques mirent tout en confusion, et leurs séditieuses propositions furent le des guerres civiles. » les causes et les conditions sociales des les passions nationales qui s’y mêlent, les grandes transformations de nations etd’ètats qui s’y accomplissent, échappent à bossuet dans la réforme comme elles lui ont échappé àrome. il n’aperçoit dans la réforme qu’un égarement, de la conscience, il n’y découvre point une dans la conscience. ii rattache la réforme à la série des éternelles aberrations do l’esprit humain; il n’y discerne point une époque de l’histoire de l’humanité. enfin, le peuple en est absent ; la multitude n’y apparaît qu’en aveugles des hypocrites ou des séditieux qui l’exploitent..ce qui est pour nous le fond même et la substance, de l’histoire n’en est pour lui que le cadre ou le décor. u ne considère dans la tempête que le navire, les matelots, le ; la fragilité de l’esquif perdu dans des eaux, l’imprudence des hommes qui le conduisent,, leur ignorance, la vanité de leurs efforts, le trouble où la peine les jette, leur misère, la nécessité pour eux de tom- her à genoux et la prière enfin, seul salut des naufragés ; l’historien moderne contemple avant tout l’océan déchaîné et cherche à démêler, dans ce chaos, le jeu des forces permanentes de la nature. n rien ne serait plus puéril que de reprocher à bossuet de n’être pas montesquieu. a ouvert la voie à la nouvelle histoire ; mais l’histoire n’y est entréè largement que après lui. voltaire, sous ce rapport, est, :au fond, un homme de l’ancien régime. dirige toute l’histoire selon la grande cause	sensualité	1	1
siecle	1893-01-06	1	2	Page1_Block28	3892	824	4368	3352	le famps à trouvé dans la .curiosité unij- versetlë des citations bien extraordinaires en compulsant' les livrets des salons de 1793 à 1848 : _ salon de 1793.—■ n° 41.' deux petits inté rieurs, dont une cuisinière par drolling. -n q 83. portrait d'une femme tenant d'une main son bracelet sur lequel est peint le por trait qui l'intéresse, et de l'autre, traçant sur le sable le sentiment dout elle est agitée, pair ïrinquessé. , n° 149. de grands animaux, 4 pieds 1/2 sur 3 de longs, par demarne. .' n» 86 (sculpture). une'rosière pleurant là mort de son fondateur et montrant l'image dè son coeur ; petit modèle de 20 pouces sur 11', par delaitre. , n° 260. portrait de la citoyenne d..., au»- teur de plusieurs fables erotiques et morales, par baltaza'rd. salon dé 1796. — baltard (louis p.), élève de la nature et de la méditation, rue de l'u niversité. ' (dessins). n°14.-'une mère joue avec son enfant et un chien, le pére contemple ce ta bleau... il jouit.. jeaurat (nicolas-henry). nq 220, portrait de g.-j. gelé, à l'instant où il reçoit le brevet d'imprimeur de la gendarmerie nationale; l'artiste en a peint le contenu et le cachet. salon de 1798. — leroy (françois), no 28£. le médecin des urines. une jeune fille et sôn amant, le consultent, et. attendent avec impa tience la décision du docteur. dalliére (e]tienne). n® 325. une jeune femme, assise sur un morceau de rocher et se livrant à la mélancolie. . n° 523. esparcieux (jean-joseph). né à mar seille. elève de ceux gui m'ont donné de bons avis, etc., : salon de 1800. — mlle gérard. n° 153. un enfant sur les genoux, de sd nière ; ; sa bonne lui fait lécher les pieds par un carlin., • ■, salon de 1810. — kobell. no 444. unpaysagé représentant deux vaches. salon de 1817. — mme ghàudet. n° 152. portrait d'enfant portant le sabre de son père..... hervier. no 419. un cadre de miniatures. il renferme le portrait de l'auteur et les portraits de son épouse dans l'état naturel et de som nambulisme. lé conseil municipal de paris à décidé de transférer au palais des arts-libéraux, au champ de mars, les collections artistiques installées actuellement à auteuil, au dépôt du matériel des beaux-arts. il a voté un crédit de 10,000 fr. pour faire face aux dépenses prépa ratoires de cette, installation. dans la même séance, l'acquisition d'un groupe du sculpteur hébert, le chevalier de la barre, la commande au sculpteur déné- cheaux d'un buste de mme elisa lemonnier, enfin l'acquisition de cent exemplaires d'un portrait de christophe colomb, gravé à peau-forte par m. henri lefort, ont été votés également. ' \ .■ f *v i une pompés américaine on a découvert récemment, à trois kilomè tres à l'est de santiago de los caballeros, una des villes les plus importantes du guatemala, une cité entière ensevelie au pied du volcan de agua, sur une des propriétés appartenant à don manuel j. alvarado, et connue soue le nom de pompeya — singulière coïncidence ! — on a trouvé, après de légères excavations, lea ruines d'une ville très ancienne, dont la tradi tion avait perdu le souvenir, et qui dans ses monuments ne renferme rien qui la puisse rat tacher à l'époque présente. il y a quelques mois, le maître de ces ter rains, ayant trouvé par hasard quelques ôb* jets, à peu près semblables à ceux dont se ser- >' vait la race autochtone au moment de la dé couverte de l'amérique, se décida à pratiquer des fouilles en différents endroits, et, à une profondeur variant entrs sept et quinze pieds, il rencontra un certain nombre de débris très rares et très intéressants, tels que des usten-, siles domestiques,des quantités de faïence an tique, des verres d'un travail achevé, gravés et peints en couleurs très vives, des vases et des pots de cuisine, le tout admirablement conservé. il y avait aussi des haches, des marteaux, des sabres, des massues de guerre en pierre taillée, des coutelas et des dagues en onyx bien effilés* des lances et des piques de la, même matière, en un mot toute la série des armes en usage chez les indiens. - a la profondeur des fondements des mai sons, on trouve beaucoup de squelettes éten dus pêle-mêle, comme s'ils étaient tombés là, foudroyés par quelque cataclysme soudain : les uns sont dans l'attitude assise, les autres uïs l'attitude,e,miellée. . la race préhistorique qui vivait en ces lieux s	erotiques	1	1
echodeparis	1893-01-07	1	3	Page1_Block43	1622	790	956	5422	ment, qui t'aimeront uniquement, tou jours ! » et vraiment, âu cours de ces trois années échues, ni l'une ni l'autre n'avaient déserté sa vie ou sa pensée. l'une fut la compagne de chaque jour, et peu à peu comme l'épouse. l'autre — la jeune fille — il l'avait plusrarement aperçue ; jamais sa présence ne fut indispensable à son bonheur actuel ; mais en aucun jour de ces trois années il ne la sépara du rêve d'amour définitif,, d'avenir lointain qu'il portait en lui. aujourd'hui, tandis qu'il s'attardait, une cigarette aux lèvres, devant la table où il venait de déjeuner, seul, dans sa garçonnière de là rue chambiges, c'était encore à elles deux qu'il songeait. il ne 7 les opposait plus l'une à l'autre, comme autrefois ; il ne renouvelait pas ses ima ginations perverses d'adolescence. de libertinage artificiel, l'amour de julie, si franc, si simple> si sain, l'avait vite guéri: et le projet qu'il avait pu pu'concevoir autrefois : mener de front les deux intrigues, ne survécut guère, plante parasite, sans racines profon des dans son cœur. n'était-il pas eomme tant d'hommes jeunes de sa génération, seulement un valmont incomplet, capa ble de concevoir et de souhaiter les ex trêmes libertinages, mais sans courage, même devant la débauche ? et puis, les événements, par leur jeu tout naturel, avait rendu irréalisables ces projets, déjà si faiblement voulus. dès qu'ils furent amants, maurice et julie ré pugnèrent à vivre sous le même toit, et dims la maison du mari. maurice loua un appartement rue chambiges j il ne vint plus	libertinage	2	1
presse	1893-01-07	1	4	Page1_Block15	123	1562	1740	1592	weri sk traité an d r g.-duvlvferlr^.rétrécissement.fmpaiasance, onanisme ttrttrc* s b h m to 1 mdsk b irelh ses suites, aifect. sécrétés, etc. guenson et préservation. ^ voies ïoo fig. 3fr,-2 et pu correspondre. 7, fia sébastopol,*.	onanisme	1	1
