work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
lanterne	1908-01-02	1	3	PAG_00000003_TB000100	422	1019	1290	5986	la voix, qui s'était tue, murmura de nouveau sa complainte voluptueuse : elle montait des herbes fluviales qur recouvraient la rivière dormante, ces herbes étranges dont j'avais admiré, aux clartés du soleil. les formes et l'éclat. j'approchai, ma peur maintenant évanouie; et sur la rive, gracieusement assise, le buste nu, les jambes baignées dans l'eau j'aperçus une chair de femme, aux pâleurs nacrées, enveloppée de ténèbres et de brume lumineuse : on eut dit ur reflet. •	voluptueuse	1	1
matin	1908-01-03	1	2	P2_TB00089	837	792	2493	4879	a quoi bon !.. il est toujours utile de connaître les sympathies dont on est entouré... non ! répliqua vivement michel... ne% lui dites rien 1... son mari était un voisin dont la mort m'a troublé plus que je ne' saurais l'exprimer ! ce n'est pourtant qu'à partir du jour où vous avez sauvé la vie de sa femme que vous vous êtes trouvé en rapport avec m ? ■ epervans eut une muette inclinaison de : tête... un combat avait lieu en lui. une envie irrésistible de crier la vérité, de se dé- ■ noncer, de dénoncer en même temps la mi- \ sérablefiemme qui l'avait rendu criminel '!... ; ah ! oui, c'eût été, pour epervans, une j suprême, une voluptueuse satisfaction de soulager sa conscience, de crier que, s'il était uh meurtrier, il avait, dans son for- ; fait, une complice m&is celle-ci lui avait dit la vérité, la dernière fois qu'il s'était trouvé en sa présence... quel magistrat, quel indifférent même, s'il la dénonçait, voudrait admettre une aussi invraisembla-	voluptueuse	1	1
lanterne	1908-01-04	1	1	PAG_00000001_TB000043	364	1027	310	8198	elle avait été frappée par la chronique ou, traitant des déviations sexuelles chez les femmes, j'en démontrais le péril à une lilloise qui m'avait fait la confession voluptueuse de son erreur qu'elle prenait pour le meilleur des remèdes contre la versatilité masculine.	sexuelles, voluptueuse	2	2
siecle	1908-01-04	1	1	Page1_Block20	5788	915	2872	1603	paris pendant les fêtes du nouvel an les trottoirs des boulevards seront jusqu'à lundi encore, remplis de ces petites baraques du nouvel an qui sont comme autant de grosses boîtes à jouets. depuis 1777, date où, pour la première fois, on les vit s'élcvei autour du louvre, elles n'ont jamais chômé. il y a eu cependant des « premier janvier » à qui le sort réservait de terribles étrennes. mais, en fran ce, le rire est plus fort que la moit. d'ailleurs, 'est- ce pas le danger, n'est-ce pas la mort même, qui don ne au rire français sa grâce la plus héroïque et la plus pure p au premier janvier 1871, en plein bombardement, les baraques mettaient en vente des fragments d'o bus allemands, devenus des jouets d'enfants. quel- quals-unes plus riches, y ajoutaient, précieusement enveloppés dans du papier de soie, des triangles de fromage, plus rares et plus délicieux alors que ttfus les bonbons du monde. en 93, pendant la terreur, au moment où l'ombre de la guillotine s'étendait sur paris, les baraques s'emplirent d'un jfruet qui fit fureur c'était une pe tite guillotine en carton. son inventeur, un nommé thomassin, devint en quelques semaines aussi cé lèbre que le docteur guillotin. guillotin n'avait in venté son instrument que par philanthropie: tlio- massin,philanthrope aussi à sa manière, puisqu'il di vertissait le pauvre monde, n'était pas si désintéressé. qui n'avait pas sa thomassme ? les thomassines eç- richirent leur inventeur -et amusèrent ceux-là même que la guillotine attendait. ces fêtes du nouvel an sont « la fête villageoise » de paris. dé la banlieue et du faubourg les bara ques s'insinuent jusqu'au cœur du boulevard. là, elles s'alignent sagement en plein trottoir. rusti ques et frustes, elles enlaidissent la ville et embar rassent le passant. mais la ville les protège et le passant leur sourit. c'est là i en effet, que cherche fortune... dirons- nous : le tout petit commerce ? ce serait encore trop dire ! disons : le commerce des tout petits. ces jouets au gros fard, ces bibelots sans art, ces bijoux d'un liard, tout cela, c'est du pain, amis, du pain pour les pauvres diables. en face de l'illustre confiserie où, précieux com me des pierreries, brillent les bonbons sertis -dans des écrins de çrand style, voici, sous son toit de sa pin, l'éventaire du sucre d'orge démocratique. en face du somptueux magasin de jouets où tout semble construit, paré, combiné, armé par de très savants ingénieurs lilipu'tiens, voici la naïve bouti que aux soldats de plomb ou de bois. paris tout entier, pendant ces fêtes, apparaît com me un immense magasin de nouveautés, comme une bijouterie démesurée, comme une gigantesque auber ge aux cent mille tables toujours servies. c'est d'abord un immense magasin de nouveautés. on ne se lasse pas du spectacle poignant et édifiant à la fois que présentent les changements, les fluc tuations, les retours de la mode. 11 y a un abîme, un abîme fleuri entre les man ches à gigots de 1830 et les corsages ajustés de 1850, entre les amples crinolines du second empire et les gaînes de satin de la troisième république. cet abîme, les femmes l'ont franchi sans même l'apercevoir. ne sont-elles pas toujours en proie à la voluptueuse hallucination de la coquetterie ? aujourd'hui, les femmes ont une tendance unani me à rivaliser avec' les frisures, les friselis et les fri sons des abat-jour. les hommes eux-mêmes se rendent-ils un compte exact de ces changements ? il est permis d'en dou ter. les modes masculines (si ces deux termes peu vent s'accoupler !) sont, elles aussi, sujettes à d'é tranges métamorphoses. un de nos amis, dans une maison de campagne, possède une vieille servante qui est la femme la plus soigneuse et la plus économe du monde. chaque fois que notre ami achète un c'hapeau neuf, sa servante place pieusement l'ancien chapeau dans une des vas tes armoires cte la villa. un jour notre ami ouvrit une porte et vit cette collection. quoi ! en vingt ans, il avait mis sur sa tête tant de ridicules horreurs ? alignés comme à la parade, se dressaient côte à côte le bolivar du conspirateur, le tuyau de poêle du cuistre, le gibus du coq de village, vingt autres, plus bouffons en core, qui semblaient empruntés au décrochez-moi çà d'un théâtre forain. et pourtant, tous ces chapeaux avaient été de mode pendant une saison. et même, peiid'ant une saison, le ridicule eût consisté à ne pas' mettre sur sa têteune de ces ridicules horreurs. notre ami referma l'armoire, prit son chapeau neuf et lui dit en confidence : ic toi, tu peux être tranquille. dès que tu auras cessé de plaire, je te jetterai au feu. tu échapperas ainsi au ridicule qui tue, mais qui, hélas ! n'anéantit pas. » ajoutons vite que les modes féminines sont mille fois plus favorisées du sort. d'abord, présentement, elles semblent en bonne voie de progrès artistique, puisqu'elles se rappro chent de la nature, non sans la souligner ici et sans l'amincir là. et puis, elles ont toujours été composées de ma^- tières admirables : dentelles, velours, brocart ou soieries peuvent vieillir, sans jamais paraître su rannés- et puis, quelles qu'elles soient, elles garderont à jamais en elles le tiède frémissement d'amour qu'el les ont excité ! paris est; en ce moment, une « bijouterie » déme surée. l'histoire des costumes, c'est l'histoire de la civi lisation. l'histoire des bijoux serait celle de l'hu manité. l'esthétique de la joaillerie s'en dégagerait lumineusement ! on verrait que, de tout temps, on a conçu de deux manières principales la mise en oeuvre des pierreries et métaux précieux. tantôt, on ne considère que leur beauté propre et l'enchante- menf dont ils sont pour ainsi dire la clé. alors, on leur communique des douceurs caressantes et légè res, des grâces aériennes. tantôt, on songe que ces métaux et ces gemmes, par leur éclat fascinateur, par leur valeur tyrannique, restent, en somme, des idoles de barbarie, et, dans le style qu'on leur attri bue, on fait passer une âpreté tragique, une audace agressive et superbe. aux vitrines de la grande ville, rubis, émeraudes, grenats, topazes et béryls, mêlent leurs feux en un mirage prismatique. les perles égrènent leurs chapelets laiteux et célestes. les diamants énormes rayonnent au loin comme des fragments de glace éternelle où se jouerait un éternel rayon d'été. mais, croyez bien que ce n'est pas du tout de mé taphores ou de dissertations que les femmes ont sou ci, en longeant les boulevards ou les galeries. muettes et graves, elles regardent. elles regardent simplement. leur admiration est pleine de candeur, d'extase et de foi. emile hinzelin.	voluptueuse	1	1
radical	1908-01-06	1	1	PAG_00000001_TB000116	202	1012	3526	5025	les goncourt ont dit que par ses emportements, son libertinage et sa cupidité, elle avait mis un « enfer autour de son chevalet ».	libertinage	1	1
siecle	1908-01-06	1	1	Page1_Block24	4796	921	1917	1011	laient-ils laisser faire la preuve des ignomi nies reprochées par harden au général de moltke, ou bien, au contraire, allaient-ils écarter de parti pris tous les témoignages invoqués par l'accusé ? ils laissèrent les dé bats se déployer en toute liberté. le résultat fut écrasant pour le plaignant, réduit à une défense timide et maladroite, alors que les attaques de son adversaire se multipliaient. les avis des experts lui étaient défavorables. harden fut acquitté ; le général.de moltke s'effondrait devant l'opinion. mais les cercles de la cour étaient consternés ; dans les mi lieux militaires, la chute définitive du gé néral prenait les proportions d'une défaite de l'armée et d'une atteinte des plus graves à la discipline. il fallait réagir. le ministre de la justice donna des ordres. avant que le jugement du tribunaldes éche vins ne fût transcrit et enregistré, le procu reur du roi (de prusse) intervint et se saisit de l'affaire. c'est, paraît-il, son droit tant que les dernières formalités n'ont pas été accom plies. voilà donc le procès rouvert et repris ab ovo. ce qu'a jugé le tribunal des échevins n'existe plus-; c'est comme s'il n'avait pas siégé. ainsi font les personnes qui ne sa vent juste à quel parti se décider; bien qu'un des partis ait leur préférence secrète : elles demandent au sort une révolution et jouent à. pilo ou face ; elles recommencent bien vite l'épreuve si le sort ne s'est pas prononcé dans le sens qu'elles désirent. mais cette fois, sous la rude main du pro cureur du roi, dûment stylé par son ministre, et avec des juges qui dépendent absolument de ce dernier, on était sûr du dénouement. nulle résistance à craindre, désormais, plus de scrupules de conscience, plus de velléité d'indépendance ; on n'avait plus devant soi de maudits échevins cherchant franchement de quel côté pouvait se trouver la vérité. harden, celte fois, était condamné d'avance, et le général de moltke allait triompher. pour atteindre ce but, les juges employè rent tous les moyens, s'inquiétant peu de sa voir si ceux-ci étaient réguliers ou irrégu- liers. ils ordonnèrent le huis-clos pour tous les témoignages qui pouvaient être défavo rables à leur client — on peut bien lui don ner ce nom — le protégé du procureur du roi. ils firent subir à mme von elbe, femme divorcée du général de moltke, un interro gatoire qui fut une véritable mise à la ques tion, une insupportable torture morale. ils se virent, toutefois, dans l'impossibilité de supprimer la déposition faite à domicile par le docteur schweninger, l'ancien médecin et ami de bismarck ; cette déposition ne fut rien moins que défavorable à harden et à mme von elbe, et tous les journaux la pu blièrent. le bureau de la presse de berlin veillait, d'ailleurs, à ce que les comptes rendus en voyés à l'étranger fussent convenablement expurgés. aussi les dépêches de nos agences, pour ne parler que d'elles, étaient constam ment tendancieuses, et non du bon côtf 11 fallait bien préparer l'opinion- européen!; au jugement qu'on se disposait à émettre et qui ne pouvait manquer de paraître étrange après celui qui l'avait précédé. ' tout cela fut conduit et machiné avec une incontestable maestria. si l'on a pas réussi, à imposer silence à la «nx de la .conscience chez les peuples civilisés, on est arrivé, tout au moins, à répandre le doute et le soupçon chez les esprits timorés, surtout parmi les populations prussiennes si bien formées à la discipline, qu'elles osent â peine discuter les actes émanant d'une autorité devant qui elles sont constamment agenouillées. nos agences nous ont apporté les considé rants de c6 qu'elles appellent le a verdict », pour faire croire, sans doute, que ce sont des jurés, et non pas des magistrats officiels, qui ont prononcé. c'est d'un jugement qu'il s'agit. les considérants, disent-elles, en sont « écra sants pour l'accusé », qui a méchamment re proché au général de mollke et au comte d'eulenbourg, des penchants sexuels anor maux. le général et le comte ont affirmé par serment qu'ils ont été calomniés : cela ne suffit-il pas à établir la calomnie ? la cour peut-elle douter des serments de deux hom mes d'honneur ? le comte de .moltke peut « quitter la salle d'audience la tête haute, avec la conscience que son honneur est sans tache », tandis que « l'accusé a, sans excuse, rabaissé un tel homme dans l'opinion ». il faut aussi des élo ges pour le président, qui a lu le jugement « d'un ton dont la sévérité était pénétrante ». quant à l'accusé, il ^peine à reprendre con tenance et il sourit/'! d'un sourire forcé », tandis que le comte kuno reste calme, lui qui l'était si peu au cours du premier pro cès. a la sortie du tribunal, quelques « bra vos isolés » saluent harden,. tandis que tontes les tètes se découvrent devant l'ami du comte d'eulenbourg et.que la foule se presse autour de lui pour lui manifester ses sentiments de respect et ses félicitations. on dit que c'est contrairement à l'avis du prince de biilow que le ministre de la jus tice a fait agir le procureur du roi. l'ordre serait-il donc venu de l'empereur ? — g. d.	sexuels	1	1
temps	1908-01-06	1	2	Page1_Block42	2248	926	4072	5602	meilleur, de plus brillant et, sous une forme légère, dé plus solide. on n’y trouve pas et paradoxale prétention d’ériger en philosophique ce qui n’est qu’une capricieuse combinaison d’événements. cen’est quun tableau de la vie contemporaine; mais qu’il est joliment peint ; avec quelle délicatesse de pinceau, et quelle lucidité, et quelle parfaite connaissance des petites âmes et des petits qui s’y meuvent 1 edouard maubrun, c’est vous, c’est moi, c’est nous tous, c’est le « bon garçon » dénué de faible, oh 1 combien, incapable de résister à l’attrait immédiat du plaisir, ballotté parmi les tentations de la sensualité et de y cédant toujours, s’en repentant quelquefois pour y retomber aussitôt, inconscient, adoré de celle-là même qu’il trompe et fait souffrir, parce qu’il la trompe et q.ue — en dépitou à cause de ses défauts — il est aimable. sa femme henriette s’insurge d’abord contre de si trahisons. eile a la rage d’être informée, d’épier l’époux infidèle, de le confondre. c’est une des « deux écoles ». sa mère, mme joulin, plus expérimentée, plus indulgente, affirme rexcellence de l'autre école qui consiste à les yeux, à ignorer ce qu’il est affligeant de connaître, à faire dans les choses conjugales la part du feu... et la sévère henriette finit, après un long détour, par se rallier à la maternelle... ce détour, c’est la pièce... . elle est infiniment spirituelle. henriette avec edôuard ; à peine est-elle séparée de- lui qu’elle le regrette. edouard a pris une maîtresse (qu’il a volée sans vergogne à son . beau-père),, l’excitante estelle, dont l’humeur agressive et l’offensante « gruerie » ; et lui aussi, il pleure son bonheur détruit. dès qu’henriette ne lui appartient plus, il la il la poursuit, il veut la reconquérir. le hasard d’une rencontre au restaurant les il n’en faut pas davantage. l’incendie mal éteint se rallume. ils flirtent effrontément au nez du nouveau fiancé d’henriette, le digne m. le hautois, conseiller d’etat, homme grave, à cheval sur les principes. m. le iïautois engage la lutte : il ne renonce pas à ses projets matri- \monmix. mais entre temps, l'affriolante estelle lui rend visite, et fascinée par l’imposante de ce magistrat, elle s’assied sur ses lui donne un baiser— le premier baiser voluptueux qu'il aitreçu. et iletirielte lesayant surpris, s'écrie comiquement : « si celui-là aussi doit me tromper, ce n’élait pas la peine de changer i » et telle est en effet la leçon de l’ouvra- çge, à supposer gu’il comporte une leçon .rienu’^st	sensualité	1	1
debats	1908-01-10	1	1	P1_TB00017	4280	935	3105	1289	melin? quand il arrivait', après qu'on eût dansé de solennels quadrilles, on faisait cercle autour de lui, on montait sur les chaises, on s'émerveillait. après quoi, avant de disparaître, il daignait parfois, en un langage fleuri, donner une définition de cette danse : « elle exige l'amalgame des deux danseurs, et elle doit couler comme l'huile sur le marbre poli. » les premiers imitateurs de trénis, emportés par leur ardeur, furent redoutables aux maîtresses de maison, et, à un bal de mme récamier, un valseur trop impétueux renversa un guéridon chargé de précieux objets, incident assez notable pour avoir été conservé à l'histoire. il semble, cependant, que la valse intimida un peu les danseurs, et ne fut laissée d'abord qu'aux virtuoses ou aux audacieux. les danseurs de corde, alors fort en honneur, s'en emparèrent, et trouvèrent là l'occasion de nouvelles prouesses, à quelques mètres du .sol, entre dqux chevalets. foridso, habile homme, dont la renommée ne devait.être éclipsée que par celle de mme saqui, est représenté, dans une estampe, dansant la « valse allemande » sur deux cordes. . m. de trénis ne put voir le succès de i'innovati.on qu'il avait patronnée. il avait tant et tant dansé que la tête avait fini par lui tourner pour de bon, et que l'élégant valseur- d'antan était enfermé dans un cabanon de bicêtre. le romantisme s'engoua de la valse; il- l'adopta, il la célébra littérairement et exalta volontiers la jeune femme « par la valsé emportée » : quel bonheur de bondir, éperdue, en la foule . ...et de ne plus savoir si dans la nue on roule, si l'on chasse, en fuyant, la terre, ou si l'on foule > un flot tournoyant sous ses pieds !... au demeurant, les romantiques valsaient, dans le salon de l'arsenal, en ces soirées si simples par leurs apprêts, mais où se rencontraient toutes les futures gloires d'une époque. devenu, boulanger, les frères johannot, bixio, francis wey, brfzeux, étaient parmi les bons valseurs, ou, du moins, ceux qui ne manquaient pas l'occasion de montrer leur empressement auprès de marie nodier et de ses amies. musset,' bien qu'il ait chanté la valse et ses secrets-divers, du vulgaire ignorés, > belle nymphe fillernan.de:aux brodequins dorés... musset dansait plus rarement. il y a sur la valse à l'arsenal une aimable page des souvenirs d'amaury duval, où il raconte comment mme nodier traversait les groupes de danseurs, une bassinoire à la main, se dirigeant vers la chambre de son mari qui, laissant s'amuser cette jeunesse, se couchait de bonne heure.... en d'autres milieux, il y a 'lé valseur fatal, serré dans son frac noir, qui danse, comme s'il obéissait à des voix fantastiques, avec une pâle jeune fille, qui affecte l'air mourant : la mode veut qu'on soit désenchanté et que, en prenant un plaisir, on paraisse jeter un défi.à la destinée. la valse se transforme en une sorte de course à l'abîme.... elle suit les courants d'idées, et quand le bon ton permet à nouveau de ne pas rougir d'une bonne santé, elle est moins langoureuse. ils ne'manquent pas de souffle, assurément,les personnages d'une vignette degavarni, où un commissaire du bal de la garde nationale, en culotte de casimir blanc, tranchant sur le sombré do l'habit d'uniforme, entraîne vigoureusement une jeune personne fortement empanachée. sans doute, ce commissaire suit les préceptes de l'art cle briller en société, que vient de / publier.m- cuisin, auteur, déjà, du code épisto- icrire : « faites valoir avant tout les grâces de votre danseuse, ne la sacrifiez jamais en la masquant, considérez là comme une autre atalante, favorisez ses mouvements, aidez là de l'œil et du geste; conservez une honnête distance entre elle et vous, réglez vous sur le goût et la décence; point djaffectation voluptueuse qui exciterait le rire de ceux qui, en outre, vous blâmeraient en secret, et ne battez pas la mesure avec ' vos talons: » sous le second empire, une plaisanterie d'henry de pêne sur les officiers valseurs, dont les éperons risquent de déchirer les robes de leurs danseuses, déchaîne une belle fureur de duels... où seront, peu de temps après, tués, blessés, défigurés, ou ayant subi toutes les épreuves de la plus terrible des guerres, avec un héroïsme simple, ces militaires mondains auxquels la chronique a reproché leur attitude cavalière ! en ce temps-là, nul opéra sans sa valse chantée ou dansée, attendue comme un des moments	voluptueuse	1	1
echodeparis	1908-01-11	1	5	Page1_Block295	1209	643	2087	4168	aciéries de lontfwy 1085 algérie, nnisie, omnium. denain et anzin ...... dvleetba alan electro métal, de diyea.tma kangu oural elvolea............ iréfileries da havre......; - obligations aciéries <1e france 4 % cpt fives-lille 4 %.... — . .ept métaux.:;.. .. .... ...cpt- oural-volga. .. .cpt penarrova 4 1/2 %... .cpt valeurs industrielles (diverses) actions 151 g canalmaritimedesuez.cpt'5î& 151 g canalmaritimedesuez.tme iô55 .. 126 6 canal mar.suez(joniss.).cpt -320 .; 71 3 canulmrr.suez(parts)..cpt j018— 25 '* canalmar.saezrcinq*')--- 126 69 conaimar. stiez(soc.c.).cp| !ï370 .. 18 .. eaux et eclairage (lyonn.) 580 .. ★ .gaz de marseille (jouiss.)..i ••• 30 .. entrcp.etmag.gén.deparis 612 ..' 20 .. dock; et ent. de marseii.cpt 369 .. 34 .. dynamite (sté cent, d-ij.'cpt 695 •• 19 20 le print. (laguioiiieg'vcpt 488 .. 16 5'/ — ' — (act privil.). .tme 363 .. 16 50 soc. indust. des rélep-.c't.t ... 75 .. etab. therm. vichv,t.p .cpt j028 .. 40 .. agenceilavas.....cpt .740 .. 8s . cymp.etmat.d'us.4gaz.cpt-!780 • • 19 .. fôrcesmot.du rhône...cpt- 590 .. 6 2. g tauds moulfnsde coït cpt 164 50 50- : ; télégraphes du nord.. ..pt 815 ★ lits militaires....,,. ..cpt 2495 120 .. richei(anc.g3itipagnie).cpt'..-. 24., ïabacs de l'empire ott.cpt 137 ★ tabacs des philippines'.cpt. 266 59 sj tabacs de portugal c ;t tiâ •k rarfinerie say. ...cpt 155 80 .. phosp. de gafsa f500 f.j.cpt 3885 ^ ».>>. .oo	coït	1	1
petitparisien	1908-01-11	1	3	P3_TB00054	422	772	4111	645	poirson, conseiller maître à la cour des compte' est admis, sur sa demande, a ia retraite. m. pei-rin. conseiller référendaire de 1 classe délégué aux fonctions d'avocat général a ta cou: des comptes, est nommé conseiller mailre. m. goury du roslan. conseiller référendaire d> 2* classe à la cour des comptes, est nommé coït seiller référendaire de l classe. m. de l'eglise de terrier de félix, chef de bu reau à l'administration centrale des linances, es nommé conseiller référendaire de 2« classe. m. petit, conseiller référendaire de le- classe i la cour des comptes, est délègue aux fonction li'a.vocat générai prés de ladite^cour.	coït	1	1
