work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
lanterne	1910-01-01	3	4	PAG_00000004_TB000264	62	1023	4714	7616	h spécial orné de nombreuses illustrations voluptueuses b	voluptueuses	1	1
matin	1910-01-01	1	1	P1_TB00036	1212	784	3215	5818	[mlle bréval, qui fut br§nehilde et salammbô, a voulu être aussi carmen. son interprétation de l'héroïne de mérimée et de bizcl a soulevé des discussions nombreuses, presque des polémiques. nous avons demandé à mlle bréval de dire aux lecteurs du matin comment elle a compris ce rôle de gitane amoureuse et farouche, superstitieuse et fataliste. et voici sa réponse. j je n'ai rien cherché d'extraordinaire, je n'ai rien vçuiu inventer, je n'ai pas prétendu substituer ma fantaisie personnelle à la pensée des auteurs. je me suis bornée à lire la nouvelle de mérimée et la partition de bizet, m'efforçant d'exprimer le plus exactement, le plus fidèlement du monde ce qu'elles contiennent. voici comment • mérimée a vu car-, men : « ses yeux avaient une expression,• voluptueuse et farouche que je n'ai 'fou» vée depuis à aucun regard humain.... sa peau, d'ailleurs parfaitement, unit, approchait fort dcja feinte du euhre. irès cheveux étaient noirs, à .reflets bl/rds, comme l'aile d'un corbeau... » v,» carmen est une gitane, et r . -rie j manola, un être de race sauvage mystérieuse et fatale, une sorte da b.-fé fau- '	voluptueuse	1	1
siecle	1910-01-02	1	1	Page1_Block51	2222	799	1943	5625	tière , antérieure au danseur inconnu, qu'il y a identité entre les personna ges de ces deux pièces : môme bon jeune homme pauvre élu par une jeune fille riche et qui, malgré les résistan ces, encaissera la forte dot — même in termédiaire véreux 011 du moins sus pect, iiilthazard après bédarride, as surant le mariage du vieux copain pour' pro .ni .er sur, icom.me on dit au pays d'albert i er .— même prétendant sérieux, d'une radicale nullité le ban quier herbert aux lieu et place d'hec tor de pavezac, etc. etcj. • quel que soit l'intérêt de la pièce de m. tristan bernard, les deux princi paux . interprètes ont eu une part con sidérable dans l'heureuse issue de ia soirée. m. andré brûlé est 'la perfec tion même en imposteur repentant ; il fait preuve d'un tact, d'une finesse, d'une sensibilité qui le mettent hors de pair parmi les jeunes premiers. ah 1 ^l'admirable artiste et quelle faute corn-. mut la maison de* molière en négligeant de s'attacher un artiste qui redonnerait une vitalité intense aux rôles les plus usagés du répertoire, qui vivifierai vieux fonds d'augier et de dumr.s fils en même temps qu'il établirait avec éclut les rôles modernes de son em ploi ! • sans doute veut-on attendre qu'il ait perdu ses 'qualités de jeunesse et de fougue. ce ne sera pas pour demain. je recommande aux spectateurs, assez non breu> maintenant, — et la critique n'a pas été étrangère à ce progrès - qui veulent comprendre le pourquoi |;c. leur plafrir et approfondissent la lecl;nique du métier la façon dont m. brûlé entre en scène au second acte, sous le coup des remords qui le tra vaillent et. la progression de son émoi. peu à peu, le trouble devient inquiétu de, l'inquiétude ' agitation, l'agitation tourbillon, et tous les autres interprè tes sont emportés par le .cyclone. les meilleurs y gagnent un doublement de personnalité (car te mouvement- au tfiéâ-lrc -es t l'unique raison d'être). ; les plus médiocres (il y en a, même à l'athénée)., réchauffent leur frigidité naturelle et finissent par se mettre'à la température du patelin. la môme distribution nous a rappe	frigidité	1	1
temps	1910-01-02	1	2	Page1_Block30	1349	935	2118	6457	je n’ai dit que peu de choses de la des trente ans de théâtre,- donnée la. veille de noël. on met parfois en doute l’utilité de cette institution ; elle n’est point stérile, puis-. qu’elle a distribué cette année (le rapport du trésorier charles reynaud l'atteste) plus de : quatre-vingt mille francs de secours. elle aide les artistes malheureux; elle émeut en leur faveur lès privilégiés du talent et de la fortune. ceux-ci consentent à ajouter un supplément do labeur au labeur quotidien, ils ne résistent pas. à l’impérieuse cordialité d’adrien bernheim. -et puis, l’acteur, comme le littérateur, éprouve une prédilection pour les tâches qui ne lui sont pas imposées. chacun de nous rêve au livre qu’il n’a pas le temps d’écrire. tout aime une certaine pièce, un ccr- tau. rôle, qu’il n’a pu créer; ou bien c’est un rôle qu’il joua naguère, qu’il ne joue plus, et qu il aurait envie à nouveau l’astucieux bernheim guette ce désir ; il fait naître l’occasion secrètement souhaitée ; il viole le consentement qu’on ne lui refuse qu’à demi. je suis sûr qu’il a décidé sans de peine mme bartet à réincarner la baronne de point de lendemain. l’œuvre est charmante ; une main délicate ta extraite d’un chef-d’œuvre. un. siècle y revit, la fin du plus dissolu, du plus élégant des le joli conte de vivant-denon évoque les hasards du coin du feu et les liaisons ; le libertinage en est plus léger, moins amer que celui de choderlos de laclos, moins cyniauement sensuel que celui de crébillon. j1	libertinage	1	1
rappel	1910-01-04	1	2	PAG_00000002_TB000200	570	1041	3709	8732	une heure après, elle se trouva seule avec son amant dans la chambre voluptueuse qu'elle avait si gracieusement disposée. ils arrivèrent enfin. à ce lit fatal oti, -comme dans un tombeau, 6e brisent tant d'espérances, où le réveil à une belle vie est si incertain, où meurt, où natt l'amour, suivant la portée des caractères qui ne s'éprouvent que lè; marie regarda iièji pendule et se dit : « six- heures à vivre ! » — j'ai donc pu dormir ?. s'écria-t-ello vera le matinj réveillée en sursaut par us	voluptueuse	1	1
xixe_siecle	1910-01-04	1	2	PAG_00000002_TB000175	466	1040	3649	8677	une heure après, elle se trouva seule avec son amant dans la chambre voluptueuse qu'elle avait si gracieusement disposée. ils arrivèrent enfin à ce lit fatal où, comme dans un tombeau, se brisent tant d'espérances, où le - réveil à une belle vie est si incertain., où meurt, où naît l'amour, suivant là portée cfès caractères qui. ne s'éprouvent que là. marie regarda la pendule et se dit : « six heures à vivre 1 »	voluptueuse	1	1
xixe_siecle	1910-01-04	1	3	PAG_00000003_TB000163	576	1050	350	8651	aujourd'hui, les équipages de l'escadre sont descendus à terre à antivari, où de grandes réjouissances publiques ont eu 'lieu. les marins français ont fraternisé avec les soldats monténégrins. les marins étaient portée en triomphe par la population qui faisait de grandes démonstrationq ue sympathie aux cris de : « vive la frane. ! h. les musiques jouaient la marseil:latse et l'hymne monténégrin. les marins coït échangé jeurs bérets avec les kêjrts des soldats monténégrins. la municipalité d'an-	coït	1	1
comoedia	1910-01-05	1	3	PAG_00000003_TB000050	1073	1030	1192	3497	mlle bréval écrit qu'il est très simple de traduire la pensée de mérimée. c'est certainement un excès de modestie de sa part que de parler ainsi. j'estime au contraire qu'il est fort difficile, non pas peut-être d'esquisser, mais de tracer vigoureusement le personnage et le caractère de carmen. je reprends la phrase de mérimée telle que la cita mlle bréval : « ses yeux avaient une expression voluptueuse et farouche que le n'ai trouvée depuis à aucun regard humain. » comment interpréter au théâtre cette expression du regard de carmen ? il est indéniable qu'il y ait eu là pour mlle bréval, upe grosse difficulté à surmonter, car s'il est très simple de donner à la scène l'illusion de la teinte du visage et de la chevelure de carmen : « sa peau, d'ailleurs parfaitement unie, approchait fort de la teinte du cuivre. ses cheveux étaient noirs, à reflets bleus, comme l'aile d'un corbeau. » il n'en est pas de même pour' rendre l'expression « voluptueuse et farouche » des yeux de la gitane. il faut alors mettre en œuvre autre chose que le crayon bleu et la	voluptueuse	2	1
rappel	1910-01-06	1	1	PAG_00000001_TB000151	332	1032	3542	7833	c'est ainsi que m. arthur meyer, du jour où il se débarbouilla à l'eau bénite dans le cabinet de blanche d'antigny, devint le journaliste officiel de l'archevêché ; et que dès qu'il eut enchâssé son prépuce dans un rosaire; fut admis comme l'un des ahers directeurs de l'aristocratie française.	prépuce	1	1
siecle	1910-01-06	1	1	Page1_Block34	3903	817	3483	1525	françois coppee dreyfusard la chose a-t-elle déjà été contée ? pas que je sache. .elle mérite de l'être cepen dant, ©t l'occasion m'en parait propice au lendemain de d'inauguration du monument cornéjy. j'en ferai, en outre, si l'on veut, une note marginale aux récents discours de mm. pierre loti et jean aicard à la gloire de l'auteur de n.a bonne souffrance. c'était à la veille de l'affaire dreyfus. bernard lazare s'en fut un jour, de la part de scheurer-kestner, prier à un déjeuner intime un, certain nombre de littérateurs auxquèl-s se devait soumettre la cause et dont on -espérait le concours, sur la pro messe die leur caractère ou leurs premiers gages de sympathie. la table de scheurer en réunit quatre, plus l'amphitryon et son émissaire : emile zola, anatole france, arthur .ït'anc et françois cogpée. que ces hommes de complexions si opposées, de doctrines littéraires si hostiles entre elles, se soient, dès- l'abord, rendus ensemble aux raisons de scheurer, on voudra peut-être y yoir autre chose que l'effet de la chaleur commun icative d'une agape discrète. séance tenante, la campagne dé presse fut organisée, la besogne distribuée : zola, notamment, préciserait son tir dans le fi garo, tandis que copiée ouvrirait le feu dans le journal ; et l'on se quitta dans l'effervescence de l'indignation contre l'ini quité commise, dans la gravité de l'en thousiasme devant le dur devoir à remplir. on connaît les articles de zola dans le figaro , prologue du j'accuse dans l'aurore. celui de coppée ne s& fit pas attendre dans le journal, mais, ô stupeur, il était vio lemment nationaliste, véhémentement anti- dreyfusiste ! les autres convives de scheu rer-kestner, qui avaient juré le pacte de vérité et y firent honneur jusqu'à la fin —■ car on ne revient pas sur des preuves, à moins d'une mentalité de gavroche —cher chaient vainement l'explication de cette volte-face. zola se chargea d'aller la de mander au journal même- où son direc teur, xau, le reçut. ii était bien vrai que le brave coppôe avait commencé par tenir parole : ses con victions duraient au moins quarante-huit heures. il avait donc apporté à xau un bel article j,>our dreyfus, troussé de verve et de brio, éclos en une nuit comme son lise ron autour du glaive (1), offrande! du poète à la justice. — mais, malheuréux, lui avait dit xau, c'est tout le contraire qu'il faut m'écrire ! je viens de rcoevoir la visite d'un monsieur de l'etat-major ! ils ont les preuves de la -trahison !' il y, va de l'honneur de l'armée, .il.y va du oaiut de la france ! dreyfus est coupable ! rentrez chez vous et refaites- moi l'article... a ces-mots, le fameux bonnet à poil se hérissa d'un frisson sacré dans le cœur de coppée, la marseillaise et sambre-et-meu- se i confusément, élevèrent un tumulte pa triotique dans son cerveau ; il rentra'chez lui et refit l'article... contre dreyfus : ga vroche suivait les militaires ! et voilà comment françois coppée ne fut dreyfusard que pendant ■ cinq ou six tours cî'tiorloge : c'était un chantecler sur une girouette, un coup de vent le faisait chan ter faux, avec la meilleure bonne foi du monde. sa conversion au catholicisme fut à l'a venant. tant que la vie eut pour lui quel que douceur, al vécut en païen du mont parnasse et. chose curieus,e, à cette époque de débonnaire dévergondage, il fut gouail leur de l'eglise romaine, il stigmatisa dans un dizain d'une belle âpreté «. les mar chands ée bons dieux » des environs de saint-sulpice. que dis-je ? c'est en ces an nées de libertinage qu'il fit profession de libéralisme philosophique, j'allais, dire preuve de véritable envolée religieuse. sa muse de banlieue se sentait des ailes qui lui poussaient sous le caraco. il écrivait : « l'àme peut s'élever au-dessus des dog mes et des cultes, dans une sereine région où lui apparaissent une justice et une vé rité supérieures. » qu'en pense le curé de la rue oudinot ? et quels soupirs de mortification je vais arracher aux plus saintes dévotes en leur apprenant que,- du temps que mon père venait de quitter l'eglise et sentait le fagot d'une lieue à la ronde, le futur pénitent de la bonne souffrance s'en fut bravement lui apporter -chez lui, avec ses ardentes félici tations, les premières éditions de tous ses poèmes, qu'e je conserve à titre expiatoire. mais vint la souffrance, adieu la vie, adieu l'amour 1 le diable malade se fit ermite. pour avoir trop -longtemps prati qué d'axiome de cha.mfort : « l'amour est le contact de deux épidermes et l'échange	libertinage	1	1
