work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
debats	1895-01-01	1	1	P1_TB00023	2339	796	3415	1701	un nouveau roman de m. sudermann le nouveau roman de m. sudermann, es war, paraît obtenir en allemagne un succès égal à celui des précédents ouvrages de l'éminent écrivain. le sujet est un de ceux qu'affectionne l'auteur de la femme en gris : le retour au foyer natal d'un être qui, après une existence aventureuse, se sent peu à peu envahi par les influences du passé. c'était déjà le fond de son drame, le foyer (heimat ), dont lepersonnage principal était une femme. dans es war il s'agit d'un homme, léo von sellenthin, dont le passé a été rempli d'orages; il a tué en duel le mari de sa cousine félicitas, dont il était l'amant; puis, il est parti pour l'amérique, où il a couru les pampas en menant une vie hasardeuse et violente. il revient au pays avec un plan de nouvelle existence, en se promettant de ne pas se perdre en inutiles regrets du passé, mais de s'efforcer de vivre mieux. félicitas, qu'il avait rendue veuve, s'est remariée ; elle a épousé un intime ami de léo, qui ignorait leur tragique aventure, le duel ayant eu pour prétexte une querelle de jeu. l'ancienne flamme se réveille. léo résiste de son mieux; mais il a contre lui, outre sa sensualité et ses souvenirs, la coquetterie .de sa cousine, qui semble avoir pris à tâche de le reconquérir. elle y réussirait sans doute, si elle ne finissait par trahir la bassesse de son âme. léo s'arrache à ses séductions, et le mari de félicitas, qui apprend à la connaître, la chasse de sa maison. tel est le sujet pour autant qu'on peut le résumer en quelques mots de ce roman solide et compacte, qui déroule ses péripéties dans le cadre de la prusse orientale, que l'auteur affectionne, et dont toutes les figures sont dessinées avec le relief propre à m. sudermann. il n'annonce pas un renouvellement dans le fonds d'idées que m. sudermann exploite, depuis ses brillants débuts, avec un succès persistant; mais il est l'œuvre d'un talent vigoureux, parfaitement maître de ses moyens , qui ne connaît plus aucune difficulté technique, qui sait dire tout ce qu'il, veut, et qui, enfin, possède le don le plus précieux du romancier : celui de faire vivre ses personnages, qui sont, pour ainsi dire, tout baignés de réalité. ed. r.	sensualité	1	1
echodeparis	1895-01-01	1	3	Page1_Block7	2592	829	1676	197	qu'il était assommant ! et, venant parler du même sujet, je crains qu'on ne me jette la pareille. mais sa péroraison amusait par exemple, lorsque de sa voix grave, à l'accent plus que méridional, il nous servait son pe tit chapitre sur l'amour aux. colonies. j'a brège : « et maintenant, mes amis, arrivons aux rapports sexuels. gardez-vous-en ! sur cent femmes, il y en a quatre-vingt-dix-neuf et trois quarts de malades. vous attrapeiez la contagion. et pourquoi ? pour un éclair de plaisir! oui, un éclair! si ça durait un siè cle, encore 1 mais pas même cinquante ans, pas même,vingt, pas même dix, pas même un an !... un an! que dis-je? pas,même un mois etc. » de dégringolade en dégringo lade dans le temps, il terminait invariable ment:® pas,même une seconde, mes amis! rien que le temps de faire zig et zig et zag ». et c'était fini. son discours était trop sensé pour ne pas dire comme lui. le zig et zag et zag est livré aux méditations de ceux, qui veulent en profiter. l'hygiène morale et enfin, un peu d'hygiène morale. c'est une maladie (et la pire) que le décou ragement. oh! inutile'de se récrier ! oui, je sais, au départ, on est grisé. le goût des expé ditions lointaines, la soif de l'inconnu, le mys tère, l'attirance voluptueuse du danger, les es poirs de se distinguer, l'ambition noble et légi time d'ailleurs d'une décoration peut-être, tout cela illusionne, miroite au cœur, tout cela tente et emplit l'être d'une exaltation qui frise l'ivresse. mais on en rabat. les fatigues des étapes et des combats, les privations et les veilles, la fièvre qui opprime et affole, toute la série des épreuves, ont tôt fait de couper l'aile à nos chimères. on se laisse aller, on se laisse' vivre, ce qui veut dire qu'on se laisse mourir. a l'enthou siasme succède une passivité résignée et tueuse; c'est la dégringolade, une mort de l'âme avant l'extinction physique. . le seul remède est de réagir, de surmonter par la force de caractère la faiblesse de la ma chine. et surtout, puisque chacun a son tour pour la maladie, il faut se réconforter les uns les autres. que le gas momentanément va lide ait pour le souffrant le mot qui console, ragaillardit, la blague qui secoue toute peine, arrache la joie malgré elle, incite le cœur à la rigolade. vivre en vieux frères, sans ègoïsme, et se dé penser à plein cœur pour son compagnon de misère, qui en a besoin, en attendant qu'il vous le rende, et c'est sur cette idée de concorde et de fraternité qu'en vous quittant on vous souhaite, futurs vainqueurs, bon courage et bonne santé 1 daniel massé.	sexuels, voluptueuse	2	2
echodeparis	1895-01-01	1	1	Page1_Block17	5812	800	71	1409	: cette chronique paraît à la date du pre mier janvier. je manquerais à toutes les convenances et je désobéirais à mes plus intimes sentiments si je ne commençais par offrir mes vœux de bonheur les plus sincères à nos lectrices et à nos lecteurs, dont quelques-uns, je le sais, sont, à la longue, devenus mes amis. ces amis in connus me sont très chers. il n'y a guère de liens plus forts que ceux que forment la sympathie intellectuelle, la commu nauté des idées, des souffrances parfois, et des révoltes. il y a toujours eu ce qu'on appelait jadis des « églises ». et les « églises » d'aujourd'hui, pour être philo sophiques et sans dogme précisé, n'en font pas moins, comme les antiques com munautés, des frères et des sœurs. a ceux-ci, j'envoie mon salut, aux femmes surtout, qui, plus que les hommes ont be soin d'aide morale et de réconfort. mais si je souhaite à mes « sœurs » tout ile bonheur possible pour le cours de cette année qui s'ouvre, succédant à une année assez fâcheuse et misérable, je me trouve jksrç&iète en songeant à la façon dont ces souhaits de bonheur pourront se réaliser, par, pour moi, ce grand bête de mot : « le progrès », qu'on jette k la face des méconteuts et des attristés, ce mot vain et sonore dont certains philosophes et dont les horribles niais politiciens ont la bouche pleine, n'est qu'un trompe-l'œil. le bonheur des êtres, sur la terre, ne tient pas du tout au plus ou moins de confortable qu'ils ont, mais au rapport qui existe entre leurs désirs et la satisfac tion de ces désirs. avant qu'on inventât les chemins de fer, personne ne souffrait à l'idée du temps nécessaire pour franchir les distances. le graud et incontestable progrès matériel dont notre temps s'enor gueillit n'a guère fait que creuser l'abîme entre ceux qui peuvent profiter de ce pro grès et ceux qui n'en profitent pas. si donc nous regardons ce qu'est la situation des femmes à notre époque, nous constaterons peut-être que jamais leur être moral n'a eu si peu de satisfactions, ou, en tout cas, qu'elles n'ont aucune raison pour être particulièrement plus heureuses qu'en d'autres sociétés. regardons en bas, du eôtédu plus grand nombre. la femme tu paysan jouit d'un peu plus de con- >rtable qu'autrefois. elle mange de la viande presque tous les jours, alors qu'il y a un siècle à peine elle en mangeait seulement aux fêtes carillonnées. mais si, il'y a cent ans, alors qu'elle ne connais sait pas le pot au feu, elle pouvait rêver de soupe grasse,maintenant qu'elle lecon- naît, elle peut souffrir de ne pas manger de foie gras. sans désirs, elle n'est pas plus heureuse aujourd'hui qu'autrefois ; avec des désirs, elle se trouve égalemeut devant d'impossibles réalisations. ce qui est resté parfaitement fixe, c'est la façon dont elle se marie, selon des convenances d'argent plus que selon son cœur : c'est la idureté cruelle du milieu rustique pour la fille qui s'est laissé séduire et qui est devenue mère, dureté qui condamne la malheureuse, neuf fois sur dix, à la pros titution forcée ; c'est la brutalité subie de la part d'un mari que ne. retient plus la peur du curé et qui est infiniment plus ivrogne que jadis, depuis la propagation des atroces alcools que des empoisonneurs vendent au peuple, avec l'approbation de l'etat, lequel n'est plus une protection, mais une machine fiscale, et qui profite de l'empoisonnement et du vol des débi tants ; c'est, en un mot, l'obéissance pas sive, imposée par l'homme et encore subie. au point de vue moral, il est très probable que la compagne d'un barbare germain il y a vingt siècles était plus heureuse qu'itne paysanne de nos jours, & moins qu'elle n'ait un lion mari, ce qui peut arriver, je le reconnais, mais ce qui peut arriver aussi à une négresse du soudan. que si nous jetons les yeux sur la femme de l'ouvrier ou sur l'ouvrière, je ne rois pas que le spectacle soit très conso lant. l'ouvrier se marie moins qu'autre fois. le travail est plus abondant, mais moins sûr. de plus, l'ouvrier trouve dans les villes des distractions, des plaisirs,des facilités de vie qui l'éloignent du ménage et le dégoûtent de s'en faire un. avec sa j ournée, sansse donner l'embarras des en fants, de l'épargne imposée par la femme, de la discipline du ménage, il mange chez le « mastroquet » et passe ses soirées dans les cafés-concerts, assommoirs et be .ur glants. il peut satisfaire ses instincts sexuels avec les filles,' chaque jour plus nombreuses, et s'adonner, sans crainte des reproches, à son penchant grandissant pour l'ivresse. le nom bre des ménages ouvriers réguliers di minue et, naturellement, le nombre s'augmente des femmes de la classe ou vrière qui sont isolées. là encore l'indi- yidualisme démocratique porte ses fruits amers. il n'y a pas, étant donnée la concur rence du travail des prisons, des grands magasins, de .la fabrication à la machine, une de ces isolées sur dix qui puisse vivre de son travail. elles s'en tirent par le soncubinat et la demi-prostitution, quand îlles sont jeune3. vieillies, elles meurent de misère. ilii'yaguère que la domesti cité qui présente quelque sûreté aux iso lées. ça n'est vraiment pas un idéal social bien aimable! sans compter que les domestiques, trop heureuses peut-être dans certaines maisons, sont tenues, en d'autres, dans un état qui ne vaut peut- être pas l'esclavage chez les hellènes, qui .était une condition fort heureuse. : restent maintenant les femmes riches, courtisanes, femmes artistes, femmes oc du monde ». les femmes artistes, quand elles réussiissént au théâtre, dans les lettres, en peinture, ont certainement, des existences enviables. elles peuvent connaître, il est vrai, les tristesses et les ennuis professlonuels, les insuccès, les chômages, les polémiques déplaisantes, les « rosseries » des camarades. mais que de compensations ! la liberté de la vie et la dignité néanmoins sauvée. mais com	sexuels	1	1
lanterne	1895-01-03	2	2	PAG_00000002_TB000158	849	1028	2529	7930	vous devez comprendre que, dans ce trouble continuel où je vivais, sous l'empire de voluptueuses hantises, harcelé jour et nuit par des désirs insatisfaits, je ne me trouvais guère en état de travailler. aussi, à la fin de l'année, je fus refusé au baccalauréat, et j'en conçus une grande honte. je n'étais pas un mauvais élève : j'obtenais de bonnes places dans les compositions, et, moins défiant de moi-même, je me fusse sans doute élevé plusieurs fois au premier rang. cet échec inattendu me jeta dans un profond découragement, et je passai alors par une crise de désespoir qui dura plusieurs jours. la vie m ap-	voluptueuses	1	1
lanterne	1895-01-03	2	3	PAG_00000003_TB000099	334	1020	3448	3152	sans avoir de pose ou de la coquetterie, nous trouvons cependant un peu de recherche et un peu d'orgueil de supériorité, mais qui ne donne jamais de hauteur. nature de goût, capable de comprendre et de juger ce qui est beau, mais encore plus ce qui est bon, car la sensualité est très accusée et n'abandonne jamais ses droits, la spiritualité étant faible.	sensualité	1	1
lanterne	1895-01-03	2	3	PAG_00000003_TB000106	491	1022	3444	5316	la d'une logique modérée, est surtout doué de beaucoup d'intuition, qui nous révèle bien plutôt un inventeur qui ne sait pas se confiner dans les sentiers battus de la routine; du reste sa versatilité fait qu'il ne peut pas s'attacher longtemps. l'attachement dont je parle est au point de vue intellectuel, mais je pourrais ajouter aussi à un point de vue plus matériel, car la sensualité est très accusée, elle est plus qu'un goût, elle devient un besoin, pour un grand corps au tempérament sanguin ?	sensualité	1	1
lanterne	1895-01-03	2	3	PAG_00000003_TB000116	404	1018	4519	1173	e. l. h. — chez vous, la nature matérielle domine, et la sensualité a pour vous une importance capitale, aussi tout en étant simple, d'une manière générale et sans aucune ostentation, vous avez pourtant assez fréquemment des accès de coquetterie. l'intelligence est nette et bien développée et la compréhension ne manque pas de facilité, grâce à l'assimilation qui fait bénéficier de ses observations.	sensualité	1	1
petitjournal	1895-01-03	1	2	Page1_Block11	2136	812	220	4388	jusqu'au moment aù les compagnioe à6chxéos du 3 greuadieràc sont relevées par le 51» de lifrne. parmi ies_ officiers porté-drapeaux mis hors do combat à rezonvule, citons encore : mm. lïech, du 4° de ligne, bl&ssé, pinoheretle, du 6 c , blessé, gamôiîk, du 25«,:tm, pradelle, du.'sï*,' blessé, m«~nyer, du 75 e , bless^ labbrevoit, du 93, contusionné, miotte, du 97°,ve; e t primat, du 2 e grenadiers, blessé. x le fis août, h saint-privat, l'hécatombe p ar _ mi ces braves officiers fut plus cruelle eii i<)re • dix d'entre eux payaient de leur sang l'honn^ de déployer, devant l'ennemi, les couleurs del^j france: étaient tués ou mortellement blessés, mm., -michel, du 70* 4».ligne, et vial, du 91^, etaient blessés plus ou moins grièvement km. mary , du 9« àc ligrœ^ guichard, su 10 e , icnthonnet, du 13», sengler, du 28°, choux, du 43%. seguin, du- : 44 0 , saljnié, du'65, et k!essy, du 8û«. le port de i aip'&.c!u 28 0 coûta, outre lè porte- aigle tiïtiîaire bl« «s'é^à vîe à deux autres offi ciers, mm. ymjé -et bouiky, sous-lieutenants, qui se dévouèrent successivement.pour le tenir haut et ferme au milieu du.régiment.-^ enfin, & ladoriehamps, inutile, et dernière lutte de la malheureuse armée de metz, le sôus- linutena ni porte- 'irapeânjrm'ot, du l«f volti«eurb de la garde, étai ; blessé/'. ° - on rc.mai'qbeiu'que dans cette longue nomen clature ne figure iiucàn pott c -étendard des rési- ments de c-ava-ene. la raison ^gt simp ] e; ô as an de ces reg.aents, qu'il lût de .^ oss é d e lityae ou de iftgfvs,-n'emporta son &igle^ r 'i es t banips de bataille. un grand nombre dé 06s corps avaknt di: -reste, avant de partir pouho 'j frontière, laissé idur étendard au dépôt, et ceux , qui les avaient emportés les versèrent successi- venient daus iotrarsenaux de strasbourg, de eïcifort ci do mc-'2 f points de ^onceatraiiôn dés armées d'alsace etdelorraine. nui doute d'ail- leurs ijac, coït - ie .leurs frères d'ormes de l'in- fanterie, les portûrétendards de cavalerie.n'eus- ekiit, intrépide- -lèrikçorté leurs aigles au milieu des mas.- es «nuemi«$^dans les charges héroï- ques d^morsuronn, de heischofîen, de rezon ville e. dii fiomg. nœ.adyersaires avaient d'ail- le.iirg .pra„!que )a méjiivàbsleiition pour leurs ■ régiments de caviîerie. \ v , ïtesoniîiussoiîs 'donc ûtie foia .encore anri^' - avoir parcouru catte -courte. sf la terrible guerre ae 18/0 nous jésekmjt a e lien douloureux mécomptes, de bicn.cruéues sur - prisns^ fiile nous offrait en revanc'fic bien des' exemptes uo noble abnégation, biendès irà ; is îesup.trbe ^.«ance. quant aux officiers, sousl ^ v * so3aa ' s memes, auxquels échut le né- .i-lkux honneur de. tenir, devaiit l'ennemi le	coït	1	1
temps	1895-01-04	1	3	Page1_Block22	7637	958	3021	247	lontiers d’autant plus authentiques qu’elles sont plus singulières. il est naturellement porté au soupçon, et, dans le soupçon il se porte, de aux motifs de vanité, au machiavélisme de l'amour-propre. il incrimine passionnément plusieurs de ses compagnons d’armes et de ses chefs, macdonald entre autres. les faits allégués sontgraves et là divergence sur ces faits mêmes, entre les mémoires dethiébaultel ceux de mériterait un contrôle attentif; mais quant aux intentions, d’ailleurs détestables, qu’il prête à macdonald, thiébault n’en savait rien; ce sont des conjectures de sa part. si l’on veut tirer bon parti de son livre, il faut se garder de confondre ses conjectures sur la conduite des autres avec le récit de ses propres aventures et des événements dont il a été acteur ou témoin. ces récits sont la partie essentielle de son livre. il n’y en a pas de plus neufs et de plus que ceux qui se rapportent aux expédi tions de rome et de naples en 1798 et en 1799, à la fondation et à la chute de la république romaine et de la république parthénopéenne. ii ■ « j’ai, dit thiébault, cédé à l’entraînement de mon sujet pour donner une idée d’ensemble.de cette campagne de naples, sur laquelle existent si peu de souvenirs exacts;.... campagne la plus étonnante, peut-être la plus en surprises de toutes celles... de la révolution. » ses mémoires et ceux de pepe se contrôlent et se complètent l’un l’autre. le de cette formidable aventure s’en dégage en sa lumière éblouissante et sanglante, avec son mélange d’héroïsme et de libertinage,, et de générosité, de férocité et de grandeur. nulle part on ne voit mieux, comment sous' les couleurs nouvelles des drapeaux et des sous le vernis nouveau des mots, les conditions permanentes de la conquête aux armées républicaines par le seul fait de leurs débordements hors des frontières de la france. le gouvernement de la république par un général d’armée devint inévitable le jour où les républicains firent de l’extension de la république un article de la la république dès lors ne se soutint plus que par la guerre; les militaires et ils s’habituèrent, dans les pays au système de gouvernement qu’ils à faire prévaloir dans la république. la constitution de la cisalpine, en l’an v, contient tout l’esprit de la constitution de l’an viii ; elle devint le patron de toutes les constitutions des républiques vassales. championnet, républicain exalté, organisa ainsi la république parthéno- péenne. les royaumes de joseph etde murat en sortirent comme l’empire napoléonien de la de brumaire. pour thiébault, comme pour les militaires ses contemporains, cela se fait si naturellement et par une nécessité si impérieuse, qu’ils ne la remarquent même pas. thiébault est humain ; il a l’horreur du du pillage, des exigences inutiles, de la force brutale surtout. « a la guerre, dit-il en une manière toute voltairienne, on ne doit avoir recours à la force que dans le cas où le calcul et la ruse ne peuvent y suppléer. » il protège les couvents de religieuses; il fait ostensiblement des prières dans les églises et des génuflexions devant la châsse de saint janvier. ce tribut au « fanatisme » fait partie de ces « ruses de guerre » qu’un esprit sans préjugés doit aux moyens de violence. il n’est pas illusionné sur sa carrière : il la qualifie de « métier de fainéants et de forçats en même temps ». mais quels hommes! « soldats comme la france n’en aura plus, comme aucun pays n’en a jamais eu ; hommes qui, pour leur propre compte, faisaient de la guerre une affaire, alors que, généralement, il n’en est ainsi qu’en raison de l’élévation des grades... auxquels on aurait pu faire tirer au sort les épaulettes des premiers grades, d’entre eux se trouvant dignes de les » leur esprit, l’esprit de thiébault entre autres, est bien celui que stendhal a analysé dans une page historique ; « le sentiment que les seuls étaient des êtres raisonnables. a leurs yeux, les habitants du reste de l’europe qui se battaient pour conserver leurs chaînes, n’étaient que des imbéciles pitoyables ou des fripons vendus... » d’où les jugements, très singuliers, qu’ils portent sur les partisans de la france et sur ses ennemis dans les pays où ils entrent. le • monde révolutionnaire se renverse,- les mois se détorquent de leur sens, et pour ne se point de la plus grossière méprise, le lecteur doit constamment traduire les termes. c’est parmi les aristocrates éclairés, les nobles philosophes, les bourgeois cultivés, parmi les propriétaires et les riches, que se recrute à rome et à naples la clientèle de la france. ce sont des européens de 1789 qui saluent dans les armées la révolution de 1789; l’esprit de la constituante demeure pour eux l’esprit de la france. ces libéraux se qualifient de « » au sens cosmopolite que l’on donnait à ce mot dans les premiers temps de la révolution. mais ouvrant leur pays à une armée étrangère, nouant des intelligences avec l’envahisseur, les forteresses dont ils ont la garde, pour gouverner sous la tutelle du ils correspondent beaucoup mieux aux hommes qu’en france, depuis 1792, on comme une faction alliée de l’étranger, qu’aux « patriotes » proprement dits, au bon et beau sens vulgaire du mot, pour lesquels nationale et la lutte contre étaient le premier et le plus sacré des de la foi républicaine. je parierai peu des femmes : elles se montraient faciles avec je fais volontiers la part aux effets du climat, à l’abandon des mœurs, à l’éternel prestige de là force jeune et victorieuse ; je fais la part de « cette sensualité ardente et âpre, de dévotion », dont nos guerriers, au temps de charles d’anjou et au temps de vhl, avaient déjà éprouvé la séduction, et le danger. thiébault eut sa moisson abondante de « ». il en abusa avec délices ; il le rappelle avec prédilection et sans sobriété. tels étaient nos amis dans la république parthénopéenne : des penseurs, des savants, des abbés d’alcôve, des roués, des enthousiastes, des muscadins, des ambitieux, des intrigants, des illusionnés, des calculateurs, des femmes exaltées de politique et folles de galanterie. on y aurait trouvé, en parcourant un salon et en l’opéra, presque toutes les personnes du monde de la révolution française à ses débuts. championnet écrivait, quelques jours après son . arrivée : « naples présente en ce moment le spectacle de paris en 1789 et 1790. » ce paris-là avait été suspecté, proscrit, emprisonné, guillotiné ; tout récemment encore, le directoire venait d’en « fructidoriser » les survivants. mais il y avait un autre paris, dans la révolution, celui qui avait tour à tour fait les journées d’octobre 1789 et celles de septembre 1792, qui était monté à à l’assaut le 10 août, le 31 mai, en germinal, ea prairial an iii ; le paris de marat, de hébert, de robespierre; le « peuple », comme on était de dire. a naples, ce « peuple » a aussi ses similaires, mais ils y sont les ennemis et furieux de notre conquête et de la que nous apportons. la populace en la populace sans culottes, au sens réaliste du mot, armée de mauvais fusils et de piques, fanatisée, conduite au combat par des énergu- mènes, préludant à la lutte contre l’étranger parie massacre de ses compatriotes de connivence avec l’envahisseur, c’est des lazzaroni , c’est l'armée révolutionnaire avec tous les traits que la légende lui a donnés en france. elle affronte l’armée républicaine avec une impétuosité forcenée et se fait tuer avec un courage que le vainqueur ne peut que célébrer : « sous le rapport de l’énergie, du mépris de la mort, les napolitains ne le cédaient à » c’est le patriotisme élémentaire, primitif d’indépendance, la haine furieuse de tout ce qui vient, du dehors, idées et gens. « nous nous engouffrons, dit thiébault, à la profondeur de ces populations insouciants et fanatiques, espérant tout et ne prétendant à rien, robustes, braves la frénésie, cruels, aussi faciles à la ils pullulaient au nombre de cent mille des deux sexes... ces effroyables lazzaroni , l’élite de cette nation en fait d’exaltation de et de mépris de la mort. » leur grand meneur, le mazaniello de cette terrible révolte; est un certain michel de lando, surnommé il paszo, le fou, « d’une indicible valeur, d’une ardeur dévorante.et d’une intelligence » les lazzaroni forcent l’armée de ligne à marcher entre deux feux; ils tuent quiconque se bat mal. les réguliers prennent le darti de se	libertinage, sensualité	2	2
matin	1895-01-05	1	1	P1_TB00043	914	777	2617	5349	en môme temps, m. lépine, préfet de police, a été avisé par un autre extrait du môme jugement que dreyfus devait être remis aux agents du ministère de l'intérieur aussitôt après la dégradation militaire qui le chasserait des rangs de l'armée. notice individuelle. ce second extrait était accompagné d'une notice individuelle établie par le commissaire du gouvernement et qui doit suivre le déporté à la presqu'île ducos. la première partie de la notice embrasse tout ce qui se rattache aux antécédents de dreyfus, à son état civil, à son genre de vie, à ses mœurs, àsa conduite. les questions qu'elle comporte sont au nombre de dix-neuf. en voici quelques-unes : quels sont ses moyens d'existence ? contribuait-il à l'entretien de sa famille ? sa famille peutelle se passer de son aide ? quelle est sa religion ? se livrait-il au libertinage et à la débauche ? vivait-il en concubinage ? la notice se termine par l'exposé sommaire des faits qui ont motivé la condamnation.	libertinage	1	1
