work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
figaro	1906-01-01	1	4	Page1_Block39	2421	806	4166	4449	de l'étranger. partant, littérature sera bientôt synonyme d'ignominie et, selon le caprice des puissants du jour, selon leur humeur austère ou folâtre, elle de vra se plier au plus sot « moralisme » ou se prêter aux plus viles « priapées », a moins que — prenez mon ours — à moins que, répudiant la tyrannie de l'argent, l'intelligence ne se jette dans les bras du prince, identifié pour les be soins de la cause avec le sang et la race, à moins qu'elle ne fasse amende honorable et ne s'enrôle humblement parmi les modernes chevau-légers de là contre-révolution. comme c'est simple! et, dans le même esprit, m. charles, maurras va consacrer à auguste comte, grand prêtre de l'ordre et de la hiérar chie, une étude pénétrante et qui n'est pas sans beauté ; mais, bien entendu,c'est là où d'autres s'en séparent qu'il se ral liera le plus étroitement au philosophe, et il appréciera surtout de la doctrine positiviste la contrefaçon ou, pour mieux dire, la parodie de ce catholicisme en le quel il vénère moins un dogme consola teur qu'une discipline politique et so ciale. ailleurs, il s'acharnera, en haine de toute beauté libre et inasservie, contre celles qui sont à ses yeux les dernières bacchantes romantiques! il poursui-; vra de sa froide ironie et de ses traits acérés la ronde voluptueuse de nos ten dres muses païennes, marie de régnier. renée vivien, lucie mardrus, anna de noailles ! mais, comme il a, bien malgré, lui, le sens affiné de la poésie, nous les aimerons davantage. enfin, au cours de l'étude finale,intitu lée « mademoiselle monk » , il n'aura qu'égards et hommages pour cette gail larde aimée de coignv qui, après avoir été la jeune captive de chénier, fut suc cessivement ou simultanément la maî tresse de montrond, de lauzun, de lord malmesbury, du tribun garat et du marquis •. de boisgelin. a celle-là, il est beaucoup, il est tout pardonné parce que, servant d'intermédiaire équi voque entre boisgelin et tallevrand, elle a contribué au retour des bourbons. allons, eu histoire comme en littérature, ce n'est pas seulement de la critique dogmatique, c'est aussi de la critique subjective que nous donne m. maurras. n'importe ; remercions-le d'avoir montré, par un livre sectaire, mais plein d« talent, que la critique n'est point morte,, ainsi qu'il voulait nous le faire croire. .marcel ballot.	voluptueuse	1	1
debats	1906-01-02	1	1	P1_TB00044	1925	908	3041	5611	femme, michelet avait été « harcelé, troublé » sans relâche par « l'ange noir ». il y avait chez lui une si « extraordinaire répercussion » des émotions surles idées, qu'il lui était impossible de garder sa liberté d'esprit quand il était sous l'empire de certaines préoccupations; sa « philosophie de l'histoire et du monde » en subissait le contre-coup. il en fait l'aveu cruel dans un passage du journal qui est la clef de toute son œuvre : « (29 avril 1841). ma femme mourut, et mon cœur fut déchiré. « mais, de ce déchirement même, sortit une force violente et presque frénétique; je me plongeai, avec un plaisir sombre, dans la mort de la france du quinzième siècle, y mêlant des passions de sensualité farouches, que je trouvais également et dans moi et dans mon sujet. ce n'est pas sans raison que quelqu'un a écrit (2) que le quatrième volume était sorti d'une immorale inspiration. c'est ce qui en a fait aussi l'étrange force. jamais mauvaise époque (3) n'a été racontée dans une plus mauvaise agitation de l'esprit. » ainsi s'expliquent d'autres portions de l'histoire de france et certains livres qu'on ne lit pas sans un peu de gêne, l'amour, par exemple, ou la femme. ainsi s'explique aussi qu'au milieu d'un désespoir déchirant et touten écrivant des pages très nobles et très élevées sur le mariage et sur la mort, michelet tomba dans des liens honteux qui faillirent le mener à une union indigne. une amie intelligente le sauva de luimême : « (23 juin 1840). les représentations de mme quinet.à qui je me suis confié., sont certainement bonnes et vraies. ces demi-mariages sont scabreux, pleins de chances ; la plus grande, hélas! dans ces amours, c'est justement d'aimer, de s'attacher indissolublement à quelque personne inférieure d'éducation et dont on sera toujours divorcé d'esprit, qui peut vous aimer trop peu, pour votre malheur, ou trop, pour le l sien. un mot surtout me frappa : « mais qu'arrivera-t-il si elle vous aime ? » c'est en effet le danger. » il n'y avait qu'une femme pour trou-	sensualité	1	1
le_pays	1906-01-02	1	3	PAG_3_TB000087	581	1044	2375	8275	et avant même je feuilleter le livre, on s attend à quelque curieux et élégant effort d'imagination vers un monde moins mes. quin. m. claude far-rè-re, à l'imi:a!ion do son cher maître (entre racine, la bruyère et m. pierre louy-s, l'auteur des civilisés ne trouve que c( des tumultueux, des bou-cnes rondes, dea c).:ces¡;irs, des impuis' sants x) va-t-il reconstituer une civilisation raffinée, où la sensualité sera le seul principe admis, èt réalisera sur ferre, je ne sais 'i -	sensualité	1	1
petitjournal	1906-01-03	1	6	Page1_Block73	1611	787	901	4964	tées entre les dents serrées de la jeune femme et rolande se taisait pour jamais 1 sa mort, survenue au cours de cette syn cope, s'expliquerait d'elle-même et semble rait naturelle et logique ! • se' sentirait-il le courage de faire cela ? certes il avait pu frapper un homme dans un accès de fureur provoqué par mille cau ses extérieures ; mais, froidement, donner la mort à une créature sans défense, à une femme évanouie... à sa femme i... lui, un gentilhomme! < c'eût été si facile ! / la bague était là, luisante et tentatrice. -un frisson le parcourut-de la nuque au talon et dés picotements d'aiguille lui'cha touillèrent les mains. . il lui semblait qu'une force irrésistible le poussait vers la bague. . .. et pourtant un terrible combat se livrait encore en lui... une résistance soudaine de suprêmes scrupules dus sans doutée à un long atavisme d'honneur et de bravoure. ..mais la nécessité était pressante. déjà riolande respirait mieux. • son cœur se soulevait avec moins d'op pression. elle revenait peu à peu & elle. il allait être perdu i elle ou lui ! . .! . mieux valait elle. l'instinct de la conservation l'emporta et dans un brusque vertige, il profita de ce que la duchesse et geneviève s'étaient ab sentées un instant pour saisir la main de rolande. la peau en était froide comme si déjà la mort l'eût glacée. cette frigidité l'impressionna. nerveusement, il fit glisser : lé joyau du doigt de la comtesse. il ouvrit le chaton <l'9p£ile assez facilement versa rapidement	frigidité	1	1
constitutionnel	1906-01-04	1	3	Page1_Block28	111	2409	102	6641	^ . . % . . raffiné, oft îft sensualité sera la spulpria: pic?, il arvivé q'un les alpins en-j où la clôture a été prononcée, ci^e admis, et réalisera guj-' terre, je ne safs	sensualité	1	1
lanterne	1906-01-04	1	3	PAG_00000003_TB000128	319	1018	4528	3572	lorsque chez un ancien syphilitique la vessie devient faible, paresseuse, les érections faibles, c'est l'oeuvre de la syphilis. la paralysie complète des membres inférieurs est rare, ce sont difficultés de mouvements, une lourdeur inexplicable, une gêne avec quelquefois des douleurs dans les jambes.	érections	1	1
siecle	1906-01-04	1	2	Page1_Block12	4630	943	2009	263	dant les candidats choisis occupent lea plus hautes situations de ïà hiérarchie ecclésiastique, et que luti d'entre eux est môme depuis longtemps déjà revêtu de la dignité épiscopate ». ^v.^, le ribnee apostolique regretté do devoie c&ntreair-e, » car, dana t'espçce, ce ne s uni pas lcs~prdtcstatiùns du boa vouloir du saint-siège qui s'elfacenu, mais plutôt celles du bon vtiuloir du gouvernement français, fout d'abord peut-ôri vùîr un respect-du ctroif-qua pape.. .ce refuser mnstitiïttij, canonique, èl un souci d'eviter -' les conlliis dans la repropositicm. de trots gandidats ^ ■ déjà relusés par lé sàinl-teiège t. or c'est précisément ce qu'a fait le gouvernement. dans, une première - pro position. le gouvernement présentait mgr ^... r mgr g... - et m. i'abbô^a... le'salat-sii^e déclarait accepter : mgr c~. pour le premier des gièges épiscopaux en . alrique qui devienitrait. vacdîu le refus jadis.-opposé aux ïipmumtions de k^r îj... et' de m. l afcbé a... fut maintenu, mais pour des mollis d'ordre différent. en opposant un 'refus absolu au choix de m. l'abbé a... — qui d'ailleurs n'occupe pas une situation des plus • hautes dans la- hiérarcliie cectésiaslfque — le'' saint- ' siège fa-isail. comprendre que îvlgr b... était relusé à causq d'une certaine thsuflisane» -pour un diocèse aussi - important que celui de bayonne.et à cause d'un défaut :. de procédure de la part du gouvernement, qui, s écar tant de la tradition toujours observée et londéc sm'*ié' droit, n'a\tiit -pas au préalable demandé' au pape si-' ce : prélat, poilrf ait être ou non aeiié du diocese de- : auquel il est canoniqiiemént attaché.. . . * dès tors il aurait' suflt au gouvernement d'un peu . de bon vouloir - pour trouver ia ; solution évidemment ' indiquée dans fatondon de la candidature-a.- ; aban- ; <ion auquel avait cki. recours l'équité des minisires, qui. * lavaient précédemment proposée. ! ensuite, le gouvernement proposa poiir ajaccio m. ; l'abbé x...,;qui r du tempa-de m. ihiers, avait ûie écarté » par le saint-siège, et dont les, 7» ans ne sont pas de nature a le- recommander'.pour un, diocèse vaste et : montagneux-comme celui de ht corse. un tel sge de- { venait .un tilre de repos anx -fevêques- lorsqu'existaieat s encoi-e tes canonicats de. sainl-oenis. i dernièrement, le gouvernement- français a présenté „ deux can—iats tout à fail' nouveaux. en toute sert : mté, te suint-siège a examiné leurs qualités et leurs ! mérites. le. saint-père . a accepté celui, qu'il a trouvé acceptable, m. l'abbé z..., et, à ses yeux, ni- l'accep tabilité du second, al l'abbé v... qui jusquiv l'an dernier notait que simple vicaire de..., d où il a été ' lire, .à i étonnenienl. de tous-ceux qui le connaissent, pour devenir loul à coup vicaire général «de.... — ni l'acceptabilité ' de mm. a... et x.^, n'ont porté-préju dice à l'acceptabilité de m. z... • - . donc la situatioii des six candidats prouve que l'en» tente eût été possible sur trois d'entre eux, et que si le gouvernement persistait à maintenir la candidature des trois refusés, on serait autorisé &. voir dans cette attitude un. crtras du - droit - de-nomination, et nullement un abus du; droit de refus. personne, en effet, ne peut songer • h exiger ^ comme preuve du respect- du droit de nomination t'aoceptation aveugle de 1a part du pape de- toute- nomination iaile par te gouverne^ ment:.-et celui-ci ne: peut exiger-l'indication spécifique de- lous les motifs- absolus de- refus opposé par le saint-siège, attendu que l'appréciation-de ces motifs, comme des conditions-et des qualités positives et spéci. fiques : requises à l'idonéité canonique des candidats, relève exclusivement de . la . compétence papale^ • cest pourquoi devant l'insistance du gouvernement en faveur «les candidats absolument refusés par.le saint- siège; ee ne sont pas'les protestations de celui-ci. au sujet du droit de nomination qui s'effacent,, mais bien les proleslations du gouvernement- au . sujet du droit de refus. . ■ . ni lé nonce apostolique, ni probablement aucun des anciens mini.stras des cultes ne pourraient partager l'o pinion du riésident du conseil, dr'après laquenc 1& ; 'gouvffl-ncment. irançais aurait « trop, légèrement coït .cédé l'cntenle préalable » ; car il n'est que trop logi que et • loyal de reconnaître pratiquement ■ que f accord des 4eux pouvoirs n'est-pas. moins indispensauie à. . l'application, du concordat,, qu'il ije ta été à sa c.onsli- . tulfoir. '  - ' .-■ - .- (en tout cas, le nonce a le ctroït 'de-rappefer que ' le gouvernement a-plus souvent eu : raison de se fêliez : tel' des- évéques qui avaient été acceptés sans, dimculté ;de ,1a part du saint-siège que de ceux dont la candie ualure avait toïcoïilré quelque opposition'a la non- ;ciature. a hieure- qu'il est-, la'majorité de i'êpiscupat -'français est bien; loin d'êlre «- uniquement préoccu pée d.exercer une aclîon politique contraire à. celle du gouvernement a, ainsi que . le président du conseil isemble le croire. kirn, ce n'est pas de la sorle qu'on ;paul quatilier l'autiide de- l'épiscopat, alors qu'en oc tobre l'j02 7i évêques sur-79 de la métropole.ont signé une adhésion explicité it la iiépubhque et que tous n'ont que le seul firôpos de sauver - la foi et la mo- • raie catholique dans celle chère et illustre nation. . enfin ; « nommer aux évèclies- les plus récemment vacants, avant de pourvoir les plus anciens >• ne serait pas comme je dit ia uole du 2 avril l'j04 « 1111 procé dé contraire à toute logique et à toute' mélhoue ». en effet, il est superflu d'observer que.ee n'est pas contraire à la logique et à la méthode canonique. 11 n'est pas contraire à la logique et à la méthode coa- cordataire, car partout où il existe un concordat,' on considère comme injuste,, lorsquune difficulté surgit ' au sujet d'un diocèse, d'en faire peser les conséquen ces sur tes autres vacants; ce n'est pas contraire à. la logiqûe et à la méthode d'application des traités et- des droil 5 internationaux, car lorsque, par exem pte, une-dilficutté; se présente contre la concession de l'exequatur à tel-ou tel consul d'un etat, on ne refuse et on ne relarde pas l'exequalur aux autres consuls du même etat, au sujet desquels n'existe aucun usotif d'opposition',': .flna-fcment ce n'est pas contraire û la logique et à ta tiiéijrode oôservées en-jaite administra tion civile et militaire, où l'ordre chronologique des: nominations ne suit p&s toujours l'ordre chronologique des vacances.. car c'est avant tout le--principe moral et politique (t'empêcher le mal et de taire le bien dans ia mesure du possible, qui règle l'ordre des nominations le président, du conseil lui-même a paru obéir à ce...; principe lorsqu'il, a proposé les candidats pour nevers. et pour vannes, devenus vacants après bayonne, saint. jean-de-maurienne et ajaccio,.- malgré le désaccord per sistant entre le gouvernement lrançais et le sami-oiège au sujet des candidats pour ces trois derniers diocèses.- • confiant donc dans l'influence tutélaire'dudit principe,,; mgr lorenzelli soumet ces éclaircissements à .m. com bes.; it tient en même temps à lui renouveler les as surances de sa haute considération. - -1 docomesç xnv' . - s. e. le cardinal secrétaire d'elat, 1 m. nisard, ambassadeur de france ; . ■ \ .1' juin 1903. dès que commencèrent à circuler des bruits tou chant une restitution éventuelle de la visite par le président- de la république française au roi d'italie àr rome, le représentant du saintisiège. à paris, ne man qua point, .-coînme, c'était: sèn. devoir,. dïnterroger à . ce propos s. e. m. le ministre des affairés étrangères, lui-exposant les raisons'que lé saintbiege aurait de déplorer un événement de ce genre, ét. les graves con-> séquences qui en seraient dérivées aij détriment des	coït	1	1
supplement_figaro	1906-01-06	1	2	PAG_2_TB000068	319	770	2550	2769	la vénus d'arles occupe dans le monde des formes une place particulière. elle n'a pas la simplicité sévère, le port altier, le dédain superbe de sa sœur aînée de milo elle n'a pas non plus la sensualité délicate, la grâce endormeuse, les raffinements subtils de sa sœur cadette, la vénus de médicis.	sensualité	1	1
supplement_figaro	1906-01-06	1	2	PAG_2_TB000094	675	800	4158	2904	plus humaine que divine, plus femme que déesse, si la vénus d'arles n'atteint pas les nobles formes d'une milo, elle ne', condescend pas non plus aux souplesses', voluptueuses d'une médicis. si le rythme' de ses lignes est moins- sévère, il est chaste cependant et d'un charme sain. c'est la grâce succédant à la majesté, c'est la force lassée, la vigueur vaincue, s'acheminant vers la séduction. oui, il est bien vrai qu'avec la vénus 's d'arles, nous assistons à l'éclosion de ,1a grâce, moment unique, éphémère, car ^demain,' -les lignes se feront déjà plus.. flexueuses, le marbre se fera' plus chaiiy ;et bientôt; avec lysippe, le geste lui-' même sollicitera l'étreinte.	voluptueuses	1	1
temps	1906-01-07	1	3	Page1_Block2	7650	947	117	138	— tu sais... ajouta-t-il sur un ton sérieux; tandis qu’oli cueillait du fenouil sauvage, je finirai bien par en trouver un, et alors... — fît alors? donianda-t-ellc, ur peu moqueuse, en levant des yeux qui, au reflet du paysage, paraissaient verts. , . ■■ , — alors, je m’en irai très loin; et situ veux m'accompagner, je t’emmènerai sur le continent. je le connais tien, moi, le continent, car il n’y a pas longtemps quo j’ai fini mon service militaire. je suis allô à rome, puis en calabre, dans d’autres pays. là-bas, tout est beau... si tu m’accompagnes... : oii se mit à rire doucement, flattée et heureuse, quoique un peu ironique... 011 aimait ce jeune homme pour ce qu’il lui représentait, pour les choses et pour les contrées merveilleuses qu’il avait vnes, pour celte rome d’où il revenait, pour le riche maître qu’il servait, pour les projets fantastiques dont il peuplait l’avenir;. et lui, il aimait oli parce qu’elle était belle et ardente. je ne crois pas qu’oli soit de la race des les- trygons, ni qu’elle ait quelque lien de parentage —étant si fine et si svelte — avec cette « forte fille d’antipliatôs » que les compagnons d’ulysse virent descendre à la fontaine, et dont la beauté monumentale fit peur à ces marins aventureux. elle serait plutôt de la lignée des pâtres virgiliens que l’exaltation amoureuse faisait chanter, parmi du troëne et du cytise, en couplets alternatifs... ...amant~auema camenæ le grand’père d’oli élait.un poète, un-improvisateur lyrique et pastoral, comme damète et ménalque: incipe, damæta ; tu deinde sequere, menalca; . aucrnis dicetii... . ■ en sardaigne, les bergers accompagnent encore le chant du soliste par les arpèges de la guitare à cordes de métal et par les modulations de la flûte à trois ou quatre roseaux, connue sous le nom de launedda. au temps de virgile ou de théocrite, oli se fût appelée peut-être amaryllis ou galatée. ce soir-là, tandis quo la jeune fille marquait les fleurs de la saint-jean : —• oli ! fit la voix d’anania... . elle tressaillit, .s’avança avec précaution, tomba entre les bras du jeune homme. ils s’assirent sur l’herbe encore chaude, à côté d’une botte de pouliot et de laurier sauvage qui exhalait un pénétrant par- fum... . . — si je découvre le trésor, viendras-tu avec moi? demandât—il, tremblant. viendras-tu, dis, ma fleur? il faut que jo le découvre tout do suite : je ne puis vivre loin de toi. hélas! quand je regarde ma femme, je sens une envie de mourir ; et avec toi, au contraire, je voudrais vivre mille années* chère fleur ! : oli l’écoutait, et elle tremblait aussi. autour d’eux régnait un profond silence ; les étoiles scintillaient, de plus en plus perlées, tels des yeux souriants d’amour ; et de plus en- plus doux, les parfums des herbes aromatiques flottaient dans l’air. ma femme trépassera bientôt, répétait anania. qu’est-co que les vieux font sur ja terre ? dans un an peut-être nous serons mariés. — saint jean le veuille! soupira oli* mais il ne faut désirer la mort de personne... et maintenant, laisse-moi partir. — oh! reste encore un peu! supplia-t-il d’une voix câline. pourquoi veux-tu partir si vite ? que ferai-je sans toi ? mais elle se leva, toute vibrante, et dit : — nous nous reverrons demain matin, sans doute : car je cueillerai les herbes avant le lever du soleil. je te ferai une amulette contre les tentations... il no pensait guère aux tentations, lui. il s’agenouilla, enlaça do ses deux bras la jeune fille et se mit à gémir : . — non, ne t’on va pasl non, ne t’en va pas, ma fleuri reste encore un peu, mon agnelet! tu es ma vie. vois : je .baise la terro où tes pieds se sont posés. resté encore un peu! autrement, je vais mourir!' il gémissait et tremblait, et sa voix attendrissait oli jusqu’aux larmes. ello resta. en général,les poètes idylliques s’en tiennent là. théoçritc prépare pour ses bergers et pour ses bergères « des lits épais do lentisque odorant et do pampres fraîchement coupés »; mais il ne s’inquiète pas des conséquences où peuvent aboutir les amours champêtres de baltos et de bombyca. virgile, que l’empereur auguste avait chargé de prêcher aux italiens le « retour à la terre », nous laisse incertains sur le point de.savoir si les noces rustiques de tityre et d’àmaryllis, d’egon et de nééra, de corydon et de üalalée, do ménalque et de phyllis, de mop- sus et de nisa ont contribué à la repopulation de l’italie. chez nous enfin, il n’est jamais question-de choses pareilles dans les conversations sentimentales d’as.trée et de céladon, de diane et de sylvandre, de carite et de florestan, de bélinde et de polidor, d’estelle et de némorin. un lettré délicat et copieusement informé, m. jules marsan, a pu ces jours-ci, dans un beau livre sur la pastorale dramatique en france , consacrer 524 pages à plus de 150 dialogues de bergers galants et de gentilles pastourelles, sans avoir à enregistrer la naissance du moindre petit pastoureau. et molière apparemment fit preuve d’une grande audace lorsqu’il osa mettre sur la scène sa jeune et raisonnable henriette, expliquant à des «précieuses», férues de yastrée, l'idée qu’elle se fait du mariage:'. les suites de ce mot, quand jo les envisage,' me font voir un mari, des enfants, un ménage... le père d’oli est un cantonnier sérieux, qui n’admet pas l’union libre, et qui n’aime point que les enfants naissent hors des cadres réguliers du mariage. cet homme n’est point sensible à la poésie agreste des églogues en plein air; et il met sa fille à la porte sitôt qu’il s’aperçoit qu’elle' a « fauté ». ces sortes de scènes sont habituellement narrées, dans les romans réalistes, avec un étalage de détails eboquants. rappelez-vous les malheurs de germinie lacerteux, et pot-bouille et germinal et là terre... ici, l’on sent que c’est une main de femme qui a retracé les aventures d’oli, lorsque, chassée du logis familial etpour- suivie par les malédictions paternelles, la fugitive, dans le maquis, frissonne au souffle glacé du vent d’automne et pleure sous lapluie froide qui pénètre ses vêtements. c’est aussi un cœur de femme qui a compris le cœur d’olf, lorsque cette pauvre fille, réfugiée dans un village de la haute -montagne, chez ta veuve d’un bandito récemment tué dans une expédition nocturne, songe à ses deux petits frères et aussi à son { )ère, tous trois seuls, là-bas, dans la maison riste. mme grazia deledda sait écrire pour ceux qui pleurent. l’auteur de cendres pense, avec raison, que toute littérature qui est faite exclusivement pour les gens heureux n’a pas d’avenir: oli sentit son cœur so glacer. ab ! quelle tristesse immense! dehors la nuit tombait ; il faisait froid; le vent grondait avec un fracas de mer en tempête. a-la lueur fauve du feu, la veuve filait en ruminant ses souvenirs ; et oli, accroupie par terre, se rappelait la nuit chaude et voluptueuse do la saint-jean, le parfum du laurier, la lumière des étoiles souriantes... la rafale battait furieusement la porte, comme un monstre qui aurait couru çà et là dans la nuit... elle pensa à ses petits frères et elle pleura... l’enfànt de cette malheureuse naquit dans la saison où les aubépines sont en fleur et où les oiseaux, en quête d'amour et d’aventure, célèbrent la joie du renouveau. mais c’est une triste nativité que celle des pauvres petits dont lè nom, sur les registres de l’état civil, s’accompagne de cette mention: « père inconnu. » le fils d’oli est, lui aussi, un « intrus » dans la vie. quelle sera sa destinée ? s’il dévient — comme c’est l’hypothèse la plus vraisemblable — un simple pâtre des hautes vallées et des sommets escarpés du gennar- gentu, « aux cimes claires et aux profils d’argent », débusquant les mouflons de roche en roche, dénichant les levrauts blottis à l'abri des jujubiers et des myrtes, chassant les renards, les chats sauvages, les martres, et regardant tournoyer le vol formidable des vautours et des aigles, très haut dans l’azur profond des jours d’été, au-dessus des régions moyennes où s’effarent les faucons, les éperviers et les étourneaux. il portera les vêtements de ses ancêtres: la mastruca de laine bourrue, le saccu, pareil au sagum des soldats romains, le caban de bure et lé bonnet phrygien ; il dansera le pas rythmé du ballo tondo dans les fêtes villageoises où résonnent les coups sourds des tambourins et où les montagnards mordent à belles dents à même les miches d’un pain très dur, fait avec les glands des forêts de chênes... il connaîtra tous les nouraghes de la sardaigne: le nouraghe des trois-routes, le nouraghe du marchand, et celui qu’on appelle, à cause de sa forme, le nid-de-corbeau. nous aurons ainsi une étude pittoresque sur les paysages et sur les coutumes de la sardaigne. nous n’aurons pas, à proprement parler, un roman. ' or, mme grazia deledda a voulu écrire un roman. - supposez donc qu’un jour oli descende au bourg de nuoco où habite je père de son enfant:	voluptueuse	1	1
