work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
liberte	1904-01-01	1	1	PAG_1_TB000033	449	1040	276	4425	? derne ne le laissait pas insensible ; des raffinements de sensualité ; une curiosité intelligente et amusée ; une érudition sans pédanterie qu'il n'étalait pas, qu'on sentait, qu'on devinait, comme une forte armature sur laquelle reposait son ?uvre, à un mot négligemment jeté, à une comparaison brève, à une citation tou-jours à sa place.	sensualité	1	1
petitparisien	1904-01-01	1	1	P1_TB00021	1949	769	1650	3207	l'importante promotion milita are qui vient d'avoir lieu entraînera des mut, riions dans le haut commandement, u faul d.mc s'attendre à lire des ordres du jour a,; iresfés aux troupes par des généraux,' coït qu us'enwnt. en fonctions, soit qu'ils en sot -tènt. certains de ces documents ont paru diéjà, et ils sont absolument corrects ; mois on peut se demander, sans faire applicati on à aucun fait récent ou particulier, si cet usage n'est pas contraire à l'esprit de l'armée et aux règles gouvernementales. pourquoi un officier général a-i-ij qualité pour adresser des sortes de proclamation, alors qu'aucun fonctionnaire, môme parmi les plus élevés, ne serait autorisé à le faire ? un ordre du jour devrait se borner à dire qu'un général prend ou quitte je commandement. il n'y a aucune raison pour y ajouter des considérations personnelles, des opinions individuelles, ni môme des conseils ou des remerciements. cet usage est surtout fâcheux quand un officier général quitte l'armée active et en profite pour épancher son cœur, en parlant politique, ainsi qu'on a eu à le déplorer parfois. sous la restauration, une circulaire ministérielle avait interdit aux généraux de faire des ordres du jour parlant de choses étrangères à l'aimée. gomme cela arrive souvent, l'oubli s'est fait avec le temps snr cette sage mesure. il serait à souhaiter qu'on y revint. l'armée est la grande muette, suivant une forte expression qui l'honore. les chefs militaires doivent donc être les pre'miers à donner l'exemple du silence, an lieu fie se livrer à des expansions écrites qui ne i sont motivées par aucun événement un ordre du jour militaire devrait se rapporter uniquement à un fait militaire, et non à un incident privé, comme le départ ou l'arrivée d'un générai gela est si vrai, que les véritables tommes de guerre n'ont jamais cru utile de raconter aux troupes leurs affaires personnelles. annoncer simplement, sans phrases, que l'on prend ou que l'on quitte le commandement, voilà l'ordre du jour d'un vrai soldat	coït	1	1
echodeparis	1904-01-02	1	4	Page1_Block21	1209	796	1710	5772	chroniquehippique l'élevage français jugé par m.grabensée, directeur du haras de celle et envoyé spécial de s. fil. l'empereur d'alle magne, l'an dernier, m. .oêtken fut eïivôyé par; guillaiïûie ii dans le nord die la france et en normandie, poiir sé rendre compte de l'état de-notre élevage. son rapport fit beaucoup de bruit en ' allemagne et incita, l'empereur à diriger vers notre sud-ouest une mission officielle. je. viens d© traduire le rapport de son chef ; iî'.est intéressant 'à plus d'un titre. m. grabensée visita le ha-' ras et la jumenterie de pompadour, les ha ras de tarbes, pau, saintes, rochefoït, liboutne, le pin et saumur, ainsi que plu sieurs centres d'éievage, d'entraînemient particuliers, et les dépôts de remontes ex ploitant la région du sud-ouest. m. grabensée a fait connaissance avec notre race de pur-sang et de demi-sang an glo-arabes, et il ne cache pas, pour, elle, sa : très grande admiration. tout d'abord, il reconnaît aux chevaux du midi un modelé excellent et des allures extrêmement brillantes, avec un puissant engagement de l'arrière-main. ces allures- là, dit-il, nos trakehnev ne les coït pas. comme défauts,..il.-constate-.des aplombs	coït	1	1
gil_blas	1904-01-02	1	2	PAG_00000002_TB000013	524	1194	374	1902	alors luché baissa la tête et se tut. l'origine effroyablement sordicte de sa nouvelle fortune lui était révélée. c'était l'ignominie. les austères luché-pringé, les luché-pringé de redit de nantes, venaient de s'enrichir par i mconduito de leur bonne ! et les amis qui étaient restés insensibles à une détresse recommandable s'émouvaient à l'ceilladt- , d'une petite servante leur apportant la sollicitation qu'auparavant ils repoussaient! le libertinage les rendait meilleurs!	libertinage	1	1
gaulois	1904-01-04	1	3	P3_TB00017	1925	903	5023	4157	si le public d'hier, au châtelet, était moins considérable qu'à l'ordinaire pour entendre roméo et juliette , de berlioz audition continuant la série patronnée par mme la comtesse greflulhe en revanche, il était enthousiaste, vibrant, satisfait de tout, acclamant l'œuvre et les interprètes, bissant frénétiquement les morceaux à effet. de roméo et juliette, comme pour 1 enfance du christ, ce sont les pages intermédiaires entre le prologue et la deuxième partie qui me paraissent les plus profondes, les plus musicales, les plus inspirées. ce sont celles que nous avons fréquemment entendues dans les concerts, et tout récemment au concert lamoureux : roméo seul, tristesse, fêle chez les capulets, scène d'amour, la reine mab. les phrases désolées du début sont d'une mélancolie délicieuse; la fête, bruyante, rutilante, d'un éclat un peu gros et d'une truculence un peu forcée, mais le souffle, la conviction du compositeur, son don prodigieux de mouvement font tout' oublier ; la scène d'amour est une des meilleures inspirations du maître. m. colonne l'a fort bien dirigé: «il communique, disait-on derrière moi, à ses instrumentes une ardeur étonnante. » c'est ainsi qu'on oublie ce que les récits de violoncelle ont d'un peu traînant, la vulgarité de certains contours mélodiques (la grande phrase à douze-huit des violons en particulier). il ne reste que l'impression de tendresse passionnée, d'élans tumultueux, de langueur voluptueuse et haletante, d'exquise hésitation. je sais bien qu'il ya le chœur des jeunes gens dans la coulisse... n'en parlons pas. en résumé, l'exécution a été excellente. le prologue et la deuxième partie, moins par* faits assurément, renferment pourtant des passages intéressants bien supérieurs à la première et à la troisième partie de yenfance du christ. dans le prologue, le combat est court, mais mouvementé avec le rythme persistant des altos ; le grand récit des cuivres a de la noblesse, mais pour berlioz il devait y avoir là un effet qui ne nous saisit guère. mme auguez de montalant a rarement mieux chanté qu'hier les deux strophes des soprani (la première accompagnée par les harpes, la deuxième par les harpes et les violoncelles).	voluptueuse	1	1
presse	1904-01-04	1	3	Page1_Block22	790	788	3388	941	lectures les petits quarts cl heure amoureux d, ex trême-orient, par jean d'estray (éditions delà hernie libre). le livre du moment. en un stvle sobre et sim ple. un peu pessimiste peut-etre. l'auteur raconte quelques aventures: amoureuses de rexti-ême- âsie, non point de ces aventures donjuanesques auxquelles les explorateurs en, chambre nous ont habitué, mais «o très vivants et de très vécus incidents de route qui pourraient être les vôtres ou les miens.. - . • les fleuves troubles, les bosquets de bambous et de'palmiers, les petites demeures-coloniales, sous le soleil torride ou dans les nuits étoilées apparaissent comme cadre aux danseuses cam bodgiennes, aux congais annamites et même, aux petites mousmes gracieuses et maniérées. ' jean d'estray a tait uno évocation heureuse de notre colonie lointaine; il a su décrire les amours des étranges filles ambrees. sans qu'il se dégage de son volume: autre chose qu'une sensualité un peu mélancolique mais très -douce, comme em preinte des parfums capiteux des grandes fleurs île la-bas. — a. s.	sensualité	1	1
temps	1904-01-05	1	3	Page1_Block42	1673	926	2148	6264	l’assassin lève le poignard sur. elle, hélion l’abat d’un coup de sa terrible épée. il a tué son frère. fou de désespoir, il court mourir dans l’arène où rugissent les fauves. et messaline qui se précipite pour l’arrêter est retenue par les doigts d’harès expirant, noués autour de sa robe. insatiable, elle ira à d’autres amours encore et à d’autres désastres. cela fait une pièce un peu trop grosse, un peu trop sommaire, et dont l’action est liée par des ficelles un peu trop vulgairement mélodramatiques : les frères rivaux sans le savoir; hélion aimant l’impératrice sans la connaître; messaline jetant ses amants à la. rivière, jeu renouvelé de la tour de nesle (déjà); hélion tuant harès sans l’avoir reconnu (ce gladiateur aveugle ne connaît et ne reconnaît personne). il y a des maladresses ; la situation principale , l’apparition. dtiarès . entre hélion et messaline, se répète deux fois : d’abord dans la maison secrète, puis dans la loge impériale. pourquoi cette répétition? pourquoi ce plongeon un peu comique et ce trépas manqué? il y a des détails de style assez divertissants : hélion « étranglant les lions d’une seule main » ; et encore hélion et messaline, cette brute et cette louve, se joignant au fond d’un repaire d’amour, et s’attardant à parler « des chants que l'on chante aux gazelles » dans le pays natal d’hélion. ce n’est, en somme, qu’un livret d’opéra : on pouvait attendre mieux. mais ce livret n’est pas dépourvu de mouvement ; le caractère de messaline y est traduit avec quelque force; et la musique y peut trouver son emploi... m. isidore de lara n’a donc pas eu tort de mettre messaline en musique ; et il l’a mise en musique de son mieux. on voit dans toute sa partition un effort direct pour exprimer l’ardente sensualité de l’impé- xatrice et celle de la rome impériale, pour peindre un tableau de mollesse et d’opulence, pour montrer un être de passion et de fatalité. il a	sensualité	1	1
petitparisien	1904-01-06	1	3	P3_TB00043	4552	793	3259	146	deux ans. et dont la famille habite en effet rue saint-charles. roubeaud, qui depuis vingt-six ans est interné à l'hospice de bicêtre, section des aliénés, s'était évadé il y a quelques jours et était venu rôder autour de la demeure de ses parents, dont le coït oissariat n'estdistant que de qnelr, es mètre •• le magistrat l'a fait immédiatement reconduire à ricêfre. le vol à t'esbroufe des inspecteurs de la sûrelé, de service place saint-michei, ont arrêté hier soir, à huit heures et demie, devant la station des omnibus, le nommé michel-sigismond rakokarlski, âgé de vingt-sept ans, sujet polonais, au moment où, profitant d'une bousculade qu'il avait provoquée, il venait de soustraire dans la poche dan passant un portefeuille 1 contenant 1,500 francs en billets de banque. amené devant m. hamard, chef de la sûreté, il a prétendu qu'il était homme de lettres et qu'il possédait de grands biens en russie. en réalité, rakokarlski est un vulgaire escroc, sans domicile lise et n'exerçant aucune profession avouable. il a été écroué au dépôt on escroc un représentant de commerce, louis barthélémy, âgé de quarante ans, demeurant rue des petites-ecuries, a été arrêté hier soir sous l'inculpation d'abus de confiance. barthélémy avait réussi, en effet, à détourner pour une dizaine de mille francs de marchandises à mm. legrand et c lo , marchands de vins en gros, dont les bureaux sont situés 15, rue de chaligny. arrestation d'un déserteur das agents de la sûreté ont procédé, filer soir, à l'arrestation d'un déserteur, louis chicot, âgé de vingt-cinq ans, au moment ofi il rentrait à son domicile} rue d'héliopolis. , ' • chicot, qui était en garnison au 7 a régiment du génie, à avignon, avait déjà été condamné une première fois à six mois de prison par le conseil de guerre de grenoble pour avoir déserté son corps. victimes du feu une institutrice de la ville de paris, mme berlhe roch, âgée de vingt-cinq ans, et demeurant rue gambey, s'habillait avant-hier matin dans sa chambre. au cours de ses allées et venues, alors qu'elle était presque entièrement prête, la jeune femme passa si près de sa lampe, que son manteau s'enflamma. aussitôt perdant la tête, elle se mit à courir à travers son appartement, appelant au secours et activant par la rapidité de sâ course, les flammes qui l'environnaient. quand des voisins attirés- par ses cris intervinrent et la secoururent, la malheureuse était déjà grièvement brûlée en diverses-parties du corps. transportée immédiatement à l'hôpital saint-loulfi, elle y est morte hier matin, malgré tous les soins qui lui ont été prodigués. au moment où la pauvre femme succombait à ses horribles brûlures, on amenait au même hôpital un jeune ouvrier qui venait d'être victime, lui aussi, dun grave accident analogue. travaillant chez mt lassoujatie, mécanicien. établi 71, rue saint-maur, un ouvrier chauffeur, âgé de vingt-six ans et demeurant 236, rue des pyrénées, m. marins combes, était occupé, hier matin, à remplir son foyer de charbon. soudain une formidable poussée de flammes se produisit hors! du foyer et le malheureux, atteint au visage et à la poitrine, fut très grièvement brûlé. un emule de jean hiroux agissaa±.#ivvertu djtm-mandat du.parquet. de pithiviers, le service de la sûreté a arrêté hier soin à quatre heures, le nommé henri- eugène lenguille, né à bouzonvillè-au-bôis (loiret), le 29 aoûttb63. cet individu était recherché depuis longtemps déià pour de nombreux vols comnrs dans le département dont il est originaire, et principalement dans les églises rî'àseoax, de bouzonville, de lâhas, de manehecourt, de boynes, etc. lenguillé est, en outre, soupçonné d'avoir, dans la nuit du 12 au 13 octobre dernier, commis un assassinat suivi de vol sur la personne d'un rentier octogénaire, ivl. augfiète lege.ais propriétaire à nibelle (loiret). lenguille, qui a subi onze condamnations,, a été envoyé un dépôt en attendant son transfert à pithiviem sous les roues d'un tramway un cycliste monté sur un tri-porteur, m. françois dureuil, âgé de trente-trois ans, demeurant -16, rue dé chabrol, suivait hier matin l'avenue niel lorsque, à l'angle de la rue fourcroy, il voulut passer avant untramway champ-dè-mars-place péreire.malheureusement, une des roues de son véhicule dérapa et l'infortuné fut projeté sous les roues du tramway. le wattman serra aussitôt les freins, mais l'arrêt ne fut pas instantané, et m. françois dureuil fut traîné sur une longueur d'environ 15 mètres. relevé dans un état pitoyable par le mécanicien et des agents, le cycliste, dont les blessures sont très graves, a été transporté à l'hôpital reaujon. les pompiers de l'avenue niel, accourus avec le matériel ordinaire, n'ont pas eu à 1 intervenir.	coït	1	1
radical	1904-01-06	1	3	PAG_00000003_TB000316	783	1014	4644	8293	ce singulier personnage prenait plaisir à remplir sa charge. il l'exerçait passionnément, pour les jouissances qu'elle lui donnait plus encore que pour les bénéfices considérables qu'il en tirait. marguerite ne pouvait se passer de lui, qui n'eût pu vivre loin d'elle. plus marguerite se mettait en péril, et plus frezziiii étaitbeureux. il admirait son, audace, ses ruses, et servait ses plaisirs. pour la joie qu'un libertin vieilli trouve encore dans le libertinage d'autrui, parce qu'il est satisfait de voir de plus jeunes que lui accomplir des prouesses dont il esi désormais, iuc&h&le. on eût dit qu'a	libertinage	1	1
lanterne	1904-01-07	2	3	PAG_00000003_TB000170	769	1033	3580	7405	des journaux la clichèrent humoristefin-de-siècle ; elle se cristallisa datns le momentané et l'artificiel de cette forme d'art qu'elle mettait à la mode et dont s'émoustilla le blasement de la salacitô parisienne. c'était, additionnée d'un condiment de blague, épicée d'un léger câïenne, la dose émotionnelle qui, sur l'émoussement du caprice d'u'n vieux public, opère comme de stimulantes cantharides, ceitte nuance) de libertinage sen timentai qui éréthise les satiétés d'un peu de la passion des vieillards pour les filles doucement pleurantes sous les épreintes de leur ctésir.	libertinage	1	1
