work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
france_litteraire	1834-01-01	3	56	56	NA	NA	NA	NA	des élég1aques latins 51 le plus tendre des poètes descriptifs a si peu de larmes dans le coeur que c est à peine s il en mouille les pages écrites du pont ovide pourtant a fait des élégies sur ses amours de tous ces poètes erotiques et plaintifs le plus véritablement amoureux comme le plus véritablement affligé dut être tibulle  d où je ne veux pas conclure que tibulle n ait jamais poussé des soupirs empruntés à son imagination  loin de là je suis même convaincu contrairement à l avis de ses commentateurs et de son dernier traducteur m valamont que le plus souvent cet amant de quatre prétendues maîtresses versifia des peines qu il n éprouvait point la préface et les notes de m valamont serviront ellesmêmes de texte à nos scholies premièrement il s agit de rechercher s il est vrai comme l assure m valamont après mille autres qu horace ait eu le dessein d appliquer à tibulle ces vers  albi ne doteas plus nimio inemor immitis glyceroe etc  albius ne t afflige pas plus longtemps au souvenir de la cruelle glycère  nous n hésitons pas à nous prononcer pour la négative parlà sans doute nous enlevons à tibulle son prénom d albius dont l authenticité n est établie que sur quelques passages d horace mais la vérité nous est plus chère qu un prénom certes horace ne veut pas désigner tibulle  et voici une de nos raisons  c est que tibulle ne nomme glycère dans aucune de ses élégies il semble tout d abord que cette raison n en est pas une  car on nous objectera le soin que mettaient les poètes à déguiser le nom de leurs amantes properce adressant âcynthie les vers que lui inspirera 4	erotiques	1	1
france_litteraire	1834-01-01	3	142	142	NA	NA	NA	NA	et héloïse 137 ïipnes rimées qui sont encore inférieures à l original  les religieuses du paraclet honorèrent dignement pendant plusieurs siècles la mémoire de leur savante fondatrice en célébrant tous lés ans le jour de la pentecôte l office divin dans la langue grecque dont héloïse avait donné le goût à ses compagnes qui en transmirent l enseignement 2 or dans aucun des nombreux monastères d hommes qui couvraient alors la france si ce n est à saintdenis cet exemple n eût pu être imité xxii j ai fait connaître tout ce qui nous reste d héloïse c estàdire trois longues lettres àabélard deux lettres à pierrelevénérable les quarantedeux problèmes théologicophilosophiques et les constitutions du paraclet les deux premières lettres à abélard offrent le tableau le plus énergique de ce que l amour peut avoir d empire et d égarement dans la solitude  la troisième lettre est un savant traité sur la vie monastique les poésies latines d héloïse ne sont pas venues jusqu à nous il ne reste rien des nombreuses poésies erotiques qu abélard écrivit en vers français et qui étaient chantées en diverses contrées comme luimême nous l apprend dans la relation de sa vie et comme héloïse le rappelle dans ses lettres quelques auteurs ont voulu attribuer à abélard le facygit facygit savante abbesse héloïse est son nom  de ce lieu d oraison lafondatrice et la maîtresse etc aubcrt le mire  de scriptoribus eccksiasticis page 165	erotiques	1	1
france_litteraire	1834-01-01	3	210	210	NA	NA	NA	NA	française 205  bleau tous ses petits neveux en amours et complètement nus ce qui va sans dire avec des bandeaux des flambeaux  des carquois des ailes enfin tout le surplus de leur attirail mythologique et de leurs âffiquets erotiques  mais comme il n eût pas été juste ni bienséant de représenter des enfans de la maison de noailles comme des divinités vulgaires des amours du peuple ou des cupidons bourgeois on leur avait mis le plastron de malte sur la poitrine entre cuir et chair afin de montrer qu ils étaient nés grandcroix de l ordre on voyait écrit sur un exergue d architecture au fond du tableau  que la mère de tous ces amours était une vénus et qu elle était la dernière de la maison d arpajon il y avait encore un de ces cupidons grands baillis de malte qui portait à la pointe de sa flèche ou son trait vainqueur une banderolle où on avait inscrit les initiales de la devise de l ordre f e r t fortiiudo ejus rhodum tenuit leur valeur a sauvé rhodes je ne sache pas qu on ait jamais vu rien de plus hétéroclite et tous les noailles en riaient à se tenir les côtés  en lisant cette histoire ne croiton pas voir ces tableaux de forme ronde qui ont traversé toutes les révolutions pour décorer les boutiques de bricàbrac de leurs festons roses de leurs allégories à la dorât quant à ces détails véritable mosaïque du temps passé incrustée dans ce livre on peut dire que tout décousus qu ils paraissent se présenter ils forment un ensemble complet ici c est le jansénisme qui trahit sa ridicule mission dans les miracles du diacre paris et les contorsions de ses disciples énergumènes là c est la figure du duc de richelieu qui représente l élégance du vice au xvme siècle et celle de sa fille la charmante comtesse d egmont qui au milieu de la corruption de son époque retrouve le secret des amours pures déjà dans le premier volume paraît la future comtesse de genlis déjà nous nous acheminons vers le règne de louis xvi vers de nouvelles moeurs qu on a trop confondues avec celles du règne précédent et qui en ont porté la peine nous verrons bientôt la	erotiques	1	1
france_litteraire	1834-01-01	3	306	306	NA	NA	NA	NA	des croyances religieuses 391 ou danse une mohani maia oufausse beauté  qui trouble fascine égare qui énerve les corps et gangrène les âmes fantastiques et basées sur fhypothèse ces doctrines sont hautes et pures  on ne peut le nier mais se traduisentelles nécessairement en morale pratique  non  et en aucun temps la spéculation ascétique n a été apte à populariser la vertu unexcès parmi desmasses n amène que des excès d un spiritualisme ambitieux l âme  dé7 pourvue de lest tombe perpétuellement dans la fange d un sensualisme éhonté et même se trouve toute dis  posée aux théoriesmatérialistes les plus grossières aussi cette inde  qui ne croit pas à la réalité de l univers  se prosterne devant les lasciveseffigiesdes organes sexuels  le lingam et l ioni l emportent peutêtre sur tous les dieux et réabsorbent tous les dieux _siva parvati affectionnent les formes du lingam et de l ioni  le mérou colonne et axe du monde  est uu énorme lingam surgissant des profondeurs de l ioni  le kalpavrichcha primitif sur sa plateforme  d or encore le lingamdémiurge implanté dans itoniréceptivité  la plus haute expression de dieu irrévélé  c est brahmmaia  c est arddhanati l hermaphrodite en d autres termes c est lingamioni  et dieu révélé c est l un ou l autre selon qu on donne la préférence à l esprit ou à la matière au principe actif au à la passiveté  mais plus souvent la passivité l emporte et au nombre des noms les plus saints de l être qui est se lit celui d hiraniagharba utérus d or la clef de ces divergences  c est qu au fond ces conceptions appartiennent à une autre croyance que celle	sexuels	1	1
france_litteraire	1834-01-01	3	426	426	NA	NA	NA	NA	étrangère 421 roelierinanimé nous irépéter notre  propre parole c èsfaà qitoiu est pas même bon ce peuple timide peuton le mieux peindre que par cesmots  ltanglais aime la liberté comme safémme le français comme sa fiancée et l allemand comme sagrand mèrei moi seul aitenu ce langage dans ce tempscivet heine m a répondu  heine appartient à l école des radicaux allemands avec campe menzel le directeur du mo rgenbladt et surtout borne génie indomptable au coeur  deifeu et qui brûlele papier sur lequel il écrit heine prend la chose moins au sérieux que le fougueux borne il est moins positifimoins clair moins catégorique mais il est impossible d avoir plus de talent pour la charge et la caricature 1 élèvetde voltaire et de la philosophie individualiste dit xvnie siècle il combine avec cette influence étrangère le caractère national il enveloppe des formes tour à tour plastiques et vaporeuses du panthéisme le sarcasme acéré  le raisonnement droit et profondément social du novateur français 11 y a quelque  peu de lourdeur dans ses allures  ses plaisanteries sont  sou vent de mauvais  goût y ses scènes erotiques sondpassablement repoussantes mais dans d autres occasions il répàndapleines mains la poésiela gaîté le ridicule  fi igt i3w_s    gt îlereisebilder n est autrechose qu une suite de croquis depaysages 1 dé petitstableaux de genres visant à la bouffonnerie et à l espritisemés d observations très fines et très drôles quelestgtlepays que le caustique voyageur a choisi pour thème à ses critiques c est l italie la grave et imposante italie sans épargner cependant lorsque l occasion s en iprésente  ni la nouvelle athènes berlin où les grosses sottises ontseules ledroit d être imprimées ni l angleterre qiiiiedvahitl italie on ne peut plus se figurer un citronnier d italie saris une anglaise qui en respire le parfum et ces pâles figures italiennes avec le blanc des yeux souffrant et leurs bouches maladivement tendres quel indéfinissable air de distinction elles ont auprès de ces visages britanniques gourmés avec leur santé trivialement rouge	erotiques	1	1
france_litteraire	1834-01-01	3	464	464	NA	NA	NA	NA	chronique 459 nèment à un hohiiête homme d être sans morale sans pudeur et de signer un recueil qui contient dès attïiaësdévergdnâé s qu aton dit pour justifier toutes ces calomnies d abord on âopposé au directeur du journal l àbsënëe de l auteur  il né se plaint pas il se trouvé donc bien jugé  vous ne devez pas vous montrer plus difficile que lui  sans doute m gautier avait droit dé se trouver offensé et dé demander justice  il m a même consulté sur ce qu il devait faire  et voici le résumé dé notte conférence   l article du constitutionnel contientune critique grossière et ùhè insulte l auteur doit dédaigner une telle critique  l homme comme il faut méprise le lâche qui pour insulter se cache sous une initiale  il y i il est vrai un gérant réspb nsàblë mais c est là une fiction légale on ne cherche pas querellé à une fiction laissons donc l affaire se vider de journal à journal   lès images que vous avez représentées gt ajoutëton  sont celles de iuéùrs honteuses  leur vérité leur crudité blesse la pudeur etdepuis quand la littérature s ihtërditéllë là peinture des vices et des crimëë  son objet presque unique h és til pas au contraire de reproduire les faiblesses et lés forfaits des hommes  le cid  les hordc és phèdre c est là fuièùr du duel l amour incestueux le fratricide le menteur l avâré le misanthrope en disent assez par leur titre corneille racine molière comme villon provoquentils ainsi à l imitation du mal loin de là ils en éloignent en faisant saillir ses difformités en montrant quels sont ses fruits funestes la pudeur ditesvous ëst blessée par la fidélité des peintures de villon et les retouchés de m gautier  il ne fàiit jamaisprésenter de telles images là récrimination me serait bien facile car le constitutionnel a cité nos citations  il y aurait donc deux coupables  l accusateur et l accusé  nous n emploierons pas ce moyen b ànâl car nous avdris fait chose licite  l art et là science ont leur privilège  tout ce qu ils adoptent devient chaste  pàrêèqué tout ce dont ils s occupent devient l ôbjètd études sérieuses et non pas une bc càsibn de sensualité    on ne sait en vérité où meméràit une pareille pruderie  il faudrait mettre leféu à toutes les bibliothèques faire dés gros sbusv ou des cloches avec les bronzés et des mortiers d apothieàirè dë tous les marbrés de l antiquité il faudrait supprimer bit mutiler presque toutes les pièces de molière ètèr à voltaire ses plus beaux titrés à là gloire  qui d ôhë à j âmais eu l idée qu amphitryon fût immoral  quels cris îerkïtlé constitutionnel si l on supprimait tartufè i et cette fois il aurait raison  qu y a til cependant de plu s h âïdi que là scène de la tabletoute la littérature du moyenâgé doit être interdite  30	sensualité	1	1
france_litteraire	1834-01-01	5	149	149	NA	NA	NA	NA	et hel01se 147 conjure par le dieu auquel tu t es donné 1 je te conjure d apporter à mon amour quelque consolation par ta présence pu par tes lettres afin que je puisse aiusi réjouie par toi 2 vaquer avec plus de zèle au service divin 3 jadis quand tu recherchais les voluptés temporelles tu m adressais de fréquentes lettres tu mettais dans toutes les bouches le nom d héloïse par le grand nombre de tes chansons alors mon nom retentissait dans toutes les places publiques dans toutes les maisons 4 seraistu maintenant moins excité vers dieu que tu ne l étais alors vers le libertinage 5  vois je t en conjure quel est ton devoir 6 vois ce que je demande 7 etje termine cette longue lettre par cette courte fin   adieu mon unique 8   j ai traduit en assez grande partie cette épître d héloïse parce qu elle est avec la relation d abélard une des compositions littéraires les plus remarquables du xiie siècle car abélard et héloïse ne furent pas seulement célèbres par l éclat et l infortune de leurs amours  aucun de leurs contemporains ne les surpassa par le savoir ne les égala dans l art d écrire  et c est dans leurs ouvrages que cet art se retrouve enfin après avoir été si longtemps perdu dans la nuit des siècles barbares on peut maintenant comparer la belle épître de pope si heureusement imitée par colardeau avec la véritable lettre d héloïse  peripsum cui te obtulisti deum 2 sic recreata 3 alacrior divino obsequio imeplateoe omnes me domus singuloe resonabant iin libidinem 6 quoe debes i quoe postula 8 vale unice 10	libertinage	1	1
france_litteraire	1834-01-01	5	306	306	NA	NA	NA	NA	304 des destinées noyé dans cette foule où l on ne coudoyait que des courtisans ou des soldats  tantôt à rome où l on n entendait d autre bruit que celui des pierres qui tombaient une à une dans le désert de ses rues abandonnées  tantôt à naples où le ciel tiède la mer bleue la terre embaumée m enivraient sans m assoupir et où une voix intérieure me disait toujours qu il y avait quelque chose de plus vivant de plus noble de plus délicieux pour l âme que cette vie engourdie des sens et que cette voluptueuse mollesse de sa musique et de ses amours plus souvent je rentrais à la campagne pour passer la mélancolique automne dans la maison solitaire de mon père et de ma mère dans la paix dans le silence dans la sainteté domestique des douces impressions du foyer le jour courant les forêts le soir lisant ce que je trouvais sur les vieux rayons de ces bibliothèques de famille job homère virgile le tasse milton rousseau et surtout ossian et paul et virginie  ces livres amis me parlaient dans la solitude la langue de mon coeur une langue d harmonie  d images et de passion  je vivais tantôt avec l un tantôt avec l autre ne les changeant que quand je les avais pour ainsi dire épuisés tant que je vivrai je me souviendrai de certaines heures de l été que je passais couché sur l herbe dans une clairière des bois à l ombre d un vieux tronc de pommier sauvage en lisant la jérusalem délivrée et de tant de soirées d automne ou d hiver passées à errer sur les collines déjà couvertes de brouillards et de givre avec ossian ou werther pour compagnon tantôt soulevé par l enthousiasme intérieur qui me dévorait courant sur les bruyères comme porté par un esprit qui empêchait mes pieds	voluptueuse	1	1
france_litteraire	1834-01-01	5	309	309	NA	NA	NA	NA	de ia roésie 307 cela ne peut se définir par un mot ni par mille c est l incarnation de ce que l homme a de plus intime dans le coeur et de plus divin dans la pensée  dans ce que la nature visible a de plus magnifique dans les images et de plus mélodieux dans les sons c est à la fois sentiment et sensation esprit et matière et voilà pourquoi c est la langue complète la langue par excellence qui saisit l homme par son humanité tout entière idée pour l esprit sentiment pour l âme image pour l imagination et musique pour l oreille voilà pourquoi cette langue  quand elle est bien parlée foudroie l homme comme la foudre et l anéantit de conviction intérieure et d évidence irréfléchie ou l enchante comme un philtre et le berce immobile et charmé comme un enfant dans son berceau aux refrains sympathiques de la voix d une mère voilà pourquoi aussi l homme ne peut ni produire ni supporter beaucoup de poésie  c est que le saisissant tout entier par l âme et par les sens et exaltant à la fois sa double faculté la pensée par la pensée lçg sens par les sensations elle l épuisé elle l accable bientôt comme toute jouissance trop complète d une voluptueuse fatigue et lui fait rendre en peu de vers en peu d instans tout ce qu il y a de vie intérieure et de force de sentiment dans sa double organisation la prose ne s adresse qu à l idée  le vers parle à l idée et à la sensation tout à la fois cette langue toute mystérieuse toute instinctive qu elle soit ou plutôt par cela même qu elle est instinctive et mystérieuse cette langue ne mourra jamais elle n est point comme on n a cessé de le dire malgré les démentis successifs de toutes les époques elle n est pas seulement la langue de l enfance des peuples le balbu20 balbu20	voluptueuse	1	1
france_litteraire	1834-01-01	5	340	340	NA	NA	NA	NA	338 théophile moeurs  une fidélité incorruptible  et une profession ouverte que je fais d aimer parfaitement ceux qui sont sans fraude et sans lâcheté c est par où nous avons été incompatibles vous et moi m ayant promis autrefois une amitié que j avais si bien méritée  il faut que votre tempérament soit bien altéré de me venir quereller dans un cachot et vous jouer à l envi de mes ennemis à qui mieux braverait mon affliction  a la fin de la lettre il répond à balzac qui lui reprochait une maladie honteuse suite des faveurs de quelque chloris malsaine qu il n avait lui balzac évité ce mallà que pour en gagner un pire et qu il conçoit très bien pourquoi il est si médisant contre les dames  au xvie siècle deux savans et deux théologiens ne se peuvent disputer sans s accuser réciproquement de sodomie et d athéisme tant il y avait de douceur et de politesse dans les relations littéraires de ce tempslà  théophile termine ainsi   vous savez que depuis quatorze ans de notre connaissance je n ai point eu d autre maladie que l horreur des vôtres  mes déportemens ne laissent point en mon corps quelque marque d indisposition honteuse non plus que vos outrages en ma réputation et après une très exacte recherche de ma vie il se trouvera que mon adventure la plus ignominieuse est la fréquentation de balzac  balzac ne répondit rien à ces récriminations foudroyantes  et son silence prouve qu il devait avoir beaucoup de torts puisqu il se laissait traiter aussi cruellement après avoir été l agresseur  et ressuscité une vieille querelle éteinte depuis longtemps l attaque de balzac au reste est vague et déclamatoire et sa con	sodomie	1	1
