work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
presse	1860-01-09	1	3	Page1_Block7	5571	798	1672	81	— une statue' à là mémoire de l'abbé lho- mond sera dans, peu f de temps élevée sur la place de la ville de chaulnes (somme). : cetté statue, œuvre de m. lequesne, repré sente le célèbre grammairien, debout, tenant sa grammaire de la main gauche, et de la droite faisant le geste d'un homme qui ensei gne. il est vêtu.du costumé ecclésiastique que les universitaires portaient à cette époque. : — un grand événement vient de s'accom plir au canada. le pont victoria, le plus grand ouvrage de robert stephenson, a été, dit le times, livré au public. c'est depuis plus de sept ans r si nous ne nous trompons, que l'on travaillait à la construction de ce pont mer veilleux. enfin, un convoi l'a traversé, et~ lé saint-laurent n'est plus'un obstacle à la li bre communication du ganada avec les etats- unis. ce pont est le travail, le plus magnifique de c^tté nature, qui soit au monde. le pont dû détroit de menaï lui est inférieur. : quoique, cela puisse paraître, fort prosaïque en parlant d'un ouvrage .que nous poumons nommer une oeuvre poétique de l'art de l'in génieur , nous, avouerons que nous augu r rons bien des .chiffres du mouvement du transit qui s'est manifesté pendant les cinq jours qui ont suivi l'ouverture. nous appre nons, que 162 vagons, contenant 11,723 barils de farine, 1,552 barils de porc, 140 balles de coton et 110 .tonneaux de marchandises, ont passé le pont. gela nous paraît prouver que les agriculteurs et les marchands de provi sions et de coton des etats-unis se serviront de cette route. — le courrier de lyon rapporte le fait sui vant : « le fils du concierge du grand-théâtre, en fant âgé de dix ans, est mort. pavant-dernière nuit, dans des circonstances douloureuses qui ont plongé sa famille dans-un triste émoi. ; » jeudi soir, ce jeune garçon s'amusait à colo rier une lithographie en essayant une boîte de couleurs dont on lui avait fait cadeaa à l'occa sion du jour de l'an. ne devant pas.en faire usa ge longtemps, vu l'heure déjà avancée de la soi rée, il avait imprudemment porté à sa bouche le pinceau, et c'est ainsi qu'il l'avait mouillé et sé ché alternativement. vers minuit, à l'issue du spectacle, il se couchait sans avoir, le. moindre •malaise : ime heure après, il était en proie à des douleurs violentes, et à trois heures il était mort, sans qu'aucun médecin eut pu venir a'temps' pour le sauver, comme-on avait dû s'y attendre.»; — on écrit de caraman, lë 4 janvier, à l'ai-- gle, detôulouse : ï , . ... -, t « un acte de brutalité inouïe a.été commis der nièrement sur la route, air lieu dit lalbàrél, j com mune de vendines. un roulier - conduisait une charrette chargée de chafbpiiet âïtèléé d'uh mu let. la charge étant, trop forte,m'animaline pou vait la traîner. le roulier entre alors en, fureur v s'arme d'une barre de bois appelée tellière, qu'il enlève de sa charrette, et en frappe son mulet sur là tête avec tant de violénce que la pauvre bête est tombée morte sur la place. . » un passant voulut intervenir pour calmer te ;brulal, mais il fut lui-même'menacé et dut con tinuer sa route. » la gendarmerie se livre à d'activés recher ches pour découvrir le nom de ce roulier, qu'on dit être des environs dé l'âbruyère (tarn), ét provoquer contre lui l'application de la loi gram- mont. » . — le courrier du _havre rapporte qu'on a transporté à l'hospice de cette ville un matelot américain du navire eliwan. cet homme a reçu, dans une rixe entré matelots américains, un coup de couteau qui a pénétré dans la poitrine par la région postérieure gauche du dos. l'état de cet jhomme est des plus graves, la mort paraît inévitable. — a blidah, le 1 er janvier, vers trois heu res du soir, un tirailleur indigène nommé moktar ben reba a reçu dans le bas-ventre un coup de couteau d'un autre tirailleur. la blessure est très grave. l'assassin,a pris!' la fuite. —on lit dans vakhbar, d'alger : . « un malheureux zouave , couché ivrerïnort dans un fossé d'hussein-dey, a subi ces jours-ci une mutilation atroce. les parties sexuelles lui ont été totalement arrachées pendant son som meil. on ignore encore quels sont les auteurs de cet acte barbare. la victime -a été transportée à l'hôpital militaire, et il paraît que son état n'in spire point d'inquiétude sérieuse, malgré la gra vité de la blessure. » — on écrit de la calle, le 1s décembre, à l'algérie nouvelle « il est' arrivé ici un malheur qui a vivement impressionné notre population. »un habitant de,botre ville s'était engagé com me matelot, ainsi, que ses deux fils, à bord d'un corailleur qui faisait ses préparatifs de pêche. le moment étant-venu de s embarquer, l'un des fil» monta à bord, et, aya:«.t trouvé un fusil sur le pont, le prit pour l'examiner. le sort voulut que le canon de l'arme fût tourné vers le quai, àl-in- slant juste où le second fils arriyait. par un mou vement involontaire et dont l'auteur de l'acci dent ne peut se rendre compte, soit que - le ca non du fusil ait frappé le bastingage,soit que le chien .ait bénrté iiquelque; objet, .toujours est-il que lé coup partit, que le plomb fit balle et que le frère fut tué raide par son frère, qui est incon- solat^dôptiis ce moment. » - les journaux de. l'algérie nous ;appren- : nent que l'abondance des pluies a fait débor- .der plusieurs. cours d'eau. la sèybouse est fso?tie : *fa^son lit,- ét le courant a enlevé' les ouvrages ! élevés pour ; la r construction d'un pont entre. héliopolis et guelima. d'un autre côté, la route qui mène de con- stantine à philippeville est à peu près impra ticable. le général commandant la division a xais des soldats à la disposition des ponts et chaussées. . ' — la gazette de milan, du 4, annonce que trois courriers, ceux de mantoue, venise et plaisance ont été arrêtés pendant ja nuit et dépouilles par des malfaiteurs gui leur ont enlevé leur correspondance et leur argent. le même journal rapporte aussi que les malfaiteurs ne commettent pas seulement des vols et rapines : dans les campagnes de milan ils se livrent aussi à des assassinats, et il n'est pas rare de trouver dans les champs les cadavres de leurs victimes. ' — on va juger, dans la province de parâna, àii l'echo du brésil, une femme, nommée ma- ria angelica; trois fois veuve, et accusée d'a voir assassiné successivement ses trois maris. — on nous écrit de saint-pétersbourg que le journal français de cette ville, qui s'était fait remarqueren 1859 par de notables amé liorations, va prendre cette année une exten sion nouvelle. son format sera désormais ce lui du moniteur-, il suivra'avecune sollicitude toute spéciale le mouvement progressif de la russie en toutes choses, mouvement incon testable s'il en fut. bref, le journal de saint- pétersbourg, s'il }.i.ent toutes les promesses de son programme, est appelé à occuper en eu rope une place distinguée dans la presse, k	sexuelles	1	1
le_pays	1860-01-11	1	2	PAG_2_TB000164	197	943	5688	6635	?m. le général de montauban, coït ansto- dant en chef des forces de terre et d! an françaises en chine, doit quitter par ¡m- ¡rti- * t de se rendre à marseille, ou il semb|	coït	1	1
presse	1860-01-14	1	3	Page1_Block5	4850	809	864	191	cache son jeu par excès de modestie. ainsi, un peu plus, un peu moins, tout le monde est fou ; seulement, chacun l'est à sa façon ; ce qui brise l'uniformité, et sauve l'ennui de la galerie. - cet homme parle tout haut, comme un somnambule, de paix, de progrès, de bai se.r lamourette, de perfectionnement de l'espèce, c'est-un fou, unfou à lierf qu'on le mette à la camisole dé force.et qu'on n'en parle plus. ' cet autre dit qu'un et un font deux, et prétend le prouver. mais quelle certitude en a-t-il ? sa raison individuelle ? la belle preuve, en vérité! voilà encore un fou à mettre au pain et à l'eau pour le réduire au silence. ët pourtant, il, est un genre de folie qui mériterait grâce, en ce moment : je yeux parler de la table tournante. kilo avait encore,1e droit de parler ; pourquoi cher cher à lui retirer la parole ? elle: pensait bien d'aiïleurs, puisqu'elle pensait comme son maître ; et il suffit que son maître couve une idée in <pettq, pour qu'elle.la dise à la minute. ' . chacun trouvait dans sa table cq qu' espérait y trouver et tirait de l'oracle la réponse qu'il attendait d'avance. youlait- on évoquer un fantôme ? on effleurait du bout du~do;gt la sibylle emprisonnée dans un pied de guéridon. la sibylle frémis sait, l'ordre partait sur un jet de fluide, l'arais ! et le fantôme paraissait. voulait on.chasser la vision? la,table pétillait en ço're. disparais ! et le spectre fondait dans l'espace. . le premier venu entrait ainsi «n con versation suivie avec le monde entier. plus do distance, plus de cloison dans immensité, plus d'être visible, plus, d'ê tre invisible ; terre et'ciel, tout était de pjain pied, et dé ce côté-ci, comme de l'autre côté de la vie, on pouvait revoir, entretenir à volonté la part de;soi-même emportée derrière l'horizon, et tromper, ne fût-ce qu'une seconde, la douleur de l'absence une vieille dévote avait perdu sa fille d'une maladie dg poitrine. un beau jour elle la retrouve dans sa table à ouvrage. — où es-tu maintenant?: lui dit-elle. — dans une étoile dû paradis. — tousses-tu toujours? la jeune fille sourit. — n'im porte, couvre-toi bien le soir de peur de la fraîcheur. et la* vieille mère pleurait d'attendrissement en racontant cette en trevue. . l'amérique avait trouvé cette-langue de l'infini pour réceiûpenser l'europe dé l'avoir trouvée elle-même sur la foi d'une aiguille de ; boussole} travaillée aussi du frémissement sacré. découverte pour dé couverte, «lie. payait avec- une table le vaisseau de christophe colomb. . une blanche fille de boston, aux longs cheveux cendrés, aux doux yeux meus- comme^^pleins^û;teielflisait : ûn soir la bi ble à sa croisée, et, - après avoir fermé le livre, elle posa par hasard sur sa table de rose un doigt encore ému de l'impression du feuillet'divin. ce,dernier rayon du so^ leil jouait dans. la a mousseline dé son ri- deau, chargé de la poussière d'or qu'il a- vait recueillie en passant sur la fleur de jmagnolia. la -brise avait dit' adieu à la •rose, et dormait en retenant son murmu re. on eût dit- que la terre faisait silence pour la venue d'un mystère. la jeune-fille rêvait, la tête incl inée sur épaule, le regard perdu dans l'espace, lorsque insensiblement elle sentit la fibré du bois tressaillir sotfs sa piain et; com me la.corde de la lyre, expirer en mélo dieuse vibration. line voluptueuse odeur de .lys remplit l'atmosphère. une forme blanche, de la blanchèur de là lune sur la neige,' sortit lentement de là table comme la fumée sort de l'encensoir.—qui es-tu ? dit la jeune fille. — un ange. — quel an ge ?—l'ange gabriel^que viens-tu.faire ici?—appor ter un nouvel évangile,—par lé,; je l'écoute. — pour,me comprendre,, il fautavoir aimé ^ quand tu auras'accompli sa loi, je.reviendrai. a ce moment, la jeune fille sentit glis ser sur son coeur une flamme sans, cha leur, moite et douce comme le satin de la corolle: elle ferma les bras sûr sa poi trine pour retenir l'hôte impondérable; màis déjà la flamme, brise et ambroisie à la fois, avait remonté à sa lèvre, de sa lè vre à sa figure, et y avait laissé la divine pâleur de l'extase comme la trace de son passage ; puis un frisson passa dans ses cheveux, le mystère.avait cessé. elle suivit encore longtemps, de l'œil de la pensée,	voluptueuse	1	1
debats	1860-01-16	1	2	P2_TB00004	1334	802	213	5207	marin d'apreville, son mari, pour lui plaire, abandonnant le- paysage et la paix de sa petite ville, affronte de nouveau les tempêtes delà haute mer.il part... il est parti, laissant chez lui, dans sa maison, ce manant, ce pataud, ce pylade crasseux, ce bas-normand, ce férouillat ! eh bien ! le férouillat, tel que vous le voyez, qui exhale une abominable odeur de chique, de pipe et d'eau-de-vie, un gredin... il est déjà le maîtreet l'amant de cette pénélope ! elle et lui, ils n'ont pas attendu que m. d'apreville fût parti pour se livrer à ce libertinage ! il était un coquin, elle était oisive! il n'avait jamais parlé qu'à des servantes de cabaret ; elle avait hâte d'être une libertine et ne savait que faire de sa propre jeunesse et de sa propre beauté. « que voulez-vous, dit-elle à son amie olympe quesnel, quand on n'a rien de mieux ! » en même temps elle se compare à quelque riche idiot qui jette aux mendians du chemin ses louis d'or ; et si plus tard ce riche idiot rencontre une infortune honorable et vrairaent-louclianle, il ne lui reste à donner que quelques gros sous ! voilà donc le férouillat qui, avant le premier chapitre du roman, a pris tous les louis d'or, toutes les perles, tous les diamans de la pénélope. —ah ! 11 ! tant de trésors indignement gaspillés !	libertinage	1	1
presse	1860-01-19	1	1	Page1_Block45	2028	812	4092	4816	duelliste et le chasseur de bêtes féroces, avec son coup d'œil, avec son amour du péril, présentait un adversaire aussi vail lant, aussi expérimenté que lui. la soirée de la comtesse fut, comme toujours, fort brillante. toutes les notabi lités dé la ville s'y trouvaient, et rien n'é~ tait plus pittoresque que cette réunion d'invités européens, maures et juifs, mê- lant les habits noirs aux burnous de fine laine blanche, aux vestes soutaçhées. des danseuses mauresques, vêtues de gaze et d'or, faisaient succéder leurs trépidations passionnées aux quadrilles compassés dés' européens ; bref, les salons de la comtes se de lucenais offraient le tableau le plus agréable, le plus animé des mœurs de l'orient et de l'occident. et certes, les in vités,plus embarrassés que paris, n'au raient su k quelle beauté donner la pal me : k l'européenne gracieuse, k la juive aux grands yeux de gazelle, au profil pur comme une biblique noémi; ou k la mau resque voluptueuse et nonchalante. georges kérouard eut en partie les honneurs de la soirée. il était également k l'aise dans un bal, sur un champ de ba- ■ taille ou au milieu des forêts de l'afrique. la comtesse de lucenais parut ravie de son esprit et de sa grâce. elle l'entraîna hors des appartements, dans son parc éclairé a giorno. en prenant une allée un peu sombre tracée à travers un épais tail lis, la comtesse, s'appuyant coquettement	voluptueuse	1	1
presse_litteraire	1860-01-20	1	13	13	NA	NA	NA	NA	la presse littéraire 29 allait lui échapper et il se préparait à la mori avec sang froid il accomplit ses dévoirs religieux dicta son testament avec leplus grand calme et le 22 novembre il expirait en serrant les mains do son le deuil fut universel à allièncs la municipalité a décrété qu un tombeau serait élevé à m lenormant à côté de celui d ottfriedmùllerelle demanda que son coenr restât dans cette grèce qu il avait tant aimée une députation accompagna jusqu à paris sa dépouille mortelle et au bord de sa sépulture de famille après que ses con_ frères de l institut lùi ëurent adressé leurs dér niers adieux un grec au nom de ses compatriotes dit leurs regrets dans la plus belle langue de son pays ià vie de m lenormant n a pas été longue mois heureuse el bien remplie tous les bonheurs que les affections de famille péuide pt le sentiment de devoirs consciencieusement accomplis peuvent assurer à une âme élevée il les a connus et il ona été combléil laisse pour héritage à son fils un noble exemple et des travaux commencés qui s achèveront une pareille carrière est assurément digne d envié biais il est affreux  dé penser qu un peu moins d arieur un jour de repos auraient pu conserver à ses amis et à la science un homme encore si plein d avenir    pàospër méb1mée eeyué littéraire plularque raconte qnedorsque crassus alla terminer sa vie sous les coups des parthes les barbares trouvèrent dans le bagage des vaincus des livres obscènes et en firent l objet de leur risée  suréna ditil dans la traduction d arriyot ayant fait assembler le sénat de sôleucie leur produisit les livres impudiques d a ristidès qui sont intitulés usmilësiarques qui n éloit pas chose faussement supposée carils avoientété trouvés etpris entre e bagage d un romain nommé rnstius  ce qui donna grande matière àsuréna de se niocqucr fort oultrageusement et villaiiiement dps nioaùfs des i omains qu il disoit être si désordonnée qu en la guerre même ils neporivoïent pas se contenir defaire et de lire de telles villauies  si jamais le destin veut que a nation française succombesous de nouveaux barbares on trouvera dans les bagages de ses armées vaincues des livres comme ceux de l amour el de la femme et ce sera toute la philosophiede notre histoire le succès de ces livres succèsinçontestabléet prouvé par la vente est un des signes les plus alarmants du temps ce n est pas tnême le triomphe de bacchus traîné sur son char par lies tigres etdes panthères et couronne de pampres c est celui de silène titubant et chancelant sur son âne  ce n est pas le cantique de la joie et du plaisir c est la vieille ritournelle de renfantillageot de la sénilité erotiques ce nouveau livre de m miehelet aussi bien quelé premier n a qu une explication possible qui en est en même temps l excuse  l auteur n est pas daisson sangfroid il fait de la médecine comme on faisait aumoyonâgedei alchimie  il se jéuo à corps peidadansles iarcanesde la nature el il s y noie  il a bu subitement et trop tard le vin capiteux de la science et il en est positivement ivre il voit double  il voit danser et tournoyer dans ses rêves des rondesde squelettes et des essaims dé petites cerveaux voltiger devant iésyeux comme des farfadets levoici à clamart et là je mêle figure comme hamlèt ramassant le crâne de yorick et faisant delà philosophie avec les fossoyeurs il tombe dans une contemplation profonde devant un calcul trouvé dans une femme  et ce îillou devient pour lui l imagede l arabie pétréé le cerveau d un enfant lui fait l effet d un large et puissant camélia veinéi d up rosedélicat et ailleursd un pâleazur quand m miehelet entre dans le chapilie des enfants il y laisse ce qui lui restait de sérieuii ii joue à la poupée à là visite à ladînette au petitjardin ilenlame des dialogues d enfants de cinq ans   bonjour madame comment vous portezvous  et désormais si on donnait le portrait del apteur en têtedu livre il faudrait le représenter en bonnet et en tablier de liourrice     vivji      mmiehelet croit très sincèrement nous n en doutons pas n avoir que des pensées tortueuses et c est à cause de cet aveuglement qu il arrive sans s en apercevoir à des pensées criminelles on joue en cemonient à paris unei pièce à grand succès dans laquelle le père et le fils font rnénagecommunayee une familiarité qui a toutes les apparences de la promiscuité mais encore l auteur atil la prétention de faire de ce tableau un enseignement tandis que m miehelet nous donnera sur certains arrangements de famille des explications qui réellement en font la chose la plus naturelle du monde il vous montrera la mère encore jeune qui va marier sa fille el laisser sortir du nid ce pauvre oiseau qu elle a si longtemps réchauffé  il vous là rhorrtrera passint par les plus étranges capitulations pour faire ellemême l éducation de son gendre et l approprier à son nouvel éiaitnui lé monde connaît le récit que fait jeanjacques rousseau dans les confessions de la première leçonque lui donna m1de warènsqu il appellesamaman avec m miehelet cette éducation du jgtune homme par la maman devient une vertu do famille m edewarens se donne à jeanjacques pour le conserver ditil à lui et à ses devoirs  chez m michèle là belle mère s empare de son gendre pour l asservir à sa fille c est letriomphe de l amour maternel voyez plutôt  grâce madame soyez rnoinsbeile nevoyezvous pasqu onse lioublp et qu on ne sait plus ce qu on dit  elle voit qu il ne tient qu à elle d envelopper le jeune honime d en faire tout ce qu elle voudra elle lui  fcrjt à sa fille jour par jour  que ne peut une femme d esprit  un bon mari doux docile   il faut le conquérir ce gendre et la vpilà jeûne encore qui à l étourdie se ance dans d imprudentes coquetteries kilo croit pouvoir s arrêter se retirer à volonté qi airivctil il perd la tête parfois veut deschoses insensées  comment se tirer de ià la mè ie aime tant sa fille que pour la bien marier il lui arrivera do subir les plus étranges conditions on a dit quelquefois que tousles crimes avaient pour origine une vertu telle mère brûlera uri petit enfant pour sauver l honneur de sa fille tel père de famille volera pu tu eralés passants pour nourrir sa femme et ses enfants si les nières de m miehelet se permettent certaines fimiliarités avec leurs gendres c esïpour le bonheur de leurs filles décidément il est àcraindre queld société lie périsse par excès dp vertu  je suis convaincu jelj répète que m miehelet se croit bien sincërehienl un spiritualisle  et cependant jamais le sensualisme le matérialisme le panthéisme n ont eu  un sectateur plus sérieux avec les plus hautes prétentions à la psychologie il tombe à chaque instant dans laphiy siilogie la plus cruecomme dans son premier livre de vamour la femme est encore ici une matière malade et maladive toujours sous lepoïds deson accident un vrai baromètre soumis à toutes les influences du dehors conirne ces grenouilles vertes que les enfants mettent dans un bocal avec une petite échelle ci qui ne sortentdé l eàiu que par le beau temps il suit pas à pas la jeune fille dans toutes ses transformationset ses  plus itisaisissablestransitions il suit sous ses yeuxïa tracé  d une imperceptible nuance d un bleu finement icinlé d un faiblelilaspeutêtre  il vpus dira comment  couchée enfant elle s était levée demoiselléii vous racontera cèqu une mère dit en pareille cas à sa fille  chère maman qu avezvousdonc  et elle se pendit iàsoncou sa mère l accablait de caresses  i mais ne iuiiépondailpascraignaritque son coeur n échappât enfin un peu affermie quoiqu une i lannechartnante lui noyât encore les jeux la mère ditensouriant   je racontais à touppie ce que  je rêvais cette nuittu étais seule au jardin tu t étais piquée au rosiar je voulais soigner ta bl s sure et je ne le pouvais pastu restais blssée pour la vie j étais morte et jeyoyaistoutf  ôhl mamanne mourez jamais 1 et elle se jeta rougissante dans les bras desa mère  cet apologue est fort ingénieux mais ceri estpas à m miehelet que nous aurions la prétention d ap d ap qu un autre grand poète en avàiwiéjà fait à peu près le même usage que lui le dqn juan de byronle don jùan àseize iinssousdes habits de femme est emmené dausle haremdii sullan et crinfiéouconfiée à la compagnie d tme jeuneesciave jeuneesciave qui s appelait dndn cependant dit le poèc comment dormait dudu jamais malgré mes recherches je n ai pu le découvrir  mais  lorsque les lampes épuisées ne jetaient plus qu une gt lueur bleuâtre dudu poussa un criun si grand cri que tout le dortoir en fut réveillé chosé étrange 1 juana ronflait il fallût la secouer et elle sei mit à bâiller enfin dudu râcontaqu au milieu d un profond sommeil elle avait rêvé qu elle se promenait dans unbois au milieu des arbres était suspendue urie pomme d or   ètca tera chant sixième 76 77  ces comparaisons ne nous viendraient certainement pas à l esprit si nous lisions un livre dé médecine on de physiologie mais elles sont provo  quées précisément par les libertés que m miche  lèt prend avec la science  de tous les romans corrupteurs ditil quelque part les pireâ sont les livres mystiques ou l âme dialogue avec l âme aux heures dangereuses d un faux crépuscule ellecroit se sanctifier ftello va pn s attendris ht s amollissant se préparant ri toute faiblesse hu y  maine  ce qu il dit ici si bien s applique à ses propres livres où ilintroduitdans la physiologie uneespèce de mysticisme quin en fait plus qu un objet de curiosité lascive et d inquisition rrialpro 1  pre la lecture des livres de pareritdu châtelét n a jamais produit que des impressions sévères tristes lugubres  la médecine dë m  miehelet produit  l effet tout contraire c estla différence du nu au déshabillé de la statué sans voiles à la statuette  mettant sa jarretière  m miehelet cumule le tableau de vamour cori jugal et le manuel dé la cuisinière bourgeoise  il  vous dira également et la manière de perpétuer là famille et celle de faire des confituresgt s il voulait ne parler que des confitures on s en contenterait i car il le fait d une manière ravissante voyez plutôt         les fruits éphémères que l aiitomnë versé à torrents pour les perdre elle les fixe les enchante dans un an encose ses enfants émerveillés verront sortir du trésor de sa prévoyance les fugitives délices qu ils croyaient fondues bien avant les premières neigea d hiver lesyoici à son image inaltérablement fidèles purs et limpides comme sa vie  frarisparehts comme son coeur v c est osé mais c est réussi  lans ces termeslà les femmes rie peuvent pas se plaindre d être comparées à de la gelée de pommes cela vaut  mieuxjaprès tout que d êtrecompilées à des car    t aplasme      comme après avoir pris des spiritueux onéprouve le besoin dé boire un verre d eau claireou  comme après avoir pris du piment on aime à mor lt dre dans un fruit oucomme en quittant la chaleur exaspérée du calorifèreon aspiré avec bom   heur l air froid ainsinous passons delà lecture d un livre de m miehelet à celle d un roman nde  celte aimable et bonne mme de bawr nous poufer rions appeler cete méthode une méthode hydra hydra en voyant le titre de ce roman une existence parisienne par l auteur des suites d un bal i masqué le public pourrait s attendre ià trouver quelque livre épicé quelque chose commeles çdn  fessions de marion delormelt que nous n avions pas i l honneur de connaître mais que nousconnaissons mâiûtenant dé réputation parla place qu elles v ont tenuedans un récent procèsceux toutefois qui  connaissent mmede bawr qui connaissentla bonté et l inaltérable égalité d âme de cette aimable fenw  me savaient àtavancequ ellëne pouvait écrir  rinli vre malfaisante et en effet dans cplte existence  parigimne tout le mondé pratique le précepte   aimeztius les uns les antres   tout le monde  est bon tout le monde s embrasse comme ala gare i desiasbourg car je ne sais si vous avz remarqué que la gare rie strasbourg est celle où l on s en  brasse lé plus  il paraît que c est une modealler  mande mde biyr mal ré ce que je disais toqt à rheurieaéyiiiémment un point eu commun avec m michelpi pris plus queluiellenecroftàupër  chë originel  ses histoires ont l airde se passer dans le paradis terrestre avant le coupdidept donné dans la pomme aussi dans une exisienc parisiennenous avons un collégien qui torribe amoureux jour de sortie et en voilà ppurlaivmi cela commence en classe et finit à l auiel l i n  irigue est peu compliquée qnarid il faiii une solij j tio n l àuleur fait tout siraplénient mourir un oni cle iifaut avoùér que le loiëdes bnclésdaiis là   société est un rôle ingrat  ils sont toujours expo	erotiques	1	1
siecle	1860-01-24	1	1	Page1_Block535	1871	815	2583	5069	res sonnaient à l'horloge d'une église voisine : il y en avait quatre que nous étions en route, l'air de la montagne m'avait donné grand ap pétit. je dîne, et, ne me sentant point encore en disposition de sommeiller, je demande de quel côté est le théâtre. un théâtre à menton! je vois encore les yeux effarés du garçon d'hôtel à cette quesiton extravagante. evidemment ces yeux là croient regarder un fou. il fallait pour tant tuer d'une façon quelconque les quatre ou cinq heures qui devaient précéder le moment où je pourrais me mettre au lit. ce n'était pas chose facile. car, il faut bien le dire, menton, malgré une situation charmante, mais qui n'est comparable ni à celle de nice ni à celle de monaco, menton est un séjour particulièrement mélancolique. 11 n'a élé mis à la mode qu'en haine de la ville française de pau, par sept ou huit ministres anglicans qui passent agréablement leurs soirées à tenir des conférences religieuses. il y a au tour d'eux une cinquantaine de familles grand' bretonnes qui prennent un immense intérêt aux questions dogmatiques traitées par ces révé rends.- pour moi, qui hais le fanatisme sous toutes festonnes, je me promis bien de décam per par le plus prochain courrier. c'était une belle résolution, mais pour l'exécuter la con dition première voulait qu'il y eût un courrier. oi, le courrier de menton à monaco, dont mon coquin de nice,—je maintiens le mot,—m'avait ceitiué l'existence, ce courrier n'existait pas. quand je suis iurieux, et je l'étais, on n'a pas besoin de m'énvoyer promener ; j'y vais de moi- même,. - la-chaleur de la marche me conduisit sur le port. une douzaine de taïtànes et de felouques nydrophobes étaient soigneusement tirées à terre dans la crainte de se mouiller. la raison nfen fut expliquée par le capitaine d'un de ces navires. le port de menton n'est qu'une petite rade foraine, peu sûre, ouverte à plusieurs vents fort malsains pour-les petits bâtimens qui. ne sont pas à terre les jours de gros temps. — moi, dis-je, il me semble que la configura tion de la côte se prête fort bien à la construc ; tioa d'une darse. — sans doute, me fût-il ré pondu; mais alors que deviendraient les pau vres gens qui gagnent leur vie à tirer les ba teaux a terre ? coït leur privilège de père en fiis. ils sont réunis en corporation, et ils ne per	coït	1	1
le_pays	1860-01-26	1	3	PAG_3_TB000119	326	987	3203	2028	f m. màssoi, employé au chemin de fer de sceaux place du h jfun-dp-fer, 17, et mile peiroux, mê-hi iiiaîsi)ij. ? m. gens, tonnelier, rue de,l'üuest, 32, et mlle dupont, même maison. ? m pénis fort leur en caractères, impasse du maille., 16, et mlle rousseau. mem < maison. - m. diivid, mar-enand doebarbens, bou evard de m«udon, 29, et mlle aulard, à longchdrnp. -	pénis	1	1
siecle	1860-02-03	1	3	Page1_Block13	1528	830	1781	4505	— oirmontrait ces jours-ci, à l'auberge du veau-u'or, au cours de l'hôpital, à atx, un bœuf de projortions colossales, élwé dans les pâturages des environs d'agen. ca géant de l'espèce bovine.méridionale pèse 1.732 kilogr. et mesure 2 mè'res de ha.utour, 3 mètres 8 cen time tes de longueur et 3 mètres 90 centimètres de grosseur. coït un remarqunb'e produit dû au peiléiîtioiinement de l'élevage du bétail. — un jeune homme employé dans une mai son oe commerce do la rue de la banque, n° 1, a perdu avant hier un portefeuille contenant 500 fr. eu cinq billets-de banque de 100 fr. qu'il venait de -recevoir. ce jeune tomhie, ayee do faioles appointerons, soutiènf |s*tt mère c-t un frère infirme ; c'est assez direxjuel çhagrin doit lùi causer uue telle ptyrto. la personne qui au-' rait trouvé ce portefeuille estfpriée de le rap porter chez m. a. marié, au'doraicîlî indiqué, .contre 100 fr. de récompense qui lui seront re mis. cette perte a étèifaite de la rue des bstils- chatïips', n° 64, à la rue de la banque, n® 1. — la loi nobiliaire étant appliquée avec ri gueur en ea moment, un grand nombre de fa milles s'adréssentaux^rcar<«»ïd«ia noblextep&ut ■faire régulariser leur situation. (8, r. j3te r £.qntj.[; j — une audition musicale fort intéressants- aura lieu le samedi 4 février procharti; ; sa!té ^beethoven, pacage de tîûpéra^ allaseiajdéfrayéa par le» quatre sœurs van dar beek : mlles sido- nie et virginie^ soprano et contralto, élèves de puprez; miles stéphanie et célestine, harpiste et pianûte. voici 16* programme de cette soirée : i*air de robwé ewa sicitienue jes vêpres, chan tés par mlle sidoiue-, duos de mendelssobn et du prophète, chanté^ par mlles sidopie et virginie; la dante des sylphes et la mélancolie, ae félix godefroid, exécutées par mlle stéphanie, tt le jfraird duo de labarre, pour harpe çt piano, exécuté par mile* stéphanie ét virginie.  pojir toutes les nouvelles diverses: alexis (îrôssetin*	coït	1	1
le_pays	1860-02-12	1	3	PAG_3_TB000042	840	985	1101	402	de même, sur nos eaux, les élégantes sarcelles delà chine et de la caroline, les liernaches indigènes et étrangère^, les cygnes blancs do l'europe et le cygne noir de l'australie, le cygne demi-blanc et demi-noir de l'amérique du sud, prétendant nouveau à la royauté de nos lacs et de nos rivières, auront pour commensaux, dût leur majesté s'en trouver humiliée, les hôtes plébéiens de la basse-cour, l'humble canard que nous detoijs aux romains, le lourd et musqué pnlmipède américain qu'une vieille erreur fait croir-barbare^que, et cet oiseau auquel nous avons tnfligé à la fois une injure et un supplice, en méconnaissant ses instincts jusqu'à en faire le type de la stupidité, et le torturant jusqu'à ce que. malade et près de mourir, il livre à la sensualité de nos gourmands ses organes endoloris et tuméfiés; art cruel e¡éj:,( pratiqué dans l'antiquité; il est d'invention romaine. est-ce le prix que ces romains devaient à la libération du capi-tôle? n	sensualité	1	1
