work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
echodeparis	1889-01-02	1	2	Page1_Block39	3686	818	2538	3358	responsabilité des criminels l'idée que le criminel est un malade ne date pas d'hier; elle remonte au moins à zoroastre, c'est-à-dire environ mille ans avant notre ère. le zend-avesta recom mando de soigner les malheureux qui se:, sont laissé aller à commettre un crime, par les incantations et les prières. cette idée, toute philosophique à son origine,; reprend de nos jours une consistance d'autant plus ferme qu'elle ést appuyée sur une connaissance plus exacte du fonc tionnement de l'organisme humain, et plus d'une autopsie de supplicié à montré qu'en somme le coupable était un irres ponsable, instrument inconscient d'une fatalité morbide, obéissant aveuglement ét forcément à des impulsions- qu'il n'é tait pas en son pouvoir de réprimer. or, si le coupable es t un malade,-il faut le soi gner et non pas le'punir. c'est dire qu'il faut modifier toute notre législation, là rétablir sur des bases nouvelles parmi les quelles figurera au premier rang l'appré ciation, aussi exacte que possible, du de gré de responsabilité que peut avoir le criminel. cette appréciation est de nos jours en core -fort dilficilè; il faudrait, en effet, posséder sur le coupable nombre de ren seignements qui manquent en général. il faudrait connaître ses ascendants ; car, c'est souvent dans ses antécédents morbi des héréditaires qu'on peut trouver la raison d'être, non seulement d'une folie évidente, mais même d'une simple désiquilibration des facultés, d'un détaut de fonctionnement de certaines parties du cerveau, qui tout en laissant à celui qui les possède une apparence de raison et de responsabilité intacte, lui retirent en réa ; lité une partie de son libre arbitre et font qu'il cédera plus facilement qu'un autre v peut-être même forcément, à certaines impulsions le conduisant à des actes ré putés crimes ou délits. je pourrais iciter, comme exemple de cette prédisposition, les vols si fréquemment commis dans les grands magasins de nouveautés, par des, femmes auxquelles leur si tuation de fortune rend ce moyen d'ac quisition tout à fait inutile. on s'étonne que des sujets possédant une éducation qui devrait les détourner de pareils actes s'abaissent à voler des menus objets qu'ils pourraient parfaitement payer. en réalité, cela s'explique par leur constitution même. ces sujets sont hystériques l'hystérique est en général attiré par les objets brillants ou par les fanfreluches qui peuvent lui servir de parure. cette attraction est telle, parfois, que le ma lade ne peut s'empêcner de toucher l'ob jet qui le tente, de le retourner en tous sens,, de le posséder un peu, ne fût-cè qâc quelques minutes. de là à l'idée d© le garder, il n'y a qu'un pas, bien vite fran chi, souvent même inconsciemment fran chi. c 'est ainsi que beaucoup de femmes hystériques sont poussées à s'emparer d'objets jjlacés à leur portée, sans que leur raison parvienne à résister. de même certains névropathes peu vent devenir criminels. il est des fils d'é- pileptiques ou d'aliénés, des descendants d'alcooliques et de paralytiques généraux que des impulsions subites poussent à des actes contraires à la morale, et en de hors dés instincts naturels. ils ne son gent même pas qu'ils sont sur la voie pu blique. leur acte, est purement bestial, et la plupart se lonf arrêter bêtement, alors qu'ils auraient toute facilité de se cacher. il peut arriver aussi à ces malheureux héréditaires, sous l'influence d'une exci tation plus vive que de coutume, après des libations copieuses ou des jouissances sexuelles trop répétées ou trop prolon gées, il peut leur arriver, dis-je, de voir rouge. féroces inconscients, ils frappent, ils tueut, et s'enfuient, lie gardant même	sexuelles	1	1
gil_blas	1889-01-02	1	2	PAG_00000002_TB000283	1096	1033	4835	7845	une fille d^ chambre introduit l'homme de joie par l'escalier de service, et l'aristocratique nymphomane prend les allures d'une prostituée de la dernière classe. encore une fois, c'est une malade, une belle cliente de charcot, un type de louyer-villermay. a la vue de l'amant, tout son être s'agite, son imagination se monte, la rougeur couvre ses joues, ses yeux étincellent, un feu la dévore; sa poitrine est agitée, sa respiration précipitée et tumultueuse. des palpitations violentes se manifestent, et il y a en elle une accélération et un trouble général du sang et des nerfs. entre les soupirs, les avances, les regards les plus tendres, les attitudes les plus voluptueuses et les mots d'amour, éclatent et détonnent des mots de goujate, pour allumer l'objet de ses désirs.	voluptueuses	1	1
debats	1889-01-05	1	3	P3_TB00018	1394	802	2619	1743	res de lausanne pour aller prendre sa place éternelle à fervacques. il semble, à regarder ce portrait, que la beauté de la femme ait elle-même changé de caractère et d'expression d'un siècle à l'autre e t qu'elle ait revêtu un charme d'une impénétrable et douloureuse passion. joubert comparait m me de beaumont à l'une de ces figures d'llerculanum « qui coulent sans bruit dans les airs, à peine enveloppées d'un corps ». chateaubriand achève l'image esquissée par joubert : son visage était aminci et pâle ; ses yeux, coupés en amande, auraient peut-être jeté trop d'éclat si une suavité extraordinaire n'eût à demi éteint son regard en le faissant briller ladguissamment comme un rayon de lumière s'adoucit en traversant le cristal. les voilà toutes les deux, telles qu'il les a vues, telles qu'il les a faites, et le peintre était merveilleusement trouvé pour fixer l'œuvre de l'amant ! m m ° de beaumont et m mo de custine avaient eu le tort de croire à la réalité et à la durée de leur rêve d'amour ; rené savait mieux ce que valait ce rêve, lui qui en savourait avec une voluptueuse mélancolie la douceur éphémère, lui qui, de son propre aveu, « ne s'est jamais soucié dp rien excepté des songes, à la condition qu'ils ne durent qu'une nuit. » ernest bertin.	voluptueuse	1	1
lanterne	1889-01-05	1	2	PAG_00000002_TB000128	155	1031	3576	6017	dans le camp des madhistes. —• la guerre des sectes. (d'un coït es pondant)	coït	1	1
lanterne	1889-01-10	1	1	PAG_00000001_TB000162	582	1027	5733	6100	à se dégager de scènes qu'on avait cru jusque-là voluptueuses à plaisir, une moralité devait surgir de ce qui semblait immoral. parfois, c'est aussi grand dommage pour la lectrice : elle aurait pu s'intéresser à une étude remarquable, à une œuvre de premier ordre, si l'auteur, tout en présentant le vice tel qu'il est, dans toute sa vérité, avec toutes ses laideurs, l'avait décrit plus finement, d'une main pllislégère.	voluptueuses	1	1
xixe_siecle	1889-01-11	1	3	PAG_00000003_TB000268	413	1039	1368	7090	1 et tour à tour ingénue et passionnée, après des abandons où elle offrait la rougeur de ses lèvres, — se refusant subitement, — elle s'était montrée si divine et voluptueuse danseuse, que la salle transportée l'avait rappelée avec des applaudissements fous, dès le premier tableau.	voluptueuse	1	1
gil_blas	1889-01-14	1	2	PAG_00000002_TB000195	318	1044	5948	554	matière d'une sensualité artificielle et spéciale. personne ne s'intéresse à un filou, s'il n'a détourné que les fonds d'un négociant. cent mille personnes s'intéressent à ce même filou, s'il a détourné les fonds d'un imprésario.	sensualité	1	1
gil_blas	1889-01-15	1	3	PAG_00000003_TB000002	416	1037	219	512	me la peste l'air des théâtres, des. soirées, des cuisines, air riche en acide carbonique, qui mène la fibre musculaire utérine à la contraction, et peu. causer ainsi l'accouchement avant terme. pour la même raison, la trépidation des voitures et des chemins de fer et l'abus des plaisirs sexuels doivent être évités avec le plus grand soin.	sexuels	1	1
gaulois	1889-01-16	1	3	P3_TB00017	2575	796	1843	233	imagination, êtres humains pourtant, puisqu'ils aiment, souflrent et meurent. en écoutant la musique des vers, je pen sais que les poètes sont cruels de réveiller ainsi des âmes qui croyaient sommeiller et espéraient éternellement dormir. pourvu qu'ils chantent,— les méchants il leur importe peu de faire résonner la corde d'une inerte mandoline ou de serrer, d'un doigt dur, les fibres les plus délicates d'un cœur humain. saventils que, parmi ceux qui les écoutent, il y a des êtres dont les sensibilités se sont affinées à la lime du temps, et qui portent, comme les volcans, un peu de neige au front et des feux mal éteints dans la poitrine ? comme il faut les haïr, ces rimes douces et caressantes, d'une volupté si âcre et si pénétrante, vraies enchanteresses, compagnes et complices de la, magicienne circé, qui vous rendent, pour une heure, inconscient et jeune, alors que, passager .de la vie, vous entrevoyez déjà les rives de l'autre bord ! et combien-, malgré leur perversité, il faut les aimer, ces strophes ciselées par catulle mendès, ces hymnes en l'honneur des. créatures de beauté ! nul poète, en ce temps, n'inventa, en eftet, avec plus dé. sérénité, des poèmes de sensualité intellectuelle. a son insu, malgré lui, peut-être, c'est toujours à l'amour païen qu'il donne l'encens et j offre des hécatombes -de colombes accouplées par des rubans. tandis que . ses contemporains. s'abîment en contemplations intérieures, cherchant tristement la,raison des tristesses, lui passe, souriant, humant la rosée sur les fleurs et les sourires sur les lèvres, trouvant la vie bonne tant que des grands yeux regardent dans des yeux épris, aussi longtemps que dés mains s'enlacent et que des cœurs battent l'un contre l'autre. si catulle mendès était mort, ayant fatigué la repommée pendant un demi siècle, on en ferait justement un des grands dieux du parnasse. mais comme il est vivant et presque insolent de vie, on vient lui contester une partie de sa gloire. cet orfèvre sans rival, cet enchâsseur incomparable de pensées amoureuses et raffinées imite, dit-on, victor hugo, comme dans isoline il aimité shakespeare. la royauté de fiammetta est faite d'emprunts. on y trouve les ministres de ruy- blas, les cruels réveils de lucrèce borgia, la politique d'hernani et même des souvenirs de la tour de nesle et de marguerite de bourgogne. la belle affaire! mais où. trouverez-vous ces vers d'un lyrisme et d'une modernité si exquises, ce romantisme d'une corruption si troublante dans sa forme pure comme celle des grecs ? • ***	sensualité	1	1
siecle	1889-01-16	2	4	Page1_Block19	1169	862	2564	3799	nos principaux critiques dramatiques apprécient de la manière suivante m, .drani© de m. catulle mendès. ■ y m. auguste vitu dans le figaro : ' 1 ' ' la personnalité de m. catulle mendès fea dessine bien tranchée parmi les poètes et iça ; prosateurs de ce temps. né dans cette heuk reuse région d'aquitaine, dont la tiède a> mosphère demeure imprégnée de la déca.- dence latine, et qui a christianisé dans soi a, ' éta,t civil les noms païens d'ausone, d e martial, de fortunatus et de catulle, l'auteu r des mères ennemies a hérité de son patron lointain la molle sensualité dont s'inspira it l'amant de lesbie, et l'on peut dire qu.e, parmi les» gênéralions nouvelles, il est vrs ment et uniquement le poète de l'amour. 5©. parle de l'amour charnel, pétri de jei fi nesse, de rires éclatants, parfumé de roses e t , absorbant la vie de l'amant et de l'aimée jus - qu'à leur en cacher les réalités et les piège s mortels. cette disposition d'esprit, cette préoi cupation du culte d'eros, qu'on a pu remar -» quer le mois dernier dans l'holine du théâtr,. o-' d'à la renaissance, est l'essence même d ot [drame considérable, singulier et curifjucx, ' dont le théâtre-libre vient âs donner.	sensualité	1	1
