work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
gil_blas	1885-01-01	1	1	PAG_00000001_TB000080	334	1027	1313	7391	et, tout en moulant des yeux expressifs, luisants et sanguinolents, des yeux d'ivrogne que hante une voluptueuse idée, il prononça quelques paroles inintelligibles que ses amis comprirent cependant, car tous deux s'écrièrent :	voluptueuse	1	1
lanterne	1885-01-01	16	4	PAG_00000004_TB000031	322	1017	337	3932	les parents, qui habitent à montlucon, s'étaient perçu, dans le courant de l'année dernière, de graves çhangements survenus dans l'état do leur enfant., n médecin fut appelé en consultation, ordonna un régime, mais les bons soins ne que peu d'effet, et l'enfant, après interrogatoires, finit, au mois de mars, par avouer qu'il était victime d'actes de sodomie de la part de son maître, le frère jules.	sodomie	1	1
lanterne	1885-01-01	5	3	PAG_00000003_TB000129	273	1025	1311	5495	eh quoi! c'était sa fille, cette innocente, cette vierge chaste et pure, dont jamais un mot obscène n'avait souillé l'oreille, qui avait ouvert ainsi son cœur avec les élans d'une si voluptueuse ardeur, dans une prose si tendre!	voluptueuse	1	1
lanterne	1885-01-01	71	4	PAG_00000004_TB000002	365	1030	315	355	la mère de la jeune bersin, appelée devant le ssaire de police du deuxième arrondissement d'alger, déclara à ce magistrat que le 2 ou le 3 juil: let, sa fille louise, née le 1 novembre 1872, qui fréquentait l'école dirigée par chargebœut, était revenue dans l'après-midi a la maison en se d'avoir reçu de son maître deux coups, l'un à l'aine gauche, l'autre entre les deux épaules, et de s'être bl-essée aux parties sexuelles en tombant sous la violence de ces coups.	sexuelles	1	1
temps	1885-01-01	1	3	Page1_Block19	7774	961	3012	276	, g’est ici que commence le graüd débat, et c’ëst en se fondant sur cê fait, incontestable d’ailleurs, que m d’avenel reproche à d’avoir sacrifié la « monarchie » à la « monarchie absolue ». il les constamment l’une à fautfe, et j’avoue que sur ce point, qui n’est plus un détail, mais qui est le fond meme de la thèse, il ne m’a pas convaincu. je vois bien la monarchie je vois bien aussi les traditions de la jé ne puis les séparer tune de je ne conteste pas, ce serait nier l’évidence et répudier un de nos plus nobles titres, (ju’il y ait eu dans la nation française utie tradition de liberté ; mais quant à la royauté française, si une tradition se dégage avec clarté de son c’est la tradition de la monarchie pure. richelieu ta recueillie, ta précisée, en a le développement, mais*il ne ta point créée. son gouvernement forme un épisode capital de cette histoire, il n’en marque point l’origine. iii voilà d’ailleurs longtemps que l’on discute pour savoir si la frauce, sous l’ancien régime, possédait une constitution. le fait est que ton aurait pu fouiller les archives les plus secrètes du royaume sans en découvrir le texte, que les l’ois u’y croyaient point et que leurs légistes en niaient formellement l’existence. le 19 1787, le jour même où louis xvi annonçait au parlement la réunion prochaine des elats généraux, le garde des sceaux lamoignon aux magistrats les « principes de la », et déclarait « qu 0 l 0 pouvoir réside dans la personne du sans dépendance et sans partage; qu’il n’a besoin d’aucun pouvoir extraordinaire pour l'administration de son royaume»; qu’il est seul arbitra de la convocation des etats et de « leurs représentations et doléances » ; qu’il ne peut enfin y trouver « qu’un conseil plus étendu ». • il faut recourir aux lois fondamentales, de toutes parts chaque fois que l'etat est troublé et que le pouvoir chancelle, mais ces lois, on ne les trouve nulle part. tous s’en personne ne les connaît. les plus discernent à peine, avec retz, «des presque effacées de ce sage milieu que nos pères avaient trouvé entre la licence des rois et le libertinage des peuples ». mais il faut se de suivre ces lumières incertaines ; elles mènent aux sables mouvants : qui s’y hasarde s’y engloutit. « g’est un jeu sûr, pour tout perdre, pascal... il ne faut pas que le peuple sente la vérité de l’usurpation ; elle a été introduite sans raison ; elle est devenue ; il faut la faire regarder comme éternelle et eu cacher le commencemeut si l’on ne veut qu’elle prenne bientôt fin. » c’est pourquoi le principe du pouvoir demeure un mystère, et. que toute la loi fondamentale en cette maxime qui dispense d’en établir d’autres : « le droit des peuples et celui des rois ne s’accordent jamais si bien ensemble que dans le silence. » cependant une monarchie puissante ne point pendant huit siècles consécutifs tant d’ennemis du dehors et tant de intérieures, elle ne va pas toujours se en force et en éclat, sans que cette belle croissance ait sa raison d’être et ses règles qui en dérivent. des précédents accumulés, ou peut tirer une coutume, et de la coutume principes de droit public. mais ce n’est qu’une théorie. toutes ses preuves sont dans l’histoire du passé, toute sa sanction dans de l’avenir. elle n’engage point le présent, et les politiques n’en tiennent aucun compte. montesquieu composa de cette façon plusieurs des chapitres de son admirable ouvrage ; tout son génie ne put faire que t esprit des lois tînt lieu de bill d'habeas corpus h un sujet français, et le pût garantir contre une lettre de cachet, un de confiscation ou la levée arbitraire d’un impôt. si ton veut ramener à ses éléments la de l’ancienne monarchie, ou arrive très vite à cette formule qui résume tout l’esprit de la politique, comme la précédente résumait tout l’esprit du droit public : un monarque sage servi par des ministres intelligents. voilà tout le fondement réel de l’ancien établissement et l’on peut ajouter toutes les causes de la grandeur et de la décadence de la royauté française. il faut de grands rois avec de bons serviteurs, à tout le moins, des rois prudents avec de grands ministres. henri iv et sully, louis xiii et richelieu, sont les parfaits de cet ancien gouvernement où les sont tout et les institutions rien. si les hommes manquent, c’est le vide, car il u’y a point de lois qui permettent de les suppléer et de les attendre, et l’on voit succéder à des règnes brillants et féconds de longues périodes de troubles et de stérilité. ce n’est point le caprice de quelques despotes ou le hasard de l’avènement de quelques : ce sont les conditions mêmes du de la nation et de l’etat, la force même des choses qui l’ont youlu ainsi : « dès le siècle, disait il y a quelque temps m. lavisse, dans une large et brillante leçon il était déjà décidé, pour le malheur de la royauté comme pour le nôtre, que la serait absolue et que la vieille france ne connaîlrait pas la liberté. » iv « l’on chercha en s’éveillant, comme â les lois, on ne les trouva plus », rapporte retz, à propos de la fronde. g’est ainsi que l’on a toujours procédé, daus les moments de crise, et la recherche à tâtons a toujours conduit les gens à se heurter au même mur. j’en trouve une preuve nouvelle, et d’autant plus décisive, que l’auteur est plus sincère, dans les mémoires du baron de vitrolles, dont m. e. forgues vient d’achever la publication (1). vitrolles était un croyant de l’anciennë et un voyant des lois fondamentales. il n’avait que de l’horreur pour la déclaration des droits del'homme et du mépris pour les de l’empire, qu’il confondait dans une réprobation. il voulait restaurer la sur les fondations traditionnelles. l’idée d’une charte et d’un comité de constitution l’indignaient. a quoi bon ces garanties pour le peuple et cette capitulation humiliante pour le roi? n’out-ils pas l’un et l’autre leur droit public séculaire ? a ces propos, louis xviii sourit, le comte d’artois questionne, vitrol- „ les cherche son texte et ne le trouve plus. il finit par en composer un qui, pour forme un pendant monarchique aux républicaines de sieyès. eu dernière analyse, il conclut à convoquer des etats c’est-à-dire à remettre tout eu question et à revenir tout simplement au mois de mai 1789. louis xviii jugea plus expédient de réunir anciens constituants avec quelques de l’empire, et cette commission rédigea la charte. la monarchie eut désormais une loi fondamentale écrite ; mais la déclaration des droits de l’homme, la constitution de tan iii, . celle de tan viii et ce que tou connaissait de celle de l’angleterre y fournirent, à coup sûr, plus d’articles que la constitution introuvable de vitrolles. un bien singulier personnage, du reste, et un bien curieux livre. cette histoire, un peu un peu « dramatisée et modernisée » peut-être, ou tout au moins dialoguée et mise eu scène, mais vraie au fond et remplie de traits véridiques, car ils sont inimaginables, nous transporte en plein roman. le premier volume, qui montre vitrolles partant de sa province pour s’en aller, au milieu de l’invasion, restaurer la monarchie, est du pur walter scott. la seconde partie, qui nous trausporte à la cour et nous ies passions et les intrigues de l’ancien régime en conflit avec celles du régime nous présente les originaux des les plus caractéristiques de balzac. est intéressant, ii est même amusant au possible; malgré ses convictions, qui absolument sincères, malgré son dévouement à sa cause, la grandeur des résultats qu’il poursuit, les périls il s’expose, il n’est pas sympathique. 11 n’a point d’éclat. il lui manque ce que à un si haut degré ce chateaubriand qu’il déteste si fort et raille si constamment. enfin, il a trop en lui de l’aventurier, du batteur et du partisan politique. g’est ce qui fait qu’après avoir été si îatimement mêlé à de si grands événements, il reste au second plan dans l’histoire ; son rôle se réduit à celui de ces officieux personnages qui, dans le théâtre classique, arrivent ou ne sait d’où, ni comment ni pourquoi, mais dissipent les malentendus, débrouillent les affaires, accommodent les rapprochent les amoureux et font le ce qu’il y a de partiüulier chez vi-	libertinage	1	1
gil_blas	1885-01-02	1	1	PAG_00000001_TB000050	277	1042	2468	2707	a ce moment l'orchestre c ommençait à jouer une tendre, voluptueuse et alanguissante valse de chopin, qui déjà, dès ses premières mesures, jetait un trouble délicieux dans les sens et dans les âmes.	voluptueuse	1	1
presse	1885-01-02	1	4	Page1_Block51	607	781	3408	2958	des maladies sexuelles et dartbeuses consultations au 4, de 1 heure a s heures, ou écrire. 50,000 malades guéris de dartres, boutons, virus et ulcères vénériens par le sirop dépuratif du ir chasi.1; le sirop an citrate de fer, de ch&bke guérit immédià- itement ecoulements et relâ chements du canal, ainsi que les pertes blanches iesdame^ i faire aussi usage de mon injeotion et demander la notice du traitement pour se bien traiter. ; 11 guérit : rhumes, toux, <1 « m' içje j j coqueluche, irritations ner veuses des bronches ettoutes (tïï ^ il 'fhuu' maladies de poitrine. y » mf yv i»; p ^ c'est le meilleur sirop connu ; il satisfait la malade et le médecin. — une cuillerée i café lutfîu	sexuelles	1	1
tintamarre	1885-01-04	1	8	PAG_00000008_TB000014	40	734	1827	2641	deux combles : celui du libertinage :	libertinage	1	1
echodeparis	1885-01-08	1	1	Page1_Block40	2623	810	4140	1178	maîtres florentins, ce pauvre idrac- qui s'en va rejoindre bastien-lepage dans l'inconnu, une délicatesse extrême, une recherche presque voluptueuse des - formes qui palpitent, .qui ondulent, qui gardent sous le marbre une vie -mysté rieuse, vous rappelez-vous ce mercure aux lèvres railleuses qui, de son bâton, aguichait des couleuvres et là salammbô- aux fortes hanches, aux seins pointus comme des coupes, antiques .et dont .la corps sé tendait tout entier à d'invisihles baisers ?. : ' ' ,. parti avant l'âge comme les âutres-ii@ la liste noire, cornue butin, comme nittis, comme manet que ses amis vien nent de saluer en un banquet frater nel! qu'est devenu l'atelier du maître, ce vaste hall où il n'y avait que des ta bleaux et des ébauches pendus çà et là pu tournés contre les murs ? comme w .sentait que ce grand et fier artiste n'é-. tait pas chez lui dans cette lumière, ar tificielle de verre, ji'aimàitpasïes boites à fanfreluches où les peinturlu- reux d'aujourd'hui brossent leurs ma- chinettes d'exportation ! on eut dit que toutes les parisiennes de paris avaient passé dans l'atelier de manet, passé pour la plupart sans s'ar rêter plus de cinq minutes, comme des mouches vagabondes, se posant, bruis sant et repartant, qui. sait où ? et l'im pression furtive de leurs lèvres trop maquillées, do» leurs yeux cernés,- 4e leurs fi-onts blondis par les mèches folles, de leurs toilettes extravagantes, demeurait en taches claires et attiran tes sur les quadros poussiéreux jetés aux quatre coins. cela, vous rappelait le mot délicieux de cette marquise d'au trefois, sollicitée par vvatteau et qui, songeant aux bonnes heures d'amour perdues à poser, lui répondait d'un ton impertinent : 1 — la vie est trop courte pour se faire peindre ! ah ! que ce doit. être douloureux dé disparaître au moment où la partie, si chanceuse, si difficile, est enfin gagnéej où l'on se sent arrivé, où l'on a à la bou tonnière le bout de.ruban rouge, et ou l'on commence à rêver une existence heureuse et calme et intime au milieu des siens, qui se réjouissent et n'ont plus à batailler. rené maizeroy.	voluptueuse	1	1
justice	1885-01-08	1	4	PAG_00000004_TB000270	39	3318	171	4132	t3 50 .. , ... coït î¹î¹î¹î¿ï,ï., 125 p.,nov. ept. 670 6t0 .. 10 .. »nraicaiaaa cpt, 636 25 616 25 - 500,63,40/0,r.500i..ld. 50150 508... la réunion 3 0/0. .....oc*. 3;î¯î¹ ,. 340.. antrieie 5 0, ï .rstnt 68 ;. fil· /.	coït	1	1
