work	date	issue	page	block	height	width	hpos	vpos	text	active_words	occurrences_words	unique_words
journal_de_toulouse	1826-01-03	1	3	Block26	0	0	0	0	nous apprenons avec la plus vive satisfaction que m. le premier avocat-général de bastoulll, vient d'être nommé procureur-général , en remplacement de m. le baron gars' , appelé comme conseiller à la cour de cassation. l'ordonnance de s. m. est sous la date du 28 décembre dernier. cette nomination si ardemment désirée parla magis. trature et le barreau de notre ville est une juste récompense des tacu s es par lesquels m. etc bastoulll sens eprouves, ce ues u j ' s est fait depuis longtemps distinguer dans les hautes fonctions qui lui étaient confiées. on annonce que m. devolvé , ancien procureur du roi à mois. sac et maintenant président de ce tribunal, est nommé avocatgénéral_ hier, lundi,- le collége royal a célébré nu service funèbre en vabre (arrondissement de castres), le 24 décembre 1825, mémoire de m. de ferrand-pugmier, ancien recteur de l'académie de le maire de vulve ('paru) , rs monsieur le rédacteur da journal politique toulouse. c'est. en'présenee de m. larrouy, qui lui a succédé , et de et littéraire de toulouse. mm. les inspecteurs , qu'a eu lieu cette dernière et pieuse cérémonie. monsieur le rédacteur , les professeurs des diverses facultés s'étaient fait un devoir d'y assisj'ignore qui vous a transmis l'article que vous avez inséré dans le numéro ter. la réunion vies youctionnares de, collège royal, pour cet acte re- de votre feuille du 16 du courant , au sujet du malheur arrivé à vibre , le sq	vulve	1	1
gazette_tribunaux	1826-01-10	1	3	Block18	0	0	0	0	on l'a fouilla et on trouva sur elle une somme de 25 fr. et une montre d'argent qui était celle de la victime. on s'occupa bientôt de rechercher quelle avait»éié la conduite de cette femme dans les journées des 2;) et 3o septembre. le 29 , jour de l'assassinat, elle passa une grande partie de la journée dans les ateliers d'un sieur froment , brossier, vers 6 heures du soir , le portier de la maison de viger la vit entrer , et il ne la vit pas ressortir. cependant , à 9 heures un quart , elle vint chez le sieur baslien , épicier (rue basse-d'orléans, r/ 26), et elle lui dit : « j'ai trouvé « mon vieux bonhomme étendu par terre; donnez-moi vite » une chandelle d'un son et une liqueur forte. » on fui donna une chandelle et du vulnéraire, et elle partit précipitamment. une demi-heure après , elle revint dans la boutique , elle paraissait très-émue, et elle dit à l'épicier: « mon vieux bonhomme est mort; il baigne dans son sang; » je suis bien sûre qu'il est mort ; je l'ai retourné trois ou » quatre fois ; il est mort d'un coup de sang. » elle ajouta .« je ne veux pas déclarer sa mort ce soir, parce que si sa » coquine de femme savait cela, je ne pourrais plus retirer » mes effets qui sont chez lui. » klle dit ensuite à deux reprises différentes : « regardez-donc si je n'ai pas du sang » après moi. » on n'en apperçutpas. elle portait ce soir là une robe d'une couleur rougeâtre. en même temps, elle déposa chez l'épicier un paquet , qui contenait disait-elle, ses effets , et dans lequel se trouvaient quelques objets appartenant à viger, entre autres, sa redingote. vers onze heures et demie du soir, la femme bizet alla dans la rue st-martin, au domicile de son mari, qu'elle n'avait pas vu depuis huit jours. elle lui demanda à souper, elle était alors très-agilée , elle prit du pain; mais elle ne put le manger. elle se mit à boire de l'eau-de-vie. durant la soirée, elle parla beaucoup à son mari de la mort, et lui dit qu'elle voudrait bien mourir. cependant, elle lui fit ce soir là, contre ses habitudes , de grandes protestations de tendresse , et elle ne lo qui: la que vers cinq heures du malin. a six heures moins un quart, une voisine la vit entrer dans la chambre, où gissait le cadavre de viger, avec une chandelle aluiraée à la main, un quart d'heure après, olie alla chez l'épicier de la veille, et elle dit à sa femme: « vo» tre mari vous a-t-il conté mon malheur? l'homme, avec » lequel je vis est mort; je ne sais pas si c'est d'un coup de » sang, ou s'il a été assassiné. je présume qu'il a été as » sassiné , car il avait du sang autour de lui. » en même temps, elle lui remit un sac plein d'effets , et la pria de le lui garder, dans la crainle que la femme viger ne s'en emparât. la femme bizet retourna alors à la chambre, et y prit encore un paquet d'effets , qu'elle porta de nouveau à l'épicière, qui cette fois refusa de les garder. elle les déposa chez le sieur levrat, marchand de vin, rue saint-denis, n. 338. puis, elle revint une troisième fois à la chambre de viger, cl ayant rencontré dans l'escalier une des voisines, elle lui dit : viger a été assassiné. celle-ci lui conseilla d'aller aussitôt avertir la femme du défunt. elle y consentit,' et se rendit aussitôt chez elle. « ma petite femme, » ne vous saisissez pas, lui dit-elle, j'ai trouvé ce matin, » votre mari baigné dans son sang; cela ne doit pas vous » étonner, puisqu'il avait toujours envie de se détruire. » ce fut alors seulement que la femme bizet, accompagnée de la femme viger et d'une voisine , alla faire sa déclaralion chez le commissaire de police. l'accusée a déclaré dans ses interrogatoires que viger étant beaucoup plus âgé qu'elle, ses liaisons avec lui n'avaient pas pu avoir pour cause le libertinage , et qu'elle lui avait seulement donné les soins qu'une lille donnerait à son père. on voit, d'après cet acte d'accusation, que le véritable motif du erime est encore enveloppé de mystère. car il parait difficile d'attribuer cet horrible attentat à la seule intention de soustraire quelques effets qui sont de très peu de valeur. l'accusée sera défendue par m* moret, nommé d'office.	libertinage	1	1
gazette_tribunaux	1826-01-17	1	1	Block16	0	0	0	0	"le premier contrat, disait d'aguesseau , perd le nom honorable dc mariage pour reprendre le tilre honteux de libertinage et de débauche; le second, bien loin de pou- * voir être regardé comme une bigamie scandaleuse, est un engagement sacré dans lequel l'eglise el l'etat reconnaissent également les caractères d'un mariage solennel et d'une union légitime. » tom. iv, pag. 8ç). » ainsi, messieurs, dès le principe même de la discussion, elle se trouve, pour ainsi dire, purifiée parle suffrage de la plus vertueuse éloquenee. » m"" guillemiu entre ensuite dans la discussion des deux questions que présente le pourvoi. l'une est de savoir si la bigamie peut exister, lorsque le premier mariage est frappé d'une nullité absolue et d'ordre public. l'autre est de savoir si cette nullité est proposable devant la cour de cassation, lorsque déjà les faits qui la caractérisent, ont été consignés dans l'arrêt dc mise eu accusation. m. de valirnesnil , avocat-général, avant d'aborder la question principale, c'est-à-dire, si l'arrêt attaque a violé l'article 3£o du code pénal, examine quelques points préliminaires. et d'abord, en ih'se générale, un individu poursuivi pour bigamie peut-il utilement opposer comme moyen de défense la nullité du premier mariage? a cet égard , ou peut dire d'une part qu 'un mariage nul n'est pas un engagement; el d'autre part, on peut répondre que tant que la nullité di mariage n'a pas été prononcée, le mariage subsiste aux yeux de la loi , et de là conclure que le crime de bigamie résulte du fait de la célébration du second mariage avilit que la nullité du premier ait été prononcée. mais la jurisprudence de la cour est établie sur ce point. les arrêts de cassation rendus dans cette matière distinguent entre les nullités relatives et les nullités absolues. a l'égard des premières, la mariage produit ses effets, et il y a bigamie. (ainsi jugé sur le pourvoi du général sarrazin, condamné pour crime de bigamie.) quant aux nullités absolues , la cour a décidé qu'un mariage que le ministère public peut attaquer dans l'intérêt de la loi et de la société ne constituait pas d'engagement."	libertinage	1	1
debats	1826-01-18	1	3	P3_TB00005	3638	1164	1261	145	donc attribuée à ia jalousie de sa concubine plutôt qu'à l'appât deï modiques dépouilles enlevées de son domicile à deux reprises différentes le jour même et le lendemain de sa mort. _ d un autre côté, catherine gateau , femme bizet, ouvrière brossièrc, âgée de quarante-un ans, surlaquellc se sont dès les premier momens fixés les soupçons, n'a cessé de vouloir faire considérer cet ' événement comme le résultat d'une sombre mélancolie dans laquelle: étoit plongé depuis quelque temps le vieillard dont elle affirme n'avoir été, a raison de la disproportion d'âge, que la servante, et non la maîtresse. elle prétend que c'est par suite du dégoût qu'il éprouvoit de 1a vie, que le sieur viger, qu'elle appelle son vieux' bonhomme, a pris la résolution désespérée d'exercer sur lui-même une mutilation dont il existe peu d'exemples, et enfin de se couper la gorge. . - ce procès aussi atroce que singulier, va enfin être éelairci par lesdébats. nous ne puisons en ce moment dans l'acte d'accusation que les détails propres à rectifier les notions, errouées qui s'étoient répan--> dues sur les circonstances de la mort du sieur yiger, et nous'écarterons avec circonspection les détails qui pourraient choquer la délica-■» tesse de lecteurs. yoici les faits qui résultent de l'acte rédigé > par m, de yîllèle fils, conseiller-auditeur, sur le rapport duquel a* été rendu l'arrêt de mise en accusation. le nommé.christophe yiger, ancien gargotier-, avoit fait quelques économies dans son état. au mois d'avril 1824, il avoit en sa possession , outre beaucoup de hardes, une somme de 400 fr. yiger étoitmarié. • il étoit âgé de soixante-deux ans; mais, quoiqu'il fut déjà parvenu • à un âge de la vie où les passions sont ordinairement éteintes, il avoit cependant conservé les habitudes de libertinage qu'il avoit contrac- > tées de bonne heure. ■ - - ' durant sa jeunesse, il avoit entretenu des liaisons criminelles avec une fille nommée catherine gateau, et il paraît même qu'après quecelte fille se fut mariée eu 1812 avec un sieur bizet , ouvrier en ta-- ici ne . il étoit né d'elle un enfant fruit de son commerce adultérin avec yiger. ■' '. depuis cette époque, cette passion s'étoit un peu calmée; maisdansles premiers mois de fermée 1824 , elle se ralluma avec plus de force que jamais. les entrevues de yiger et de la femme bizet devinrent., extrêmement fréquentes, et de là uaissoient pour yiger des reproches : continuels de la part de sa fename, qui enfin , poussée à bout par l'icconduite et les mauvais traitemens de son mari, se sépara de lui , - et se retira dans une maison de la rue rochechouart. ce fut dans le courant du mois d'avril de l'année 1824 que celte séparation eut lieu., d:s ce moment, ia femme bizet abandonna le domicile de son mari - elle n'y revenoit que de loin à loin. elle transporta son linge et ses efieîs chez yiger; elle s'y établit, et dès lors tout devint commun, entre etlx .-. ils habitaient ensemble une vaste maison située rue du faubourg- saint-denis, 11° 4? > dans laquelle sont logés plus de quiaze centslocataires. ils y occupoient une petite chambre au quatrième étage, et dans 'laquelle il n'y avoit qu'un seul lit. , il y avoit environ quatre ans .que viger oceupoit cette chambre. pendant deux ans et demi il y avoit habité avec sa femme, et depuis quinze mois il v vivoil avec 1 accusée ,'lorsque, fatigué probablement , du genre dé vie qu'il meupit, ii témoigna devant la femme.bizet le désir de reprendre sa femme, ce qui eihraîuoit nécessairement l'expulsion de sa concubine. a cet eflet, il fit dans le mois d'août dernier quelques démarches auprès de son épouse; mais il ne pat effectuerson projet, et il périt assassiné avant d'avoir pu voir sa femme rentrer dans le domicile conjugal. le 3o septembre dernier , à neuf heur-os et demie du m'atin ,ta feimne bizet, accompagnée de la femme petit et de ia femme yiger,.- se préseula chez un commissaire de police , et lui déclara que , le matin du même jour, étant venue chez le nommé yiger, rue du , faubourg-saint-denis , n° 47 , qu'elle avoit quitté la veille, à neuf heures du soir, elled'avoit trouvé étendu par terreau pied de son lit, et -toid couvert de sang; qu'elle avoit de suite refermé ia porte ,-et-, avoit prié la femme petit, voisine de yiger, de ia conduire chez lafemme de cet individu, pour.la prévenir de l'événement, et en faire ensemble la déclaration. elle ajouta que la veille au soir,. yigerétoit bien portant ; qu'elle avoit soupe avec lui; mais que , depuis.,- long-temps, il disoit que la vie i'ennuyoit, et qu'il voudrait bietr ridui-ir. aussitôt le commissaire de police se transporta sur les lieux , et il_ fut conduit daus la chambre de viger ; mais la porte en étoit fer-- mée ,et la femme bizet, qui avoit conservé la clef daus sa poche, lui... dit, en ouvrant -. entrez , vous allez voir. . le commissaire de police entra, et il aperçut dans la chambre lew cadavre d'un honnue en chemise, étendu sur le carreau. sa gorgeétoit coupée ; ia tète, renversée à terre, nageoit dans une mare des.. sang ; le bra- droit étoit . relevé; et la main, portée, vers la gorge, sembloit avoir servi à la défendre ; le brus gauche étoit pris dans le;, bâton d'une chaise renversée qui sa trouvoit près dû lit. la plume se refuse à décrire le> horribles mutilations qu'on avoit, exercecs sur le corps de cet inlortuné, avant de lai porter le couj> k fatal, et qui semblent n'avoir pu être que le ïésukat de la jalousieu. effrénée du ne femme. \ . l'acte d'accusation rapporte avec détails toutes ces circonstances, révoltantes, et établit, d'après l'opinion des gens défait, qu'il étoit impossible que yiger se lut suicidé, ainsi que la femme bizet voudrait. le faire croire. > ,-, , -.-s _ . eu effet , le rasoir qui avait servi d'instrument avoit été trouvé sur le lit, la laine formant une ligue droite avec; le manche, et cette lame avoit été évidemment esstiyee. si yiger se fût suicidé , oneùt trouvé le rasoir auprès de lui et à sa rnàiu , cl .non pas sur le fit et sous le. drap ; on eût trouvé le rasoir k terre et plein de sang, et non pas sur-, le lit et essuyé. • . le crime,'eoqtinue le rédacteur de l'acte d'accusation, n'a pu être, cnninis par des personné^idu.dehors, car viger ne recevoit jamais;, d'étrangers; il navoit point d'ennemis, et les voisins n'ont eutendu aucun bruit dans sa. chambre. d'ailleurs, si le crime eut été	libertinage	1	1
le_courrier	1826-01-19	1	3	PAG_3_TB000029	486	1561	1744	409	i le nommé viger. ancien gargotier, quoique marié et parvenu à 1 âge de 6 2 ans avait couservé d'anciennes h.a bit iules de libertinage avec une fille cri-(eau, mariée au sieur bizet. l)soccup;)ient ensemble , rue du faljbourg-stwdeais , n. 47 petite chambre obscure el. isolée dans une maison habitée par plus de i5o locataires. vigcr avait témoigné vers le courant du mois <1 août dernier le dèsit, de se réunir avec sa femme ; mais toul-à-cou) le 5o septembre à neuf heures et demie du matin , la femme bizet se présente devant le commissaire «je police -et lui déclaré « que vigcr est mort. ,y qu'il nage .daus son sang,que sans doute il s'estsuicidé, car elle lui avait entendu dire » souvent que la vie l'ennuyait et <¡u'il voulait mourir..- .	libertinage	1	1
le_corsaire	1826-02-05	1	3	PAG_3_TB000010	1357	1353	1540	1577	les extrêmes se touchent; il y a long-temps qu'on répète cet adage , et si l'on n'était pas bien convaincu de la vérité qu'il exprime, il suffirait, pour s'en pénétrer, d'examiner le caractère de ces deux frères qu'on appèle le carnaval et le carême, qui se succèdent à quelques jours de distance, et dont la physionomie et les manières offrent le contraste le plus grand. le premier est un gros garçon aux allures un peu communes, jouant le sans-souci, le roger bontemps , qui se moque du qu'en dira-t-on, qui ne pense qu'à boire, à manger , à se divertir, et qui ne craint pas de se vautrer quelquefois dans la fange. ses compagnons sont le dévergondage et la folie, ses plaisirs la débauche, la ruse, la malice , le mensonge et les déguisemens. ennemi déclaré de toute action raisonnable, de tout amusement qui n'aurait pas l'extravagance pour base, il ne se plaît qu'avec les ris, les jeux, la table , le bal et les amours lascifs; seuls ils occupent ses loisirs et absorbent toutes ses affections. mais , hélas ! une vie aussi agitée, aussi échauffée ne saurait avoir une longue durée : toujours dans les bombances et dans les fêles, ne ménageaut ni sa santé , ni son argent, le carnaval ne tarde pas à terminer sa joyeuse existence ; il meurt au champ d'honneur, c'est-à-dire entre les pots, les verres, les amours et les plats; son agonie se prolonge au bruit des flonflons bachiques, et son dernier soupir s'exhale au sein des voluptueuses orgies.	voluptueuses	1	1
journal_de_toulouse	1826-02-07	1	3	Block31	0	0	0	0	"dans le préambule, monseigneur expliquant dans quel esprit l e ne e l'aumône doivent être pratiqués pendant le carême, poursuit en ces termes remarquables : « o ! si les enfans de l'eglise répondaient au de ieursmère ces , que de bénédictions cette pénitence universelle attirerait ! que de grâsur tous les peuples de la terre !.... faisons-les descendre sur nous ces cieuses bénédictions, y. t. c. f. , appelons""les sur notre grâces et ces prépatrie, cette plus belle portion de l'héritage de jésus-christ. hélas ! est-il besoin de vous dire malheurs qui l'af:figent, les et les malheurs plus grands-encore dent elle est menacée ? ae voyez-vous point l'audace des impies leurs succès effrayans dans l'infernal projet de tout corrompre et de tout , pervertir, et leurs sacialéges espérances qui font presque entendre le cri de leu} contre la religion et contre le trône. légitime ? ah ! c'est affreux triomphe le coeur accablé de tous ces man: , et des plus tristes presseutimens, nous vous prions, que que nous vous conjurons pur les entrailles de jésus-christ d'entrer de la pénitence. tout ce qui nous reste encore de confiance dans la carrière repose sur votre fidélité à répondre au voeu de l'emise , sur votre respect pour ses saintes lois : car nous savons que lorsque la colère du seigneur s'est allumée peuple comme un feu pour le dévorer, l'arrêt de destruction contre na fûtil même porté, connue autrefôis contre les coupables habitans et de mort de ninive si ce peuple fait pénitence , la colère de dieu s'appaisera, le glaive tombera, de ses mains, et ce peuple vivra comblé de nouvelles grâces et de bénédict ons plus grandes encore que celles qui avaient précédé ses infidélités. » o non ! n. .t. c. f. , dieu ne veut point la destruction de la france : et il l'a bien prouvé par cette série de miracles qui ont suivi tauration ; il l'a bien prouvé, en nous retirant si souvent le miracle de la resavec une telle action de son bras puissant que la sagessedes bords de l'abîme , humaine si aveugle dans ses conseils , si timide dans ses mesures, n'a pu elle-même , ni rien dérober à sa gloire. oui dieu veut se rien attribuer à mais dieu veut que nous correspondions aux ,desseins de nous sauver.... . que nous soyons dociles à cette main qu'il nous tend pour sa miséricorde et conduire dans la voie du salut..... dieu veut que nous nous mettre et nous ne secondions pas le; efforts des impies par notre coupable indifférence..... dieu vent que nous éloignions de nous et de tous ceux qui vivent dans notre les ouvrages d'impiété et de libertinage que les ennemis dépendance , tous de l'autel et du trône répandent partout avec une audace d'autant plus effrayante, qu'elle reste impunie sous des lois impuissantes à la réprimer..... dieu veut que nous remplissions notre esprit des saintes et pures vérités de la religion pour, nous prémunir contre la conta"" ion des doctrines irn les coi1uptrices....., p dieu veut que chacun humilie au-dedans de soi l'orgueil, cette passion si favorable aux doctrines d'indépendance et de révolte..... dieu veut que nous nous préservions de l'esprit de cupidité cette plaie honteuse , qui , comme un cancer, menace de gagner la nation, jusqu'au eceur, pour y détruire le germe de tous les généreux sentimens qui faisaient son caractère et sa moire..... dieu veut que nous opposions au scandale des moeuïs corroin-, p ses par une fausse philosophie , l'exemple de toutes les vertus inspirées par., la religion dieu veut que nous nous rendions en tout dignes du religieux monarque qui nous gouverne avec amour et sagesse, et du prince magnanime et des pieuses princesses qui entourent le trône de tant de gloire de grâces et de vertus. a... dieu veut que noua él-myiot s les géiératiot nais;"	libertinage	1	1
le_corsaire	1826-02-14	1	3	PAG_3_TB000003	689	1308	161	1473	m. le duc de *** n'ést point ingrat. il se rappela qu'il fut jockei, et fit faire des recherches pour connaître le sort des enfans de m. de st.-augustin. il paya long-temps à la haf, une pension au fils de son ancien protecteur, et plaça convenablement l\ille de st.-augustin. adonné au libertinage et à la débauche, le jeune st. 'augustin se livra à lous les excès, fréquenta les plus mauvaises sociétés, commit plusieurs crimes, et finit par les expier à bruxelles sur un échafauud. quant à sa s?ur, séduite par un officier belge, elle abandonna la maison respectable dans laquelle l'avait placée le duc de*** et depuis, réduite au dernier avilissement , elle se joignit à une troupe de jongleurs ambulans qui exploitaient nos provinces du nord.	libertinage	1	1
gazette_tribunaux	1826-02-21	1	1	Block10	0	0	0	0	être privé de toutes xressources. se trouvant fort malheureuse avec cet homme et effrayée sur son avenir, elle quitta son mari après quatre mois de mariage, et vint à paris, où elle réclama l'aide de son frère aîné, qui avait une place de conducteur dans l'administration des messageries royales. il accueillit sa sœur avec afféption, et depuis cette époque il n'a cessé de lui être utile, soit en lui donnant de l'argent, soit en lui procurant de bonnes conditions. pendant le cours de sept années, il la fit entrer successivement dans différentes maisons, où elle a servi, à ce qu'il paraît, sous ses noms de fille, en y laissant ignorer spn mariage. ses anciens maîtres, et «otamment un sieur viot, débitant de tabac, un sieur matraire , commis, et les époux triehon, limonadiers, rendent un témoignage honorable de sa probité. ils l'ont toujours reconnue très-fidèle; d'après les renseignemens donnés par d'autres personnes, qui connurent également henriette cornier, elle était d'un caractère doux et habituellement très-gaie, rieuse quelquefois à l'excès, et elle semblait même rechercher, la joie et le plaisir. il paraît aussi qu'elle aimait naturellement les enfans et les comblait de caresses. ' mais depuis son arrivée â paris , henriette cornier s'était malheureusement détachée de tous sentimens religieux et ses mœurs se dépravèrent. l'instruction et ses aveux établissent que depuis sa séparation avec son mari , elle a vécu avec plusieurs hommes, de l'un desquels elle eût doux enfans, qu'elle délaissa et qui furent transportés à l'hôpital. on peut toutefois présumer que depuis deux ans sa conduite était devenue meilleure, et que son libertinage avait entièrement cessé. „ au mois de juin dernier, elle rentra chez lés époux tr : chon, où elle avait déjà servi pendant un an environ. on remarqua dès-lors un changement assez sensible dans son caractère. sa gaité n'était plus la même. elle riait encore quelquefois ; mais on la voyait le plus souvent pousser des soupirs, montrer de la tristesse , et ce dernier sentiment parut bientôt la dominer tout-à-fait. elle devint rêveuse , taciturne, et comme elle ne faisait plus exactement son service , elle fut renvoyée par ses maîtres. sa disposition à la mélancolie s'accroissant de jour eu jour, elle tomba dans une sorte de stupeur permanente , dont sa cousine fut frappée et alarmée. en vain celle-ci cherchait à lui donner des consolations et à obtenir la confidence de ses peines; en vain elle multipliait les questions pour en „ connaître la cause. elle soupçonna d'abord qu'henriette pouvait être enceinte; mais celle-ci la détrompa tout en s'obstinanl du reste à garder, sur la cause de sa profonde tristesse, un silence absolu. vers la fin du mois septembre dernier, sur les sept heures du matin, henriette cornier arriva, toute pâle et défaite chez les époux cornier, et leur déclara qu'elle venait de tenter de se détruire en voulant se jeter dans la seine pardessus le pont au change; qu'elle était même montée sur le parapet du pont, niais qu'on l'avait empêchée d'exéc son dessein en' la menaçant de la faire arrêter, aveu engagea les époux cornier à réitérer leurs pour connaître les chagrins de leur cousine et qui l'avaient portée à cet acte de désespoir, rent donc de s'expliquer; mais inutilement dans son silence.	libertinage	1	1
le_courrier	1826-02-25	1	4	PAG_4_TB000017	57	885	2241	2585	sur vos pénis passés laisse'r couler m<:-s pleurs	pénis	1	1
